b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
2,6,40,39,7,15,23,32,28,17,2,0,1,5,231,109
37,46,30,5,13,7,23,32,28,17,3,1,0,6,411,138
22,6,46,43,26,20,23,32,28,17,3,1,0,6,312,163
14,36,2,27,13,18,23,32,29,16,5,0,1,8,132,110
37,7,13,4,35,32,23,32,29,16,6,1,0,9,402,128
11,33,41,29,19,17,23,32,28,17,7,2,1,0,114,150
31,33,13,42,38,11,24,32,27,17,0,3,2,1,222,168
39,48,7,3,45,21,24,32,27,17,0,3,2,1,150,163
43,48,27,11,47,31,25,31,27,17,0,1,4,3,222,207
6,2,37,49,11,44,24,31,27,18,1,2,5,0,113,149
2,40,21,46,15,25,24,30,28,18,2,3,0,1,321,149
31,48,30,28,26,14,24,30,28,18,2,3,0,1,222,177
38,48,21,29,43,7,25,30,28,17,0,4,1,2,222,186
15,6,36,42,25,46,26,29,28,17,1,0,3,4,240,170
43,10,17,47,19,13,25,29,29,17,2,1,0,5,402,149
29,44,30,21,25,24,25,29,29,17,3,0,1,6,132,173
49,4,1,12,13,8,24,29,30,17,4,1,0,7,311,87
41,22,12,4,36,7,24,29,31,16,5,2,0,8,321,122
30,11,12,32,37,6,23,30,31,16,6,0,1,9,132,128
10,6,21,36,15,39,23,30,31,16,7,0,2,10,150,127
20,36,24,16,7,37,23,30,31,16,8,1,0,11,321,140
44,13,33,47,26,22,23,29,31,17,9,2,1,0,213,185
1,44,10,32,30,36,24,29,30,17,0,3,2,1,222,153
48,31,25,27,38,43,24,28,31,17,1,4,0,2,321,212
38,49,39,41,19,40,24,28,31,17,0,5,1,3,212,226
42,24,9,34,10,22,24,28,31,17,0,6,2,4,330,141
21,34,11,7,39,16,24,28,32,16,1,7,0,5,321,128
5,16,44,39,20,49,24,28,31,17,2,8,1,0,113,173
29,6,20,36,26,27,25,28,31,16,0,9,2,1,033,144
29,26,44,24,31,28,25,28,30,17,1,10,3,0,213,182
47,36,11,6,33,24,25,28,30,17,2,0,4,1,042,157
6,25,17,12,44,33,25,29,29,17,3,0,5,2,132,137
36,6,23,49,24,17,25,29,29,17,4,0,6,3,032,155
43,42,35,27,11,41,24,29,29,18,5,1,7,0,123,199
35,45,25,10,24,39,24,29,29,18,6,0,8,1,231,178
32,42,10,47,9,24,24,30,28,18,7,0,9,2,132,164
14,5,26,44,6,8,24,30,27,19,8,1,10,0,015,103
5,42,4,13,10,23,23,30,28,19,9,2,0,1,312,97
46,48,37,10,12,22,22,30,29,19,10,3,0,2,420,175
13,31,23,7,21,18,22,30,29,19,11,4,0,3,321,113
13,41,39,3,6,19,22,31,28,19,12,0,1,4,231,121
28,5,48,43,16,20,21,31,29,19,13,1,0,5,312,160
47,2,4,5,1,14,21,31,29,19,14,2,1,0,204,73
44,48,42,33,13,5,21,32,29,18,15,0,2,1,132,185
11,15,19,32,30,37,21,32,29,18,0,1,3,2,222,144
31,15,9,23,11,29,20,32,29,19,1,2,4,0,123,118
3,29,33,48,14,45,20,32,29,19,2,0,5,1,042,172
11,3,45,34,15,44,20,33,28,19,3,0,6,2,132,152
4,38,28,26,12,13,19,33,29,19,4,1,0,3,312,121
