b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
31,8,13,5,17,19,18,29,30,23,0,9,3,1,303,93
4,17,38,47,2,39,18,29,30,23,1,10,4,0,114,147
42,16,7,43,20,12,18,29,31,22,2,11,0,1,321,140
30,7,43,28,37,46,17,29,32,22,3,12,0,2,510,191
26,10,46,12,31,48,17,29,32,22,4,13,0,3,321,173
42,45,33,44,20,23,18,29,31,22,0,14,1,4,033,207
18,31,6,17,15,45,18,30,30,22,1,0,2,5,141,132
2,44,47,1,11,46,18,29,30,23,2,1,3,0,204,151
29,36,8,48,18,47,19,29,29,23,0,2,4,1,033,186
45,13,34,42,37,22,19,28,30,23,1,3,0,2,420,193
42,19,23,13,22,33,19,28,30,23,2,4,0,3,321,152
8,25,49,45,22,3,20,28,29,23,0,5,1,4,221,152
47,45,6,31,4,40,20,28,29,23,1,6,0,5,321,173
46,13,47,29,32,45,19,28,29,24,2,7,1,0,213,212
25,36,42,32,47,18,19,29,28,24,3,0,2,1,132,200
10,39,16,1,43,23,19,28,29,24,4,1,0,2,411,132
42,41,2,29,49,31,19,28,29,24,5,2,1,0,113,194
48,11,28,17,9,31,20,27,29,24,0,3,2,1,222,144
40,10,43,31,29,17,20,26,30,24,1,4,0,2,402,170
1,39,46,40,33,37,20,26,31,23,2,5,0,3,420,196
14,19,18,31,12,30,20,27,30,23,3,0,1,4,231,124
46,40,35,13,16,49,20,27,30,23,4,1,0,5,401,199
20,18,13,35,30,22,21,27,29,23,0,2,1,6,222,138
5,21,26,19,41,18,21,27,29,23,1,3,2,0,123,130
15,41,1,7,48,25,21,26,30,23,2,4,0,1,321,137
41,19,27,45,49,4,22,26,30,22,0,5,1,2,221,185
23,29,21,35,14,17,22,26,30,22,1,6,2,0,015,139
44,10,13,43,26,39,22,26,30,22,2,7,0,1,312,175
46,15,30,22,7,12,23,25,30,22,0,8,1,2,330,132
4,11,10,21,31,38,23,25,30,22,1,9,0,3,312,115
14,38,22,16,2,24,23,24,30,23,2,10,1,0,213,116
18,44,34,14,10,49,24,24,29,23,0,11,2,1,212,169
26,18,27,5,6,1,24,25,29,22,1,0,3,2,132,83
29,37,10,25,21,5,24,24,30,22,2,1,0,3,312,127
33,16,19,9,7,25,24,23,31,22,3,2,0,4,420,109
38,19,9,39,5,44,24,23,31,22,4,3,1,0,123,154
7,12,33,3,2,24,24,24,31,21,5,0,2,1,141,81
43,17,40,25,1,35,24,24,31,21,6,1,0,2,402,161
3,4,26,19,36,25,24,24,31,21,7,2,0,3,321,113
18,5,39,11,27,41,25,23,31,21,0,3,1,4,033,141
44,41,11,37,24,7,24,23,31,22,1,4,2,0,213,164
4,21,31,28,36,34,24,22,32,22,2,5,0,1,420,154
9,19,40,26,48,14,25,22,31,22,0,6,1,2,222,156
1,25,36,9,12,19,26,22,30,22,0,7,2,3,330,102
1,23,38,22,48,31,26,22,30,22,1,8,0,4,312,163
38,39,14,36,23,33,27,22,29,22,0,9,1,5,033,183
24,21,17,5,19,15,26,23,29,22,1,0,2,6,132,101
46,7,42,25,48,26,26,23,29,22,2,1,0,7,321,194
2,49,7,44,6,28,27,23,29,21,0,2,1,8,212,136
16,12,39,43,27,47,27,22,29,22,2,0,3,1,231,184
46,44,39,1,37,15,27,21,30,22,3,1,0,2,321,182
35,11,24,4,28,43,27,21,30,22,4,2,0,3,312,145
19,49,8,43,6,4,26,21,31,22,5,3,0,4,311,129
1,15,24,32,47,33,26,22,31,21,6,0,1,5,132,152
44,48,3,40,7,36,26,23,31,20,7,0,2,6,231,178
42,16,43,14,46,15,26,23,32,19,8,1,0,7,321,176
33,6,44,26,32,49,26,23,31,20,9,2,1,0,023,190
4,1,43,34,42,10,26,22,32,20,10,3,0,1,510,134
9,11,44,20,29,32,26,22,32,20,11,4,1,0,015,145
30,39,28,13,27,15,25,23,32,20,12,0,2,1,240,152
7,9,21,16,27,11,24,24,32,20,13,0,3,2,231,91
21,47,12,3,29,4,24,24,32,20,14,0,4,3,132,116
15,17,22,40,44,25,23,24,33,20,15,1,0,4,312,163
29,16,14,3,45,47,23,23,33,21,16,2,1,0,123,154
33,22,19,29,23,20,23,22,33,22,17,3,2,0,213,146
30,20,15,49,37,47,24,21,33,22,0,4,3,1,122,198
31,15,48,34,11,8,24,21,33,22,0,5,4,2,222,147
39,23,33,14,40,41,24,21,33,22,1,6,5,0,123,190
42,19,15,36,45,10,23,22,33,22,2,0,6,1,240,167
22,21,48,44,36,46,23,23,32,22,3,0,7,2,231,217
19,42,4,16,31,29,23,23,33,21,4,1,0,3,411,141
43,3,6,18,49,26,23,23,33,21,5,0,1,4,131,145
9,7,12,4,29,39,22,24,33,21,6,0,2,5,231,100
34,25,8,11,6,39,23,23,33,21,0,1,3,6,222,123
42,22,36,18,3,38,23,23,33,21,1,0,4,7,141,159
14,42,25,44,38,3,23,22,33,22,2,1,5,0,123,166
31,22,19,39,10,8,23,22,33,22,3,2,0,1,411,129
31,4,37,12,6,33,24,21,33,22,0,3,1,2,330,123
2,25,39,22,41,31,23,21,34,22,1,4,0,3,312,160
28,24,49,40,7,31,23,21,34,22,2,5,0,4,410,179
19,15,40,43,35,1,23,20,35,22,3,6,0,5,411,153
14,12,30,11,13,6,23,21,35,21,4,0,1,6,132,86
24,25,34,33,7,38,23,21,35,21,5,1,0,7,321,161
20,11,43,31,35,17,23,21,35,21,6,2,1,0,204,157
33,21,45,1,7,14,22,22,35,21,7,0,2,1,231,121
16,9,1,41,24,33,22,23,35,20,8,0,3,2,231,124
31,36,16,41,1,4,21,23,36,20,9,1,0,3,411,129
22,25,11,19,45,30,20,23,37,20,10,2,0,4,321,152
38,16,43,8,28,21,20,22,38,20,11,3,0,5,312,154
43,22,30,47,16,24,20,21,39,20,12,4,0,6,321,182
47,6,24,43,25,20,21,20,39,20,0,5,1,7,222,165
38,30,37,43,45,5,22,20,38,20,0,6,2,8,222,198
8,2,43,45,44,25,21,20,38,21,1,7,3,0,213,167
15,21,17,8,25,12,21,21,38,20,2,0,4,1,132,98
12,24,13,20,44,10,22,21,37,20,0,1,5,2,222,123
38,9,2,36,41,14,22,21,37,20,1,2,6,0,024,140
5,9,34,39,17,4,23,21,36,20,0,3,7,1,222,108
15,8,47,33,11,19,22,21,36,21,1,4,8,0,123,133
6,37,46,33,16,32,22,21,37,20,2,5,0,1,321,170
10,22,14,35,16,48,21,21,38,20,3,6,0,2,312,145
13,48,5,11,47,43,21,21,38,20,4,7,1,0,213,167
33,10,42,32,40,11,22,21,37,20,0,8,2,1,222,168
22,26,36,38,16,15,23,21,36,20,0,9,3,2,222,153
21,47,27,25,15,17,23,22,35,20,1,0,4,3,132,152
34,41,24,49,43,38,23,22,35,20,0,1,5,4,212,229
7,47,18,39,9,14,23,22,35,20,1,0,6,5,132,134
31,41,24,16,14,45,24,22,35,19,0,1,7,6,222,171
24,5,25,47,20,30,23,22,35,20,1,2,8,0,123,151
43,27,5,26,20,1,23,22,34,21,2,3,9,0,213,122
39,6,8,48,9,19,23,23,33,21,3,0,10,1,141,129
19,5,34,4,11,20,23,23,33,21,0,1,11,2,303,93
