b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
15,25,18,6,36,44,24,21,25,30,10,0,1,2,141,144
43,23,33,28,24,7,23,21,26,30,11,1,0,3,321,158
37,17,29,16,22,48,23,21,26,30,12,2,0,4,312,169
29,48,39,7,5,20,23,21,25,31,13,3,1,0,123,148
31,15,28,3,27,43,24,21,25,30,0,4,2,1,330,147
37,45,1,9,28,22,24,20,26,30,1,5,0,2,420,142
11,36,19,13,5,41,24,19,26,31,2,6,1,0,213,125
15,31,24,44,16,47,24,19,26,31,0,7,2,1,222,177
34,28,42,6,13,23,24,19,26,31,1,8,0,2,321,146
27,11,35,3,18,43,24,19,26,31,2,0,1,3,132,137
17,14,37,26,4,15,24,19,25,32,3,1,2,0,213,113
39,12,38,41,26,16,24,18,25,33,4,2,3,0,123,172
46,20,31,45,40,30,24,18,26,32,5,3,0,1,321,212
13,46,24,42,39,47,24,19,25,32,6,0,1,2,231,211
32,29,38,20,40,7,24,19,25,32,7,1,2,0,204,166
26,23,11,19,42,13,23,19,25,33,8,2,3,0,213,134
42,28,1,25,39,3,23,19,25,33,0,3,4,1,330,138
27,38,31,44,37,1,23,18,26,33,1,4,0,2,312,178
3,41,36,44,21,18,23,19,26,32,2,0,1,3,042,163
32,16,43,6,35,28,22,19,27,32,3,1,0,4,312,160
44,19,24,4,28,35,22,19,27,32,4,2,0,5,312,154
21,40,5,36,20,22,23,19,27,31,0,3,1,6,222,144
39,14,44,23,29,10,23,18,27,32,1,4,2,0,114,159
35,41,42,32,28,48,23,18,27,32,2,5,3,0,123,226
12,41,32,17,20,16,23,18,27,32,3,6,4,0,114,138
6,43,26,22,47,29,23,18,27,32,3,6,4,0,213,173
8,7,23,41,43,36,23,18,27,32,5,8,6,0,213,158
44,24,21,36,26,17,23,18,27,32,0,9,7,1,033,168
42,23,32,44,45,14,22,18,27,33,1,10,8,0,024,200
10,11,14,23,25,15,22,18,27,33,2,11,9,0,213,98
32,12,7,47,41,21,22,18,27,33,2,11,9,0,123,160
38,32,25,4,11,22,23,18,26,33,0,13,11,1,303,132
34,9,30,41,36,22,23,19,25,33,1,0,12,2,231,172
46,32,13,18,30,38,24,18,25,33,0,1,13,3,222,177
28,21,41,38,39,46,24,18,25,33,0,2,14,4,222,213
17,49,38,37,6,10,25,18,25,32,0,3,15,5,212,157
8,2,14,15,39,35,25,18,24,33,1,4,16,0,024,113
20,23,16,21,28,44,25,18,23,34,2,5,17,0,213,152
27,5,43,47,2,3,25,18,22,35,3,6,18,0,123,127
30,12,9,17,35,41,26,18,22,34,0,7,19,1,033,144
2,11,30,19,24,31,27,18,22,33,0,8,20,2,222,117
42,21,45,46,24,22,27,19,21,33,1,0,21,3,240,200
1,40,8,27,26,17,26,19,21,34,2,1,22,0,213,119
13,42,14,33,26,39,25,20,21,34,3,0,23,1,132,167
6,22,21,45,41,44,25,20,21,34,4,0,24,2,132,179
12,37,5,16,24,38,26,20,21,33,0,1,25,3,222,132
37,1,10,29,38,27,26,20,21,33,1,2,0,4,312,142
9,1,15,3,11,37,26,21,21,32,2,0,1,5,231,76
21,35,44,6,4,9,26,21,21,32,3,0,2,6,132,119
21,43,49,37,27,30,26,21,21,32,4,0,3,7,230,207
10,7,9,34,23,46,26,20,22,32,5,1,0,8,411,129
45,5,13,47,28,7,25,20,23,32,6,2,0,9,312,145
15,9,13,6,34,2,24,21,23,32,7,0,1,10,231,79
22,7,4,23,21,9,24,21,24,31,8,1,0,11,321,86
43,1,14,10,24,13,24,21,25,30,9,2,0,12,411,105
35,48,11,6,23,42,25,21,25,29,0,3,1,13,033,165
39,7,16,18,48,45,25,22,25,28,1,0,2,14,240,173
44,34,18,1,48,36,25,22,25,28,2,0,3,15,231,181
13,35,9,24,34,1,25,22,25,28,3,1,0,16,321,116
4,29,9,25,42,13,24,22,26,28,4,2,0,17,321,122
39,15,42,5,13,33,24,23,26,27,5,0,1,18,141,147
28,27,16,44,5,37,23,23,27,27,6,1,0,19,312,157
35,36,48,17,22,47,23,23,27,27,7,2,1,0,123,205
35,46,30,21,44,18,23,24,26,27,8,0,2,1,132,194
32,24,39,21,17,3,23,25,25,27,9,0,3,2,042,136
22,16,44,24,1,30,22,25,26,27,10,1,0,3,321,137
24,6,45,5,17,13,22,26,26,26,11,0,1,4,132,110
4,38,34,46,11,35,23,26,26,25,0,1,2,5,303,168
40,34,42,26,19,16,23,26,26,25,1,2,0,6,411,177
36,16,6,22,44,5,24,25,26,25,0,4,2,8,222,129
19,9,24,34,16,47,24,24,27,25,1,5,0,9,321,149
28,44,9,26,16,1,23,24,28,25,2,6,0,10,312,124
18,15,48,9,36,38,23,24,28,25,3,0,1,11,051,164
25,30,5,17,23,13,23,23,28,26,4,1,2,0,213,113
42,40,1,28,21,13,22,23,29,26,5,2,0,1,420,145
46,10,49,4,48,40,22,23,29,26,6,3,0,2,410,197
26,44,19,49,9,6,23,23,29,25,0,4,1,3,122,153
31,44,41,2,42,40,23,23,28,26,1,5,2,0,213,200
27,7,9,28,42,36,23,23,28,26,2,0,3,1,240,149
34,22,12,37,11,14,22,23,29,26,3,1,0,2,312,130
11,8,20,22,6,49,22,23,29,26,4,2,1,0,113,116
40,49,8,18,44,43,22,23,29,26,0,3,2,1,212,202
46,9,17,42,47,24,22,24,28,26,1,0,3,2,132,185
34,31,3,1,18,23,22,23,29,26,2,1,0,3,321,110
6,42,41,8,14,12,22,23,29,26,0,2,1,4,033,123
34,30,9,49,29,13,23,23,29,25,0,3,2,5,221,164
45,28,46,10,14,40,22,23,30,25,1,4,0,6,411,183
39,25,19,27,7,32,21,23,31,25,2,5,0,7,321,149
8,22,40,23,6,17,21,23,30,26,3,6,1,0,213,116
36,28,38,31,18,9,20,24,30,26,4,0,2,1,231,160
12,32,15,5,31,36,20,25,29,26,5,0,3,2,132,131
8,4,28,30,23,6,21,25,28,26,0,1,4,3,222,99
46,13,17,29,38,37,22,25,28,25,0,2,5,4,303,180
15,19,3,38,46,42,22,25,28,25,1,0,6,5,231,163
29,24,44,41,2,30,22,24,28,26,2,1,7,0,024,170
49,37,11,13,5,24,23,24,28,25,0,2,8,1,212,139
19,15,35,10,20,42,24,24,27,25,0,3,9,2,222,141
25,16,1,37,4,6,24,24,28,24,1,4,0,3,510,89
40,36,26,23,38,1,24,24,27,25,2,5,1,0,213,164
32,23,41,35,34,18,24,23,27,26,3,6,2,0,114,183
49,48,29,3,40,47,25,23,26,26,0,7,3,1,122,216
2,12,36,37,4,8,26,23,25,26,0,8,4,2,222,99
24,26,11,30,49,41,26,23,25,26,1,9,5,0,023,181
40,34,36,20,23,30,26,23,25,26,0,10,6,1,222,183
48,42,12,10,41,46,26,24,24,26,1,0,7,2,231,199
47,15,29,28,37,33,27,24,24,25,0,1,8,3,222,189
46,10,42,36,1,12,27,24,24,25,0,2,9,4,330,147
35,13,45,46,3,17,28,24,23,25,0,3,10,5,222,159
39,30,14,45,42,41,28,24,23,25,1,0,11,6,042,211
4,36,15,2,22,1,28,24,24,24,2,1,0,7,321,80
42,36,34,41,48,8,28,25,24,23,3,0,1,8,132,209
15,36,46,6,11,9,28,26,23,23,4,0,2,9,141,123
7,30,9,4,47,40,28,25,24,23,5,1,0,10,321,137
10,27,6,40,34,26,28,25,25,22,6,2,0,11,321,143
40,12,31,39,29,10,28,25,26,21,7,3,0,12,321,161
42,2,23,9,6,25,27,26,26,21,8,0,1,13,132,107
6,15,9,41,34,39,27,27,25,21,9,0,2,14,141,144
23,16,4,22,48,14,27,26,26,21,10,1,0,15,312,127
40,15,41,6,21,33,27,27,25,21,11,0,1,16,141,156
46,11,8,32,23,34,27,27,24,22,12,1,2,0,204,154
34,1,11,39,3,43,26,27,25,22,13,2,0,1,321,131
42,19,26,46,18,49,27,27,25,21,0,3,1,2,221,200
36,21,12,29,3,49,27,28,25,20,1,0,2,3,041,150
41,36,8,21,25,29,27,28,25,20,2,1,3,0,123,160
12,16,33,21,5,42,27,29,25,19,3,0,4,1,141,129
31,17,12,46,36,40,27,29,26,18,4,1,0,2,321,182
10,25,29,40,28,16,26,29,27,18,5,2,0,3,501,148
3,4,45,27,36,39,26,30,27,17,6,0,1,4,150,154
2,30,8,35,15,37,26,30,27,17,7,1,2,0,123,127
26,46,13,1,33,35,26,30,28,16,8,2,0,1,312,154
33,42,2,3,41,29,26,30,28,16,0,3,1,2,033,150
27,30,13,28,38,1,26,29,29,16,1,4,0,3,321,137
27,30,5,42,2,47,26,29,29,16,0,5,1,4,033,153
37,1,40,23,4,12,25,29,30,16,1,6,0,5,411,117
13,19,41,2,44,28,25,29,30,16,0,7,1,6,303,147
29,9,18,7,33,45,25,30,30,15,1,0,2,7,141,141
4,48,22,35,21,28,25,30,31,14,2,1,0,8,321,158
38,1,49,37,28,26,25,30,32,13,3,2,0,9,302,179
18,23,42,12,39,47,24,31,32,13,4,0,1,10,042,181
4,14,16,26,9,20,23,31,32,14,5,1,2,0,213,89
30,49,32,14,47,10,23,30,32,15,6,2,3,0,113,182
49,6,19,5,33,45,23,31,32,14,7,0,4,1,131,157
36,39,49,30,26,41,23,31,32,14,8,0,5,2,032,221
45,9,34,37,44,28,23,30,33,14,9,1,0,3,321,197
46,12,25,8,28,5,22,30,34,14,10,2,0,4,312,124
35,42,27,30,43,34,22,31,33,14,11,0,1,5,231,211
15,32,42,37,27,8,22,31,33,14,12,0,2,6,132,161
35,40,5,8,10,15,22,30,33,15,13,1,3,0,213,113
2,45,12,19,5,26,22,29,33,16,14,2,4,0,123,109
5,36,46,26,1,25,22,29,33,16,15,3,0,1,312,139
20,26,1,37,39,24,23,29,32,16,0,4,1,2,222,147
32,42,35,11,3,33,24,28,32,16,0,5,2,3,033,156
2,8,6,39,30,10,24,29,31,16,1,0,3,4,132,95
21,3,27,33,20,35,24,30,30,16,2,0,4,5,042,139
4,7,10,30,17,48,23,30,31,16,3,1,0,6,321,116
24,11,1,8,27,12,23,30,31,16,4,0,1,7,132,83
48,26,15,49,38,37,24,29,31,16,0,1,2,8,122,213
42,29,31,11,20,43,24,29,30,17,1,2,3,0,213,176
3,44,38,21,30,45,24,30,29,17,2,0,4,1,042,181
24,46,25,15,47,42,24,30,29,17,3,0,5,2,231,199
