b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
48,28,3,47,44,49,26,20,29,25,0,3,7,2,122,219
21,23,29,5,27,19,26,20,28,26,1,4,8,0,123,124
8,19,15,17,20,13,26,19,28,27,2,5,9,0,213,92
42,15,45,19,34,7,27,19,28,26,0,6,10,1,330,162
28,15,19,43,40,45,27,19,28,26,1,7,0,2,420,190
40,13,11,35,31,15,27,18,29,26,2,8,0,3,312,145
39,42,11,23,28,18,27,18,29,26,3,0,1,4,132,161
35,18,25,45,6,42,27,19,29,25,4,0,2,5,141,171
41,21,9,46,20,27,27,20,29,24,5,0,3,6,132,164
38,43,40,37,7,31,27,20,29,24,6,1,0,7,501,196
22,18,4,35,13,6,26,20,30,24,7,2,0,8,321,98
22,11,32,45,10,19,26,20,30,24,8,3,0,9,312,139
36,15,18,19,25,46,27,20,30,23,0,4,1,10,330,159
20,41,5,9,1,47,27,20,30,23,1,5,2,0,114,123
35,22,28,14,45,34,27,19,31,23,2,6,0,1,312,178
15,14,13,18,33,39,26,20,31,23,3,0,1,2,141,132
13,44,16,2,25,48,26,19,32,23,4,1,0,3,312,148
8,36,47,9,34,19,27,19,32,22,0,2,1,4,222,153
7,15,34,14,22,37,26,19,33,22,1,3,0,5,411,129
7,40,25,37,32,31,26,18,34,22,2,4,0,6,501,172
43,32,31,25,23,9,26,18,35,21,3,5,0,7,312,163
26,35,4,22,17,41,26,17,35,22,4,6,1,0,204,145
36,26,20,18,44,40,26,17,34,23,5,7,2,0,123,184
34,44,9,21,45,4,26,18,34,22,6,0,3,1,231,157
34,18,24,11,4,10,25,18,35,22,7,1,0,2,321,101
29,14,8,24,5,39,25,18,35,22,8,2,1,0,024,119
7,8,20,13,9,38,24,18,35,23,9,3,2,0,213,95
21,47,17,15,9,7,24,19,35,22,10,0,3,1,132,116
46,41,49,26,10,19,23,19,36,22,11,1,0,2,302,191
24,41,15,44,3,19,23,20,36,21,12,0,1,3,132,146
15,17,44,24,27,4,23,20,36,21,13,0,2,4,132,131
14,49,30,25,40,3,24,20,36,20,0,1,3,5,221,161
37,31,39,3,42,19,25,20,35,20,0,2,4,6,330,171
45,27,33,8,37,26,25,21,35,19,1,0,5,7,132,176
7,2,22,3,13,32,24,21,36,19,2,1,0,8,312,79
13,22,25,27,23,30,24,21,36,19,3,2,0,9,321,140
24,29,26,21,25,48,24,22,35,19,4,0,1,10,132,173
47,36,15,34,44,8,24,21,35,20,5,1,2,0,123,184
4,22,37,47,24,14,24,20,36,20,6,2,0,1,312,148
30,13,43,19,6,7,23,20,37,20,7,3,0,2,420,118
9,41,27,6,10,30,23,20,37,20,8,0,1,3,141,123
40,33,49,19,48,47,24,19,37,20,0,1,2,4,221,236
11,7,27,49,6,17,24,19,37,20,0,2,3,5,122,117
44,14,39,17,30,25,23,19,37,21,1,3,4,0,123,169
16,25,22,37,40,48,23,19,38,20,2,4,0,1,510,188
39,45,12,48,29,43,23,19,38,20,3,0,1,2,141,216
20,12,15,31,48,9,23,20,37,20,4,0,2,3,141,135
3,7,38,6,22,8,24,20,36,20,0,1,3,4,222,84
31,33,21,17,14,19,25,20,36,19,0,2,4,5,222,135
32,37,4,31,19,29,25,20,37,18,1,3,0,6,402,152
39,23,18,8,16,6,24,21,37,18,2,0,1,7,132,110
