b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
8,44,31,49,40,34,25,24,26,25,5,6,0,1,302,206
12,40,4,24,25,38,25,24,27,24,6,7,0,2,321,143
8,18,4,25,17,47,25,24,27,24,6,7,0,2,213,119
30,2,10,22,13,14,25,24,28,23,8,9,0,1,312,91
29,25,47,8,33,34,25,24,27,24,9,10,1,0,213,176
38,35,17,5,14,15,25,24,26,25,10,11,2,0,015,124
49,48,33,40,37,1,25,24,27,24,11,12,0,1,320,208
35,45,5,21,41,26,24,24,27,25,12,13,1,0,024,173
43,11,25,37,12,2,24,23,28,25,13,14,0,1,312,130
45,15,3,18,34,1,24,24,27,25,14,0,1,2,240,116
20,5,18,47,8,39,24,24,27,25,15,1,2,0,024,137
45,36,40,15,31,16,25,24,26,25,0,2,3,1,330,183
34,28,29,32,35,20,25,23,26,26,1,3,4,0,204,178
29,15,30,1,4,5,26,23,25,26,0,4,5,1,222,84
41,13,2,19,32,18,26,23,24,27,1,5,6,0,213,125
19,1,15,16,20,35,25,23,25,27,2,6,0,1,312,106
16,13,28,4,42,40,24,23,26,27,3,7,0,2,510,143
25,17,21,13,9,46,24,23,26,27,4,8,0,3,321,131
14,17,32,34,27,49,24,22,26,28,5,9,1,0,113,173
27,46,5,33,32,19,25,22,26,27,0,10,2,1,222,162
22,8,39,2,10,41,25,22,25,28,1,11,3,0,213,122
2,30,49,47,6,3,24,23,25,28,2,0,4,1,032,137
40,12,27,30,16,32,24,23,25,28,3,0,5,2,231,157
40,9,14,7,39,48,24,24,25,27,4,0,6,3,231,157
27,11,22,14,42,12,24,24,25,27,5,0,7,4,132,128
33,32,25,44,7,19,24,24,25,27,6,1,0,5,312,160
1,37,7,47,14,5,25,24,25,26,0,2,1,6,303,111
46,45,2,42,12,39,25,25,25,25,1,0,2,7,141,186
37,48,45,27,16,22,25,25,25,25,0,1,3,8,330,195
49,48,21,17,39,34,25,26,25,24,1,0,4,9,131,208
28,47,32,23,10,22,26,25,25,24,0,1,5,10,303,162
