b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
48,46,30,21,34,17,16,31,29,24,6,0,3,13,231,196
41,45,9,1,23,16,17,31,29,23,0,1,4,14,222,135
9,44,40,25,2,7,17,31,30,22,1,2,0,15,312,127
23,31,28,33,26,43,16,31,31,22,2,3,0,16,312,184
9,43,19,35,30,13,16,31,31,22,3,4,0,17,321,149
16,6,5,34,48,14,17,31,30,22,0,5,1,18,222,123
43,8,41,38,10,35,17,30,30,23,1,6,2,0,204,175
45,26,32,23,29,28,17,29,30,24,2,7,3,0,114,183
37,10,5,19,7,8,17,29,30,24,3,8,0,1,402,86
34,27,37,14,28,5,17,29,31,23,4,9,0,2,312,145
23,6,21,17,18,47,18,28,31,23,0,10,1,3,033,132
7,28,2,15,46,36,18,27,32,23,1,11,0,4,321,134
33,14,41,1,17,18,17,27,32,24,2,12,1,0,123,124
33,42,26,18,39,9,16,28,32,24,3,0,2,1,051,167
20,7,5,47,28,15,16,28,31,25,4,1,3,0,213,122
25,22,35,9,44,31,16,28,31,25,5,2,0,1,312,166
24,4,10,25,11,15,16,28,31,25,6,3,0,2,321,89
31,38,48,6,32,3,16,29,30,25,7,0,1,3,132,158
42,41,14,6,8,18,16,29,30,25,0,1,2,4,033,129
13,29,42,24,18,49,16,30,29,25,1,0,3,5,131,175
29,17,2,19,1,45,16,30,29,25,2,1,4,0,213,113
31,7,24,17,33,45,16,31,29,24,3,0,5,1,231,157
1,12,32,45,41,38,16,31,28,25,4,1,6,0,123,169
40,3,35,18,39,20,16,31,28,25,5,0,7,1,132,155
44,16,1,43,10,2,16,31,28,25,6,1,0,2,402,116
41,49,16,7,37,2,15,31,29,25,7,2,0,3,302,152
24,22,40,31,38,18,15,30,30,25,8,3,0,4,321,173
23,31,29,32,15,3,15,30,29,26,9,4,1,0,123,133
26,8,44,17,22,13,15,30,28,27,10,5,2,0,204,130
10,3,8,39,30,12,15,30,28,27,11,0,3,1,141,102
38,44,9,48,47,45,16,29,28,27,0,1,4,2,033,231
26,30,10,21,43,33,16,30,28,26,1,0,5,3,231,163
23,36,16,18,19,49,17,30,27,26,0,1,6,4,221,161
27,9,11,19,32,4,18,30,27,25,0,2,7,5,222,102
11,19,6,14,12,38,18,29,27,26,1,3,8,0,123,100
37,27,38,7,21,44,18,29,27,26,0,4,9,1,222,174
48,8,13,18,32,23,18,28,27,27,1,5,10,0,123,142
38,26,19,41,25,37,19,27,27,27,0,6,11,1,303,186
18,1,35,17,42,22,20,26,27,27,0,7,12,2,222,135
42,23,31,27,24,46,20,27,26,27,1,0,13,3,231,193
10,2,16,15,5,4,19,27,27,27,2,1,0,4,312,52
44,46,8,28,27,41,19,27,27,27,3,2,1,0,213,194
45,10,26,18,40,2,20,26,27,27,0,3,2,1,222,141
48,41,6,2,35,13,20,25,27,28,1,4,3,0,123,145
1,5,38,48,42,3,20,26,26,28,2,0,4,1,132,137
43,48,27,45,41,6,20,26,26,28,3,0,5,2,141,210
38,27,9,45,10,21,20,27,25,28,4,0,6,3,141,150
17,45,24,44,7,40,20,27,25,28,0,1,7,4,222,177
43,44,36,35,39,42,20,28,24,28,1,0,8,5,132,239
6,29,32,35,11,38,20,27,24,29,2,1,9,0,015,151
38,11,36,8,16,15,20,26,24,30,3,2,10,0,123,124
29,27,9,25,31,32,21,26,23,30,0,3,11,1,222,153
35,37,9,34,13,26,21,26,23,30,1,4,0,2,312,154
48,12,31,49,35,7,22,26,23,29,0,5,1,3,221,182
31,12,6,10,5,25,22,25,24,29,1,6,0,4,321,89
2,28,27,46,26,29,22,25,24,29,2,7,1,0,213,158
27,9,32,49,34,19,23,24,24,29,0,8,2,1,221,170
3,42,46,47,40,5,24,24,24,28,0,9,3,2,222,183
14,48,34,47,24,5,23,24,24,29,1,10,4,0,123,172
19,40,46,49,22,6,23,24,24,29,2,11,0,1,410,182
