b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
32,1,13,19,21,34,34,17,25,24,4,3,0,5,411,120
20,10,33,7,26,22,34,16,26,24,5,4,0,6,312,118
34,48,21,46,31,25,34,15,27,24,6,5,0,7,420,205
39,7,2,8,17,5,34,15,27,24,7,6,1,0,114,78
3,30,25,6,8,39,34,16,26,24,8,0,2,1,141,111
24,39,25,3,20,33,34,17,25,24,9,0,3,2,141,144
31,21,26,49,18,5,35,17,24,24,0,1,4,3,122,150
25,48,13,16,37,33,35,16,25,24,1,2,0,4,420,172
16,36,31,41,23,11,35,16,24,25,2,3,1,0,213,158
34,13,42,16,30,7,35,16,25,24,3,4,0,1,420,142
43,13,14,21,18,26,35,16,25,24,0,5,1,2,222,135
20,46,32,19,29,3,34,16,25,25,1,6,2,0,213,149
21,1,16,24,48,37,35,16,25,24,0,7,3,1,330,147
26,48,4,42,44,40,36,16,25,23,0,8,4,2,222,204
40,44,14,15,4,45,36,16,25,23,0,9,5,3,222,162
42,47,44,32,48,33,36,16,25,23,0,10,6,4,033,246
15,48,44,27,30,47,36,17,24,23,1,0,7,5,042,211
46,49,24,2,31,37,36,17,24,23,2,1,0,6,311,189
2,47,12,8,26,44,36,16,24,24,3,2,1,0,015,139
39,35,33,47,10,29,35,16,24,25,4,3,2,0,123,193
8,18,6,48,2,1,35,17,23,25,5,0,3,1,132,83
2,23,35,34,13,9,34,17,23,26,6,1,4,0,213,116
28,9,4,15,19,8,34,16,24,26,7,2,0,1,321,83
47,38,40,16,42,8,34,16,24,26,8,3,1,0,213,191
14,37,44,36,38,49,33,16,24,27,9,4,2,0,113,218
29,12,30,43,35,17,33,15,24,28,10,5,3,0,123,166
42,9,48,44,25,15,33,16,24,27,11,0,4,1,141,183
10,48,35,3,22,7,33,15,25,27,12,1,0,2,321,125
9,35,18,15,19,41,32,16,25,27,13,0,1,3,132,137
12,10,44,30,5,33,32,17,24,27,14,0,2,4,132,134
46,42,29,26,33,28,33,16,24,27,0,1,3,5,222,204
10,23,12,43,25,24,32,16,25,27,1,2,0,6,321,137
15,37,28,20,49,27,32,16,25,27,0,3,1,7,221,176
12,40,43,24,8,16,31,16,26,27,1,4,0,8,321,143
30,16,12,3,2,10,31,17,25,27,2,0,1,9,231,73
27,2,10,13,26,9,31,17,25,27,0,1,2,10,222,87
14,21,9,43,1,22,30,17,26,27,1,2,0,11,321,110
8,24,40,39,18,15,29,18,26,27,2,0,1,12,141,144
42,20,16,35,47,7,29,18,26,27,3,1,2,0,213,167
31,47,14,22,28,4,29,18,26,27,4,2,0,1,402,146
12,39,47,14,10,4,29,18,26,27,0,3,1,2,222,126
16,41,17,32,47,21,29,18,26,27,1,4,2,0,114,174
41,9,45,26,8,13,29,17,26,28,2,5,3,0,123,142
6,18,8,42,13,10,28,18,26,28,3,0,4,1,231,97
