b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
39,12,2,48,40,38,22,24,33,21,4,0,1,2,132,179
28,46,2,11,12,41,21,24,33,22,5,1,2,0,213,140
32,36,11,8,40,29,21,24,32,23,6,2,3,0,114,156
11,31,5,39,13,28,21,24,33,22,7,3,0,1,312,127
41,9,6,24,15,14,21,24,33,22,8,0,1,2,042,109
22,38,48,28,12,23,21,24,33,22,0,1,2,3,222,171
9,46,21,12,36,48,21,25,32,22,1,0,3,4,150,172
27,18,12,15,34,45,21,26,32,21,2,0,4,5,150,151
18,17,24,34,33,48,21,27,31,21,3,0,5,6,141,174
38,12,49,26,47,46,21,26,31,22,4,1,6,0,113,218
4,19,49,41,32,14,21,26,31,22,5,2,7,0,203,159
33,1,6,11,5,14,21,26,30,23,6,3,8,0,123,70
5,31,46,17,37,9,21,26,31,22,7,4,0,1,312,145
36,26,17,28,18,24,21,27,30,22,8,0,1,2,132,149
13,45,27,40,29,5,21,27,30,22,0,1,2,3,222,159
34,25,16,37,8,10,21,27,31,21,1,2,0,4,501,130
28,36,7,17,8,10,20,27,32,21,2,3,0,5,312,106
13,4,5,43,35,12,20,27,33,20,3,4,0,6,312,112
9,5,36,22,10,47,21,27,32,20,0,5,1,7,222,129
23,38,13,14,35,48,21,26,32,21,1,6,2,0,114,171
25,6,3,39,1,18,21,27,31,21,2,0,3,1,240,92
19,47,48,22,9,44,21,27,31,21,0,1,4,2,222,189
11,5,36,41,43,28,21,26,31,22,1,2,5,0,213,164
5,8,13,21,27,7,22,25,31,22,0,3,6,1,222,81
17,46,8,12,43,9,23,24,31,22,0,4,7,2,222,135
21,40,30,16,19,28,23,24,31,22,1,5,0,3,420,154
44,4,36,10,35,19,23,24,32,21,2,6,0,4,312,148
2,23,48,9,16,34,24,24,32,20,0,7,1,5,222,132
26,49,45,3,9,10,24,25,32,19,1,0,2,6,131,142
33,19,11,34,2,24,24,25,32,19,0,1,3,7,222,123
22,40,1,25,27,21,24,25,32,19,1,2,0,8,420,136
31,49,36,48,43,10,24,24,33,19,2,3,0,9,320,217
48,19,45,35,8,36,24,24,33,19,3,0,1,10,132,191
23,4,28,38,2,31,25,24,33,18,0,1,2,11,303,126
27,28,12,34,1,38,24,24,34,18,1,2,0,12,321,140
44,18,6,27,43,25,23,25,34,18,2,0,1,13,231,163
36,6,2,31,29,11,22,25,34,19,3,1,2,0,123,115
47,39,3,2,48,14,23,25,33,19,0,2,3,1,033,153
19,47,37,46,48,21,23,24,34,19,1,3,0,2,321,218
40,16,21,41,20,19,23,23,35,19,2,4,0,3,312,157
16,46,20,18,3,32,24,23,34,19,0,5,1,4,222,135
44,27,38,42,4,3,24,24,34,18,1,0,2,5,132,158
36,48,19,13,44,2,25,24,33,18,0,1,3,6,222,162
19,5,24,8,29,37,25,23,33,19,1,2,4,0,213,122
5,28,41,29,14,24,25,22,33,20,2,3,5,0,114,141
41,48,38,32,14,12,24,22,33,21,3,4,6,0,024,185
28,23,29,41,9,18,24,22,33,21,4,5,7,0,123,148
14,12,19,27,34,46,24,22,34,20,5,6,0,1,321,152
29,14,20,18,46,6,23,22,34,21,6,7,1,0,123,133
38,45,41,10,42,3,23,22,34,21,7,0,2,1,132,179
4,36,27,5,26,21,23,23,33,21,8,0,3,2,132,119
11,4,27,33,15,10,22,24,33,21,9,0,4,3,231,100
10,39,46,31,34,16,22,24,33,21,10,1,0,4,510,176
31,19,23,24,32,28,22,24,33,21,11,2,0,5,312,157
32,21,25,41,11,42,22,23,33,22,12,3,1,0,123,172
39,12,31,28,33,25,23,23,33,21,0,4,2,1,330,168
46,3,21,29,26,43,23,23,33,21,0,5,3,2,222,168
26,37,20,34,6,1,23,23,33,21,1,6,0,3,312,124
40,29,25,19,34,28,23,23,34,20,2,7,0,4,501,175
38,14,12,39,34,11,23,22,34,21,3,8,1,0,123,148
11,6,39,31,19,22,23,22,34,21,4,9,0,1,321,128
38,17,6,30,11,3,24,21,34,21,0,10,1,2,033,105
20,39,17,47,22,35,24,20,34,22,1,11,2,0,114,180
10,27,39,36,28,21,23,21,34,22,2,0,3,1,240,161
31,48,23,49,25,13,23,21,34,22,3,1,0,2,311,189
37,43,3,6,44,38,24,21,34,21,0,2,1,3,222,171
45,46,24,38,35,10,25,21,34,20,0,3,2,4,222,198
28,26,24,42,21,19,25,22,33,20,1,0,3,5,231,160
16,7,23,8,21,30,26,21,33,20,0,1,4,6,222,105
22,5,4,27,17,49,27,20,33,20,0,2,5,7,212,124
9,5,21,1,11,23,27,20,32,21,1,3,6,0,123,70
9,13,29,25,39,42,27,21,32,20,2,0,7,1,231,157
19,30,9,41,35,27,27,22,31,20,3,0,8,2,132,161
11,28,32,30,37,15,28,22,30,20,0,1,9,3,222,153
15,16,32,27,3,34,28,23,29,20,1,0,10,4,231,127
5,40,29,35,41,36,27,23,29,21,2,1,11,0,114,186
5,38,34,11,14,1,27,23,29,21,3,2,12,0,204,103
6,46,20,17,29,22,26,23,29,22,4,3,13,0,213,140
44,5,21,29,45,31,26,23,28,23,5,4,14,0,123,175
22,41,37,36,24,40,26,23,28,23,6,5,0,1,321,200
36,38,14,31,46,29,26,23,28,23,7,6,1,0,213,194
25,13,28,33,26,40,25,23,29,23,8,7,0,1,411,165
30,42,40,32,27,45,25,24,28,23,9,0,1,2,141,216
47,31,36,1,12,13,25,24,28,23,10,1,0,3,321,140
2,29,34,6,30,36,25,25,27,23,11,0,1,4,132,137
36,24,40,44,25,9,25,25,27,23,12,0,2,5,231,178
31,11,22,2,21,14,24,25,27,24,13,1,3,0,213,101
42,43,4,38,48,14,24,25,27,24,0,2,4,1,222,189
17,9,33,46,19,28,24,25,27,24,1,3,0,2,321,152
3,15,42,45,30,26,24,25,27,24,2,0,1,3,051,161
33,17,40,25,27,16,23,25,28,24,3,1,0,4,321,158
38,20,4,49,44,32,23,24,28,25,4,2,1,0,104,187
20,39,31,37,44,9,23,24,28,25,0,3,2,1,222,180
16,45,12,33,41,36,23,25,27,25,1,0,3,2,141,183
3,20,42,17,26,32,23,25,26,26,2,1,4,0,024,140
39,43,49,44,31,36,24,24,26,26,0,2,5,1,221,242
14,3,23,5,7,20,23,24,26,27,1,3,6,0,114,72
32,3,39,35,43,26,23,24,25,28,2,4,7,0,123,178
43,18,32,17,45,26,23,24,25,28,3,5,8,0,123,181
27,35,25,49,20,8,23,24,24,29,4,6,9,0,113,164
6,4,38,20,46,10,23,23,25,29,5,7,0,1,312,124
31,1,21,5,12,6,23,24,25,28,6,0,1,2,231,76
41,6,30,29,10,7,24,24,25,27,0,1,2,3,222,123
11,42,29,33,4,21,24,25,24,27,1,0,3,4,132,140
