b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
15,11,47,33,4,14,30,22,22,26,9,1,6,0,123,124
4,48,7,20,36,46,30,22,23,25,10,2,0,1,321,161
34,11,30,6,38,16,31,21,23,25,0,3,1,2,222,135
8,16,48,38,33,18,31,21,23,25,1,0,2,3,132,161
30,12,27,16,23,21,31,21,23,25,2,0,3,4,141,129
42,3,2,28,40,12,30,22,23,25,3,0,4,5,231,127
28,5,17,11,22,6,30,21,23,26,4,1,5,0,213,89
31,45,26,25,29,4,29,21,24,26,5,2,0,1,312,160
41,37,49,42,29,1,29,21,24,26,0,3,1,2,212,199
14,42,5,43,23,39,29,20,24,27,1,4,2,0,123,166
1,18,6,34,23,48,29,21,24,26,2,0,3,1,231,130
14,31,29,6,18,4,30,21,24,25,0,1,4,2,222,102
24,12,15,32,2,45,29,22,24,25,1,0,5,3,042,130
27,32,46,40,26,43,28,22,25,25,2,1,0,4,312,214
42,19,49,24,15,36,27,23,25,25,3,0,1,5,140,185
3,42,46,2,7,34,26,23,26,25,4,1,0,6,321,134
27,15,16,2,31,14,27,23,25,25,0,2,1,7,222,105
30,21,14,15,44,7,27,24,25,24,1,0,2,8,132,131
35,29,3,9,44,32,27,24,25,24,2,1,3,0,024,152
29,22,12,28,31,44,27,23,26,24,3,2,0,1,312,166
44,49,31,27,33,35,27,23,26,24,0,3,1,2,122,219
2,48,36,41,43,46,28,22,26,24,0,4,2,3,222,216
41,39,24,18,9,7,28,23,25,24,1,0,3,4,141,138
41,40,35,43,13,5,28,23,25,24,0,1,4,5,303,177
42,40,28,9,49,26,29,23,24,24,0,2,5,6,221,194
37,13,43,44,16,29,29,23,25,23,1,3,0,7,402,182
16,18,29,44,26,22,29,22,25,24,2,4,1,0,213,155
36,11,12,15,17,20,30,21,25,24,0,5,2,1,033,111
22,10,15,45,29,47,30,21,25,24,0,6,3,2,222,168
43,32,19,41,48,34,30,21,25,24,1,7,0,3,312,217
41,18,16,49,47,26,29,21,25,25,2,8,1,0,113,197
13,7,29,8,49,31,29,21,25,25,3,9,0,1,302,137
13,7,29,8,49,31,29,21,25,25,3,9,0,1,302,137
39,18,11,30,43,25,29,22,25,24,4,0,1,2,231,166
47,22,35,37,6,28,29,21,26,24,5,1,0,3,312,175
34,41,38,22,32,30,29,21,26,24,6,2,1,0,213,197
25,20,7,3,17,36,30,21,26,23,0,3,2,1,222,108
11,43,15,27,17,1,31,21,26,22,0,4,3,2,222,114
15,10,13,39,36,48,30,22,26,22,1,0,4,3,240,161
20,37,35,38,28,25,30,22,26,22,0,1,5,4,303,183
26,6,5,28,27,38,30,22,25,23,1,2,6,0,123,130
5,15,43,23,9,38,30,22,24,24,2,3,7,0,123,133
15,22,40,39,1,16,29,22,25,24,3,4,0,1,420,133
15,3,34,41,23,36,29,23,24,24,4,0,1,2,132,152
22,28,30,33,41,24,29,24,23,24,5,0,2,3,231,178
36,12,6,10,23,1,29,25,22,24,6,0,3,4,231,88
28,46,22,3,48,26,29,25,22,24,7,1,0,5,321,173
7,2,40,11,10,47,30,25,22,23,0,2,1,6,303,117
44,23,10,5,46,38,30,25,22,23,1,3,2,0,204,166
7,13,19,45,40,26,29,25,23,23,2,4,0,1,411,150
10,32,23,8,42,7,29,24,23,24,3,5,1,0,213,122
7,48,39,22,45,37,30,24,22,24,0,6,2,1,330,198
9,36,24,25,47,40,30,24,22,24,1,0,3,2,231,181
40,20,42,44,2,18,30,23,22,25,2,1,4,0,123,166
37,36,13,26,16,49,29,23,23,25,3,2,0,1,311,177
27,36,28,19,44,22,29,23,23,25,4,3,0,2,321,176
8,44,47,24,32,9,28,23,23,26,5,4,1,0,024,164
5,45,38,22,2,33,27,23,23,27,6,5,2,0,123,145
20,12,21,7,42,11,27,23,23,27,7,0,3,1,132,113
9,27,10,43,4,2,27,23,24,26,8,1,0,2,321,95
6,26,28,46,41,18,27,23,24,26,0,2,1,3,222,165
31,15,40,36,46,6,28,23,24,25,0,3,2,4,330,174
48,32,42,8,24,5,28,23,24,25,0,4,3,5,033,159
23,49,27,5,28,26,28,23,23,26,1,5,4,0,113,158
43,21,1,8,37,6,28,23,24,25,2,6,0,1,321,116
19,43,47,32,33,46,28,23,24,25,3,7,0,2,312,220
48,4,37,19,29,15,27,23,25,25,4,8,0,3,321,152
1,35,20,22,47,26,27,23,25,25,5,9,1,0,204,151
9,37,27,10,1,33,28,23,24,25,0,10,2,1,330,117
39,16,15,36,45,30,28,23,24,25,1,0,3,2,150,181
36,35,47,7,32,27,27,23,24,26,2,1,4,0,123,184
3,34,19,30,2,26,27,23,24,26,0,2,5,1,222,114
14,13,7,45,4,23,26,23,25,26,1,3,0,2,312,106
19,27,49,42,8,34,26,23,25,26,0,4,1,3,221,179
41,18,19,43,45,34,26,23,25,26,1,5,0,4,321,200
3,4,16,36,29,32,27,23,25,25,0,6,1,5,222,120
35,34,2,25,42,22,27,22,26,25,1,7,0,6,312,160
48,12,37,10,47,24,26,23,26,25,2,0,1,7,231,178
48,22,28,14,46,5,26,22,27,25,3,1,0,8,312,163
39,31,42,49,15,24,26,23,27,24,4,0,1,9,140,200
1,39,45,20,10,4,26,23,28,23,5,1,0,10,321,119
41,5,10,18,46,39,26,23,28,23,0,2,1,11,222,159
37,12,44,38,43,49,26,23,28,23,0,3,2,12,212,223
22,35,25,45,27,39,26,24,27,23,1,0,3,13,231,193
21,20,15,11,27,30,25,25,27,23,2,0,4,14,042,124
42,12,39,20,17,3,25,26,27,22,3,0,5,15,042,133
9,49,27,3,11,29,25,26,27,22,4,0,6,16,032,128
