b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
37,35,7,14,12,27,22,24,22,32,0,2,1,5,222,132
16,9,46,47,17,23,22,24,22,32,1,3,2,0,213,158
17,46,1,24,34,37,22,23,23,32,2,4,0,1,411,159
9,20,29,16,22,28,22,23,24,31,3,5,0,2,312,124
33,2,25,16,15,6,22,24,23,31,4,0,1,3,231,97
2,19,34,3,39,11,23,23,23,31,0,1,2,4,222,108
22,40,24,48,41,33,23,24,23,30,1,0,3,5,231,208
27,7,37,16,22,35,23,24,23,30,2,1,0,6,411,144
22,38,24,6,31,21,22,25,23,30,3,0,1,7,231,142
27,14,18,43,41,33,22,25,23,30,4,0,2,8,132,176
4,6,23,22,18,30,22,26,23,29,5,0,3,9,231,103
47,26,17,43,6,29,22,26,22,30,6,1,4,0,114,168
13,4,27,44,48,22,22,26,23,29,7,2,0,1,321,158
44,1,21,43,12,23,23,26,23,28,0,3,1,2,222,144
16,4,19,18,14,49,23,26,23,28,1,4,0,3,311,120
42,18,16,39,36,30,23,27,22,28,2,0,1,4,150,181
16,1,27,38,41,36,24,27,21,28,0,1,2,5,222,159
33,5,46,16,18,17,25,27,21,27,0,2,3,6,222,135
46,7,48,25,19,45,25,27,22,26,1,3,0,7,420,190
46,35,19,13,4,21,25,27,23,25,2,4,0,8,411,138
25,2,36,17,26,15,25,27,23,25,3,5,1,0,123,121
49,18,5,32,14,12,25,27,22,26,4,6,2,0,023,130
13,15,4,43,48,5,24,27,23,26,5,7,0,1,321,128
39,47,46,27,5,40,25,27,23,25,0,8,1,2,222,204
31,36,34,27,35,33,24,28,23,25,1,0,2,3,231,196
2,3,38,41,33,45,24,28,23,25,0,1,3,4,033,162
48,28,37,23,46,20,23,28,24,25,1,2,0,5,312,202
18,45,3,1,33,41,22,29,24,25,2,0,1,6,141,141
11,3,16,7,5,45,23,28,24,25,0,1,2,7,222,87
32,33,25,41,1,29,23,27,24,26,1,2,3,0,213,161
30,21,39,2,6,29,23,28,23,26,2,0,4,1,042,127
40,25,17,44,8,33,23,28,22,27,3,1,5,0,213,167
32,4,43,29,11,37,24,27,22,27,0,2,6,1,303,156
23,27,14,7,18,5,23,27,22,28,1,3,7,0,123,94
22,1,20,17,41,14,23,27,22,28,2,4,8,0,204,115
27,40,46,13,4,7,22,27,23,28,3,5,0,1,510,137
22,17,12,18,39,3,22,27,23,28,4,0,1,2,141,111
29,40,32,49,18,6,23,27,23,27,0,1,2,3,122,174
28,49,10,30,8,36,24,27,22,27,0,2,3,4,221,161
13,7,49,10,29,30,24,26,23,27,1,3,0,5,311,138
4,8,29,11,30,49,24,26,22,28,2,4,1,0,113,131
31,9,23,21,36,47,24,26,22,28,3,0,2,1,132,167
32,7,21,20,49,22,25,26,21,28,0,1,3,2,212,151
27,19,4,42,6,28,26,26,21,27,0,2,4,3,330,126
30,32,11,45,27,21,25,27,21,27,1,0,5,4,042,166
14,29,2,49,11,20,25,27,20,28,2,1,6,0,005,125
46,24,22,33,41,8,26,26,20,28,0,2,7,1,222,174
26,17,15,42,28,13,27,26,20,27,0,3,8,2,222,141
29,26,15,27,18,40,27,26,20,27,1,0,9,3,132,155
18,29,49,7,38,27,27,26,20,27,0,1,10,4,122,168
21,30,39,10,47,27,26,27,20,27,1,0,11,5,141,174
13,31,33,8,28,49,26,27,21,26,2,1,0,6,311,162
4,39,32,11,18,30,26,28,20,26,3,0,1,7,132,134
23,22,17,31,6,24,26,28,20,26,0,1,2,8,222,123
25,47,21,35,5,3,26,27,20,27,1,2,3,0,123,136
7,43,30,33,27,12,25,28,20,27,2,0,4,1,240,152
49,27,40,22,47,17,26,28,19,27,0,1,5,2,212,202
34,6,9,36,26,17,26,29,19,26,1,0,6,3,132,128
20,16,25,9,27,24,26,29,19,26,2,0,7,4,231,121
41,17,10,26,48,36,26,28,19,27,3,1,8,0,123,178
11,26,30,45,4,19,26,28,19,27,0,2,9,1,222,135
21,2,45,10,43,27,26,28,19,27,1,0,10,2,231,148
43,24,14,12,32,2,26,28,19,27,2,1,11,0,123,127
8,31,3,19,30,45,26,28,19,27,3,0,12,1,231,136
24,1,36,31,26,29,27,28,19,26,0,1,13,2,222,147
32,37,31,45,3,48,27,29,19,25,1,0,14,3,231,196
23,25,31,45,11,34,26,29,20,25,2,1,0,4,312,169
27,43,40,25,17,41,26,29,21,24,3,2,0,5,312,193
27,46,4,17,43,42,26,28,22,24,4,3,0,6,321,179
18,45,16,8,39,9,26,28,22,24,5,0,1,7,141,135
37,17,12,21,22,6,26,28,22,24,6,0,2,8,231,115
45,34,3,18,35,2,26,29,21,24,7,0,3,9,132,137
36,9,39,28,38,35,26,29,21,24,8,0,4,10,132,185
4,30,5,9,15,14,25,30,21,24,9,0,5,11,132,77
42,1,14,17,15,36,25,31,20,24,10,0,6,12,132,125
8,16,10,48,13,38,25,31,21,23,11,1,0,13,312,133
19,33,24,22,9,14,24,32,21,23,12,0,1,14,231,121
11,21,23,42,49,48,24,33,21,22,13,0,2,15,032,194
48,1,38,18,39,32,24,34,20,22,14,0,3,16,132,176
42,38,39,31,11,2,24,34,19,23,15,1,4,0,123,163
24,44,28,46,17,11,24,34,19,23,16,2,5,0,213,170
3,7,1,44,24,25,23,34,20,23,17,3,0,1,321,104
