b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
21,16,7,31,11,46,19,25,26,30,15,2,0,4,411,132
45,40,48,8,22,34,19,25,27,29,16,3,0,5,321,197
41,43,17,23,16,31,20,25,26,29,0,4,1,6,303,171
32,34,4,2,3,44,19,25,26,30,1,5,2,0,213,119
17,4,11,1,14,6,19,25,26,30,2,6,3,0,213,53
42,44,19,48,36,32,19,26,25,30,3,0,4,1,132,221
2,42,28,30,14,19,20,26,24,30,0,1,5,2,222,135
19,38,31,32,42,40,20,26,24,30,1,2,0,3,312,202
20,39,14,28,5,24,20,25,24,31,2,3,1,0,123,130
31,46,35,20,2,43,21,24,24,31,0,4,2,1,303,177
39,24,2,16,25,12,21,25,24,30,1,0,3,2,231,118
18,36,15,17,25,14,20,26,24,30,2,0,4,3,132,125
13,4,16,32,20,27,20,26,24,30,3,1,0,4,312,112
24,47,29,40,16,8,20,25,24,31,4,2,1,0,213,164
16,49,7,5,23,32,20,25,24,31,5,3,2,0,203,132
45,8,12,4,48,47,20,26,24,30,6,0,3,1,132,164
13,1,36,32,33,30,20,27,23,30,7,0,4,2,231,145
36,6,1,21,14,42,20,28,22,30,8,0,5,3,141,120
46,44,38,7,18,37,19,28,23,30,9,1,0,4,312,190
30,5,6,20,35,43,19,28,22,31,10,2,1,0,123,139
17,21,40,27,26,37,20,27,22,31,0,3,2,1,222,168
45,18,49,48,4,11,20,28,22,30,1,0,3,2,131,175
30,11,2,23,28,47,20,28,21,31,2,1,4,0,114,141
12,35,22,4,14,41,20,28,21,31,3,2,5,0,213,128
20,37,6,26,48,31,21,28,21,30,0,3,6,1,222,168
8,17,21,42,49,48,21,29,21,29,1,0,7,2,032,185
2,24,25,20,33,48,21,30,21,28,2,0,8,3,132,152
6,9,3,26,17,33,21,31,21,27,3,0,9,4,042,94
5,38,15,12,40,48,21,32,21,26,4,0,10,5,132,158
33,44,39,5,18,2,22,31,21,26,0,1,11,6,033,141
14,44,13,15,4,9,23,31,20,26,0,2,12,7,222,99
5,3,7,29,15,18,22,32,20,26,1,0,13,8,132,77
18,34,49,28,47,9,22,32,20,26,0,1,14,9,221,185
10,22,23,8,37,40,21,32,21,26,1,2,0,10,402,140
47,2,4,6,19,24,22,32,21,25,0,3,1,11,222,102
46,48,11,22,38,31,22,32,22,24,1,4,0,12,312,196
12,4,17,26,34,13,23,32,22,23,2,5,0,13,312,106
22,20,24,35,14,38,23,31,22,24,3,6,1,0,114,153
8,44,14,19,10,20,23,30,23,24,4,7,2,0,204,145
23,21,34,45,37,38,23,29,24,24,0,8,3,1,222,198
38,43,19,3,22,14,22,30,24,24,1,9,0,2,312,139
42,10,45,35,30,47,22,29,24,24,2,0,1,3,132,209
