b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
30,44,43,41,1,18,25,22,29,24,0,1,6,2,222,177
10,35,23,28,34,1,25,21,30,24,1,2,0,3,402,131
41,32,3,4,38,33,25,21,30,24,2,3,1,0,123,151
7,31,45,41,36,32,26,20,30,24,0,4,2,1,222,192
42,22,24,43,4,30,27,20,30,23,0,5,3,2,330,165
25,26,6,45,30,41,27,21,30,22,1,0,4,3,132,173
46,31,45,17,48,11,27,21,30,22,0,1,5,4,222,198
31,28,24,45,25,39,28,20,30,22,0,2,6,5,330,192
2,9,37,27,14,18,27,21,30,22,1,0,7,6,132,107
49,9,38,2,45,11,26,21,30,23,2,1,8,0,023,154
21,48,32,41,44,12,26,21,30,23,0,2,9,1,033,198
33,49,46,18,1,25,25,21,31,23,1,3,0,2,320,172
16,34,15,14,38,9,26,21,31,22,0,4,1,3,222,126
45,39,6,18,3,16,26,22,30,22,1,0,2,4,150,127
43,16,39,7,18,17,26,21,31,22,2,1,0,5,321,140
20,6,48,29,4,42,26,22,30,22,3,0,1,6,132,149
3,35,37,13,11,47,26,22,30,22,4,1,2,0,213,146
28,24,22,31,30,44,26,22,31,21,5,2,0,1,321,179
8,29,14,4,39,10,26,21,31,22,6,3,1,0,213,104
13,45,47,1,34,25,26,21,32,21,7,4,0,1,411,165
22,34,2,30,11,35,26,21,31,22,8,5,1,0,213,134
28,30,4,1,49,20,26,21,31,22,9,6,0,1,311,132
33,1,34,10,9,13,26,21,31,22,10,7,0,2,420,100
44,17,33,27,19,49,27,20,31,22,0,8,1,3,122,189
34,18,33,12,36,30,27,21,30,22,1,0,2,4,150,163
14,12,31,44,23,38,27,21,29,23,2,1,3,0,114,162
29,35,28,33,45,39,27,22,29,22,3,0,4,1,132,209
8,22,13,38,39,2,27,22,28,23,4,1,5,0,213,122
47,1,26,2,36,44,26,22,28,24,5,2,6,0,114,156
38,47,39,30,3,37,26,23,28,23,6,0,7,1,132,194
42,32,41,30,38,13,25,23,28,24,7,1,8,0,123,196
38,36,15,13,19,22,25,23,29,23,8,2,0,1,321,143
14,48,18,33,26,37,25,24,29,22,9,0,1,2,132,176
44,17,38,31,28,35,25,24,29,22,10,1,2,0,204,193
22,21,6,1,16,29,24,24,30,22,11,2,0,1,321,95
46,3,44,40,42,6,24,25,30,21,12,0,1,2,231,181
41,35,12,47,43,7,24,25,29,22,13,1,2,0,213,185
14,10,48,7,40,18,24,24,30,22,14,2,0,1,321,137
16,1,19,4,11,46,24,23,31,22,15,3,0,2,501,97
25,34,13,3,7,8,24,23,32,21,16,4,0,3,411,90
10,28,39,2,46,25,24,23,32,21,17,5,0,4,411,150
12,45,44,1,6,10,23,24,32,21,18,0,1,5,231,118
19,32,11,30,40,27,23,24,32,21,0,1,2,6,222,159
49,9,19,6,38,40,23,24,32,21,0,2,3,7,221,161
39,18,3,10,32,20,23,24,32,21,1,0,4,8,132,122
31,27,16,33,28,15,23,24,32,21,0,1,5,9,330,150
38,37,3,25,45,36,23,25,31,21,1,0,6,10,231,184
34,24,39,40,36,29,23,25,31,21,2,0,7,11,231,202
28,21,25,2,36,15,23,26,31,20,3,0,8,12,231,127
25,18,43,42,49,34,23,25,32,20,4,1,0,13,320,211
36,16,40,8,25,23,22,25,33,20,5,2,0,14,312,148
23,48,15,35,7,30,22,25,33,20,6,0,1,15,132,158
38,40,21,46,22,28,22,25,33,20,7,1,0,16,411,195
22,40,16,36,37,49,21,25,34,20,8,2,0,17,410,200
1,39,35,16,45,48,21,26,33,20,9,0,1,18,231,184
22,26,24,29,25,17,21,26,32,21,10,1,2,0,213,143
36,27,8,42,22,26,21,27,31,21,11,0,3,1,132,161
12,17,14,34,44,4,21,26,31,22,12,1,4,0,213,125
17,1,22,28,20,21,21,26,31,22,13,2,0,1,312,109
18,33,48,15,10,35,21,27,30,22,14,0,1,2,141,159
48,16,32,41,4,28,21,26,31,22,15,1,0,3,312,169
17,38,27,2,28,25,21,26,30,23,16,2,1,0,213,137
19,5,44,18,14,6,20,26,30,24,17,3,2,0,123,106
9,30,13,14,23,35,19,26,30,25,18,4,3,0,123,124
13,46,15,27,39,32,19,27,29,25,19,0,4,1,231,172
48,17,36,42,40,10,19,27,29,25,20,0,5,2,231,193
22,39,32,47,7,43,19,27,30,24,21,1,0,3,312,190
38,2,40,44,49,18,19,27,30,24,22,2,1,0,113,191
34,8,6,23,48,32,18,27,30,25,23,3,2,0,123,151
15,36,39,37,29,21,18,27,30,25,24,0,3,1,141,177
3,34,4,10,1,9,18,27,30,25,25,1,0,2,420,61
36,29,27,28,34,49,19,26,30,25,0,2,1,3,221,203
32,25,47,42,14,23,19,26,29,26,1,3,2,0,114,183
20,29,1,11,47,4,19,26,28,27,2,4,3,0,204,112
3,22,32,21,36,20,19,27,28,26,3,0,4,1,132,134
23,22,36,24,29,34,19,27,28,26,0,1,5,2,222,168
46,26,7,4,48,45,19,26,29,26,1,2,0,3,321,176
46,10,49,41,24,32,20,26,28,26,0,3,1,4,212,202
29,18,13,28,34,6,19,26,29,26,1,4,0,5,321,128
8,26,4,5,1,17,19,26,28,27,2,5,1,0,204,61
43,37,6,22,9,34,19,26,29,26,3,6,0,1,420,151
1,13,12,46,43,38,19,26,30,25,4,7,0,2,411,153
23,9,49,3,4,47,20,26,29,25,0,8,1,3,122,135
48,37,14,45,20,10,21,26,29,24,0,9,2,4,222,174
34,10,25,35,8,40,21,26,29,24,1,10,0,5,402,152
18,23,20,27,3,36,21,27,28,24,2,0,1,6,042,127
49,18,34,41,21,43,22,26,28,24,0,1,2,7,221,206
47,35,23,34,41,49,22,26,28,24,1,2,3,0,104,229
36,12,14,4,24,30,22,26,28,24,2,0,4,1,141,120
38,37,47,5,33,41,21,26,28,25,3,1,5,0,114,201
37,16,23,11,30,18,22,26,27,25,0,2,6,1,222,135
7,44,16,25,3,1,21,26,28,25,1,3,0,2,411,96
30,20,9,49,8,46,22,25,28,25,0,4,1,3,122,162
12,2,3,20,5,26,21,25,28,26,1,5,2,0,024,68
47,32,27,7,15,49,22,25,27,26,0,6,3,1,122,177
5,43,46,31,47,36,22,25,28,25,1,7,0,2,312,208
43,30,11,42,13,45,21,26,28,25,2,0,1,3,231,184
39,6,32,43,2,7,21,26,28,25,0,1,2,4,222,129
38,25,18,40,17,19,21,26,29,24,1,2,0,5,312,157
45,25,11,44,18,41,21,25,29,25,2,3,1,0,123,184
49,18,38,41,17,5,20,25,29,26,3,4,2,0,014,168
18,10,34,45,39,44,20,26,28,26,4,0,3,1,231,190
10,39,27,42,46,3,20,27,28,25,5,0,4,2,240,167
3,18,38,31,23,40,20,27,28,25,0,1,5,3,222,153
43,8,36,33,40,44,20,27,28,25,0,2,6,4,222,204
32,37,33,38,23,36,20,26,28,26,1,3,7,0,123,199
34,1,46,49,41,47,19,26,29,26,2,4,0,1,302,218
14,40,31,38,27,4,18,26,30,26,3,5,0,2,312,154
43,39,8,16,14,15,19,25,30,26,0,6,1,3,222,135
29,8,38,39,12,25,19,25,30,26,1,7,2,0,123,151
6,4,13,7,27,3,19,25,30,26,0,8,3,1,330,60
39,49,41,1,12,28,20,25,29,26,0,9,4,2,221,170
1,12,9,13,45,42,19,26,29,26,1,0,5,3,240,122
40,35,32,23,16,18,19,25,29,27,2,1,6,0,213,164
44,29,46,1,15,18,20,25,28,27,0,2,7,1,222,153
32,7,4,49,29,30,21,24,28,27,0,3,8,2,212,151
15,28,3,6,12,44,21,25,28,26,1,0,9,3,141,108
15,11,44,4,14,27,21,25,27,27,2,1,10,0,123,115
42,37,22,45,28,25,21,25,28,26,3,2,0,1,420,199
26,30,47,35,6,21,22,25,27,26,0,3,1,2,033,165
7,9,27,22,45,25,23,25,27,25,0,4,2,3,330,135
39,22,44,32,49,41,23,25,26,26,1,5,3,0,113,227
47,11,34,21,20,48,23,25,25,27,2,6,4,0,123,181
41,20,29,1,33,44,22,25,25,28,3,7,5,0,114,168
3,45,30,21,8,36,22,25,25,28,4,0,6,1,051,143
16,33,10,5,42,39,22,26,25,27,5,0,7,2,231,145
15,37,12,44,38,23,22,25,25,28,6,1,8,0,123,169
21,10,37,29,32,2,22,25,25,28,7,2,9,0,213,131
49,37,4,29,44,36,23,25,25,27,0,3,10,1,212,199
33,39,26,30,27,38,23,25,25,27,1,0,11,2,042,193
48,28,33,3,15,30,23,26,25,26,2,0,12,3,150,157
12,39,35,14,34,20,23,26,24,27,3,1,13,0,123,154
47,36,24,27,35,21,23,26,24,27,4,0,14,1,042,190
43,42,22,14,34,30,23,26,25,26,5,1,0,2,321,185
41,32,3,19,30,44,23,26,24,27,6,2,1,0,123,169
4,18,44,32,43,25,23,25,25,27,7,3,0,1,312,166
13,18,15,34,9,8,23,26,25,26,8,0,1,2,231,97
33,28,32,47,3,27,23,27,24,26,9,0,2,3,132,170
15,49,31,4,30,38,24,27,23,26,0,1,3,4,221,167
35,36,29,46,47,44,24,27,22,27,1,2,4,0,114,237
20,34,2,7,3,43,24,27,22,27,2,3,0,1,312,109
48,28,3,46,39,34,25,26,22,27,0,4,1,2,330,198
39,13,12,48,10,23,24,27,22,27,1,0,2,3,231,145
41,36,25,13,31,12,23,27,23,27,2,1,0,4,321,158
7,9,40,34,31,22,23,26,24,27,3,2,0,5,510,143
15,29,45,35,36,47,23,26,24,27,0,3,1,6,033,207
41,12,13,28,27,20,24,25,24,27,0,4,2,7,222,141
40,23,11,41,2,14,24,24,24,28,1,5,3,0,105,131
7,33,1,12,14,6,24,24,24,28,2,0,4,1,231,73
29,18,27,7,43,35,25,24,23,28,0,1,5,2,222,159
15,2,38,39,28,12,25,25,22,28,1,0,6,3,132,134
18,26,16,43,3,25,25,24,23,28,2,1,0,4,321,131
26,15,48,27,22,35,25,25,22,28,3,0,1,5,132,173
31,41,25,39,2,42,26,25,21,28,0,1,2,6,222,180
6,30,25,29,24,21,26,25,21,28,1,0,3,7,141,135
36,44,14,1,42,30,26,26,21,27,2,0,4,8,132,167
22,29,40,7,46,8,26,25,22,27,3,1,0,9,402,152
11,23,49,44,15,12,26,25,22,27,4,2,1,0,023,154
10,7,28,25,18,32,26,25,22,27,5,3,0,1,411,120
31,38,36,41,25,22,26,24,23,27,6,4,0,2,312,193
25,37,33,48,8,17,27,24,22,27,0,5,1,3,222,168
24,8,19,12,17,45,27,25,22,26,1,0,2,4,132,125
1,46,47,21,3,32,28,25,22,25,0,1,3,5,222,150
45,18,31,6,32,21,28,26,22,24,1,0,4,6,141,153
10,3,36,45,44,13,28,26,22,24,2,0,5,7,231,151
25,39,35,28,46,48,28,25,23,24,3,1,0,8,321,221
36,47,17,38,6,7,28,25,22,25,4,2,1,0,123,151
29,5,23,32,25,43,28,25,22,25,5,3,2,0,204,157
3,21,35,1,32,10,29,25,22,24,0,4,3,1,222,102
12,33,47,32,35,42,30,24,22,24,0,5,4,2,033,201
22,13,6,7,39,10,30,24,22,24,1,6,0,3,420,97
33,26,22,45,31,32,30,24,22,24,0,7,1,4,222,189
47,37,9,42,1,46,30,24,23,23,1,8,0,5,321,182
4,30,12,42,32,13,30,25,23,22,2,0,1,6,231,133
35,33,13,14,37,40,30,24,24,22,3,1,0,7,312,172
32,41,10,43,29,35,29,24,24,23,4,2,1,0,204,190
40,18,6,14,28,33,29,25,23,23,5,0,2,1,231,139
2,33,10,6,16,11,29,25,23,23,0,1,3,2,222,78
15,21,3,13,9,44,29,26,22,23,1,0,4,3,141,105
29,34,8,2,20,11,29,26,22,23,2,1,5,0,105,104
13,14,49,43,41,5,29,26,21,24,3,2,6,0,203,165
36,31,14,6,41,43,30,26,20,24,0,3,7,1,222,171
41,33,13,44,3,20,29,26,20,25,1,4,8,0,123,154
5,6,31,36,38,11,28,26,20,26,2,5,9,0,123,127
42,1,46,10,4,40,28,26,20,26,3,6,0,1,510,143
41,44,27,5,6,7,28,25,20,27,4,7,1,0,123,130
34,26,47,38,35,43,27,25,20,28,5,8,2,0,204,223
25,36,34,33,18,44,27,26,20,27,6,0,3,1,231,190
23,12,42,11,31,16,28,25,20,27,0,1,4,2,222,135
43,9,49,8,35,19,29,25,20,26,0,2,5,3,212,163
44,12,42,35,9,33,28,26,20,26,1,0,6,4,042,175
5,35,30,44,34,28,28,26,19,27,2,1,7,0,213,176
15,35,31,24,42,22,27,27,19,27,3,0,8,1,231,169
39,21,14,48,45,27,27,28,19,26,4,0,9,2,051,194
23,26,1,42,19,39,27,28,19,26,0,1,10,3,222,150
2,46,16,10,19,37,27,28,19,26,1,2,0,4,501,130
39,45,4,16,2,3,27,28,19,26,2,0,1,5,231,109
46,1,4,38,16,30,26,28,20,26,3,1,0,6,411,135
13,35,32,10,18,29,26,28,19,27,4,2,1,0,213,137
21,12,10,3,26,6,26,29,19,26,5,0,2,1,141,78
7,1,37,26,40,15,26,29,20,25,6,1,0,2,411,126
35,6,42,2,16,27,26,29,20,25,7,0,1,3,132,128
32,49,3,39,25,9,26,29,20,25,8,0,2,4,131,157
27,30,5,26,16,2,25,29,20,26,9,1,3,0,123,106
18,34,32,11,10,41,24,29,20,27,10,2,4,0,213,146
28,20,7,49,37,17,24,29,21,26,11,3,0,1,302,158
49,25,45,19,17,33,25,29,20,26,0,4,1,2,221,188
8,6,2,26,28,5,25,29,19,27,1,5,2,0,114,75
22,31,8,7,27,16,24,29,20,27,2,6,0,1,411,111
48,15,23,34,2,3,24,30,20,26,3,0,1,2,132,125
11,30,9,12,26,28,23,31,20,26,4,0,2,3,132,116
22,1,7,30,10,47,22,31,21,26,5,1,0,4,411,117
1,36,35,48,45,8,22,31,21,26,6,0,1,5,132,173
27,31,20,5,28,40,22,31,22,25,7,1,0,6,312,151
40,41,9,13,39,15,21,32,22,25,8,0,1,7,231,157
12,19,18,43,5,24,20,33,22,25,9,0,2,8,231,121
45,6,40,24,17,27,20,33,22,25,10,0,3,9,141,159
19,36,7,17,45,21,20,34,22,24,11,0,4,10,231,145
49,13,39,4,23,28,20,34,22,24,12,1,0,11,311,156
31,30,45,46,43,10,19,34,23,24,13,2,0,12,420,205
14,40,27,19,47,3,19,34,23,24,0,3,1,13,222,150
11,34,38,48,35,43,19,34,23,24,1,4,2,0,213,209
33,22,27,35,31,10,19,34,24,23,2,5,0,1,321,158
16,10,22,18,15,29,19,34,25,22,3,6,0,2,321,110
3,47,16,12,38,17,19,33,25,23,4,7,1,0,123,133
22,12,29,16,39,18,19,33,25,23,5,0,2,1,231,136
3,15,23,28,16,30,19,34,25,22,6,0,3,2,231,115
29,43,23,10,7,36,19,34,26,21,7,1,0,3,312,148
20,42,31,5,3,12,18,35,26,21,8,0,1,4,132,113
27,5,1,11,2,10,18,34,26,22,9,1,2,0,213,56
9,11,46,20,6,16,19,33,26,22,0,2,3,1,222,108
