b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
11,15,8,40,39,28,25,30,26,19,0,2,1,6,222,141
33,8,35,19,10,21,26,30,25,19,0,3,2,7,222,126
8,36,45,4,17,44,26,29,25,20,1,4,3,0,123,154
28,3,42,36,40,39,26,30,25,19,2,0,4,1,240,188
22,27,18,37,25,20,25,30,26,19,3,1,0,2,321,149
36,44,6,5,34,42,25,31,25,19,4,0,1,3,132,167
34,29,35,8,9,11,25,30,25,20,5,1,2,0,114,126
25,17,13,32,2,5,24,30,25,21,6,2,3,0,204,94
26,41,40,43,23,14,24,30,25,21,7,3,4,0,204,187
22,21,13,36,11,20,25,30,24,21,0,4,5,1,222,123
21,5,17,4,32,43,25,30,23,22,1,5,6,0,213,122
43,11,21,38,24,48,25,31,22,22,2,0,7,1,132,185
49,6,39,45,48,1,25,31,22,22,3,0,8,2,140,188
42,34,38,37,4,27,24,31,23,22,4,1,0,3,321,182
49,48,22,3,43,29,25,30,23,22,0,2,1,4,221,194
8,7,11,35,14,5,25,29,23,23,1,3,2,0,105,80
8,34,27,2,37,32,25,28,23,24,2,4,3,0,213,140
25,27,11,42,12,33,24,29,23,24,3,0,4,1,141,150
21,16,15,2,5,13,25,29,23,23,0,1,5,2,222,72
43,17,31,29,16,7,24,29,24,23,1,2,0,3,402,143
7,37,38,35,27,14,24,29,23,24,2,3,1,0,213,158
9,39,24,36,11,19,24,30,22,24,3,0,2,1,141,138
8,6,18,13,37,20,25,29,22,24,0,1,3,2,222,102
48,20,33,31,29,27,25,29,22,24,1,0,4,3,132,188
31,49,12,28,17,41,26,29,21,24,0,1,5,4,212,178
21,7,37,3,16,18,27,29,20,24,0,2,6,5,330,102
10,47,13,29,46,14,28,29,20,23,0,3,7,6,303,159
47,1,8,2,28,24,28,29,19,24,1,4,8,0,213,110
3,17,9,25,21,44,28,29,19,24,2,0,9,1,132,119
32,6,30,27,35,7,28,29,19,24,3,0,10,2,132,137
40,46,20,21,7,47,28,28,20,24,4,1,0,3,312,181
13,37,45,16,46,43,28,28,20,24,5,2,0,4,510,200
1,48,29,31,19,7,28,28,20,24,6,3,0,5,411,135
8,34,13,22,27,10,28,27,21,24,7,4,0,6,411,114
40,8,21,13,44,29,27,27,21,25,8,5,1,0,213,155
32,18,15,24,35,26,28,27,20,25,0,6,2,1,033,150
30,40,14,33,24,1,28,27,20,25,1,0,3,2,231,142
2,10,46,34,13,38,28,27,21,24,2,1,0,3,402,143
33,29,28,3,9,42,28,27,21,24,3,0,1,4,141,144
42,49,38,14,28,23,27,27,21,25,4,1,2,0,113,194
29,11,36,2,47,6,26,27,21,26,5,2,3,0,024,131
30,35,5,13,6,48,26,28,20,26,6,0,4,1,132,137
24,39,37,46,14,2,27,28,20,25,0,1,5,2,222,162
4,27,11,35,37,31,27,28,20,25,1,2,0,3,312,145
9,4,2,19,31,27,27,28,21,24,2,3,0,4,321,92
27,32,14,49,1,46,28,28,21,23,0,4,1,5,212,169
16,7,13,40,37,42,27,28,22,23,1,5,0,6,510,155
47,20,33,42,32,2,27,28,21,24,2,6,1,0,024,176
19,29,42,9,5,25,27,28,21,24,0,7,2,1,222,129
43,31,1,32,3,17,27,27,22,24,1,8,0,2,312,127
10,11,22,26,24,29,27,27,21,25,2,9,1,0,213,122
10,4,28,19,27,6,27,27,22,24,3,10,0,1,420,94
19,45,20,7,37,28,27,26,23,24,4,11,0,2,411,156
25,3,31,15,16,12,28,26,22,24,0,12,1,3,330,102
30,25,47,33,7,9,27,27,22,24,1,0,2,4,231,151
17,10,44,28,4,3,27,27,22,24,2,1,0,5,312,106
19,40,23,10,1,17,27,27,22,24,3,2,0,6,402,110
5,14,39,38,30,25,27,27,22,24,4,3,1,0,123,151
6,35,37,3,15,40,27,27,22,24,5,0,2,1,231,136
12,1,14,32,3,7,0,0,0,0,0,1,1,1,222,69
42,30,21,24,28,8,50,50,0,0,1,0,2,2,141,153
41,34,48,17,24,14,33,33,0,33,2,1,3,0,123,178
46,19,43,45,40,4,25,25,25,25,3,2,0,1,510,197
17,28,2,3,7,38,20,20,20,40,4,3,1,0,213,95
16,36,44,10,45,12,67,33,67,33,5,0,2,1,231,163
7,32,23,46,42,33,57,57,29,57,0,1,3,2,222,183
