b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
20,32,15,27,47,37,25,23,33,19,3,14,2,0,123,178
38,3,44,37,2,39,25,23,32,20,4,15,3,0,123,163
32,26,36,13,49,41,25,23,31,21,5,16,4,0,113,197
14,6,33,29,49,30,24,24,31,21,6,0,5,1,032,161
27,44,13,33,39,48,24,24,31,21,7,0,6,2,141,204
34,9,41,40,23,18,25,24,31,20,0,1,7,3,222,165
43,7,39,26,49,38,26,24,31,19,0,2,8,4,212,202
24,3,48,34,19,15,26,25,30,19,1,0,9,5,240,143
33,26,17,48,40,42,25,26,30,19,2,0,10,6,132,206
17,48,35,31,22,11,24,26,30,20,3,1,11,0,213,164
23,38,13,39,47,3,24,25,30,21,4,2,12,0,123,163
26,6,13,24,12,20,23,26,30,21,5,0,13,1,132,101
32,1,30,4,46,20,23,26,30,21,6,1,0,2,312,133
5,43,44,38,2,22,23,25,30,22,7,2,1,0,204,154
12,35,25,4,20,46,23,25,30,22,8,3,0,1,312,142
1,5,40,29,32,11,23,24,30,23,9,4,1,0,204,118
32,5,16,22,31,10,23,24,31,22,10,5,0,1,402,116
12,4,47,3,22,24,23,24,31,22,11,0,1,2,231,112
40,20,38,6,8,10,23,23,31,23,12,1,2,0,213,122
21,29,13,18,33,34,23,24,30,23,13,0,3,1,231,148
48,15,12,39,1,13,23,25,30,22,14,0,4,2,240,128
49,32,6,19,12,41,24,24,30,22,0,1,5,3,122,159
27,26,2,22,9,24,24,24,30,22,1,0,6,4,132,110
29,16,39,25,18,3,24,25,29,22,2,0,7,5,231,130
44,25,29,34,3,5,24,25,28,23,3,1,8,0,213,140
43,16,31,41,29,20,24,25,28,23,0,2,9,1,303,180
46,5,43,4,44,30,24,25,29,22,1,3,0,2,312,172
41,48,44,40,46,43,23,25,30,22,2,4,0,3,312,262
8,37,11,22,2,23,22,25,30,23,3,5,1,0,204,103
20,35,37,44,7,2,21,25,30,24,4,6,2,0,204,145
41,10,42,36,35,4,22,24,30,24,0,7,3,1,222,168
36,18,25,8,7,20,22,24,30,24,0,8,4,2,222,114
13,37,33,10,8,20,21,24,31,24,1,9,0,3,312,121
15,34,31,21,2,1,20,24,32,24,2,10,0,4,321,104
6,2,27,28,29,38,20,23,32,25,3,11,1,0,123,130
45,42,30,28,21,37,20,24,31,25,4,0,2,1,240,203
3,10,1,48,25,11,20,24,31,25,5,1,0,2,321,98
42,6,19,40,49,22,20,24,32,24,6,2,0,3,320,178
32,10,15,12,37,26,20,24,32,24,0,3,1,4,222,132
16,17,31,38,25,43,19,24,33,24,1,4,0,5,402,170
