b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
17,27,6,14,7,15,28,22,29,21,2,0,1,15,132,86
33,5,37,4,24,2,28,22,29,21,0,1,2,16,222,105
46,9,19,4,44,11,27,22,30,21,1,2,0,17,312,133
20,21,15,23,14,11,27,22,30,21,2,3,1,0,024,104
33,49,13,41,22,31,27,22,30,21,3,4,0,1,311,189
26,23,18,15,22,34,28,22,29,21,0,5,1,2,222,138
31,36,41,38,6,8,27,22,29,22,1,6,2,0,123,160
24,21,34,7,17,1,26,22,30,22,2,7,0,1,321,104
18,35,30,15,21,22,26,22,30,22,3,0,1,2,141,141
33,17,48,40,16,24,26,23,29,22,4,0,2,3,231,178
27,12,18,47,21,1,25,24,29,22,5,0,3,4,141,126
23,18,44,38,14,42,25,24,28,23,6,1,4,0,024,179
26,41,35,49,46,22,25,24,28,23,7,2,5,0,203,219
39,38,35,15,23,29,25,23,28,24,8,3,6,0,024,179
6,7,1,36,46,19,24,23,29,24,9,4,0,1,420,115
18,45,22,36,42,49,23,24,29,24,10,0,1,2,140,212
45,46,43,2,38,40,23,23,30,24,11,1,0,3,312,214
2,1,47,26,5,21,23,23,29,25,12,2,1,0,114,102
16,9,4,30,18,42,22,24,29,25,13,0,2,1,240,119
37,40,11,13,2,39,22,24,29,25,14,1,0,2,312,142
40,45,46,34,16,10,21,24,30,25,15,2,0,3,510,191
8,34,24,21,26,44,21,24,29,26,16,3,1,0,123,157
13,26,42,28,12,4,21,24,30,25,17,4,0,1,321,125
40,31,24,36,16,32,21,23,31,25,18,5,0,2,321,179
38,26,18,19,24,39,21,24,30,25,19,0,1,3,132,164
1,32,3,40,35,46,21,24,30,25,20,1,0,4,312,157
10,25,16,23,24,36,21,23,31,25,21,2,0,5,321,134
48,47,41,43,2,38,21,23,31,25,22,3,1,0,114,219
5,1,29,10,31,23,22,22,31,25,0,4,2,1,303,99
17,33,4,47,28,18,23,22,31,24,0,5,3,2,222,147
23,18,7,15,29,20,23,22,30,25,1,6,4,0,123,112
4,48,49,47,11,37,23,22,30,25,0,7,5,1,212,196
48,38,23,20,14,2,22,22,30,26,1,8,6,0,015,145
33,9,24,48,2,35,22,23,30,25,2,0,7,1,042,151
22,41,37,44,8,26,21,23,30,26,3,1,8,0,204,178
31,12,27,13,18,38,21,24,29,26,4,0,9,1,231,139
1,16,20,33,27,32,22,24,28,26,0,1,10,2,222,129
7,38,41,26,15,45,22,24,28,26,1,2,11,0,123,172
19,29,1,14,31,25,22,24,28,26,2,3,0,1,402,119
14,4,25,31,34,33,21,24,29,26,3,4,0,2,411,141
14,32,3,16,1,47,20,24,29,27,4,5,1,0,213,113
33,22,10,38,7,29,20,24,30,26,5,6,0,1,312,139
4,32,49,29,33,37,20,24,30,26,0,7,1,2,212,184
7,9,10,25,47,18,19,24,31,26,1,8,0,3,321,116
29,33,38,27,21,46,19,24,31,26,2,0,1,4,132,194
37,26,23,6,13,43,19,24,32,25,3,1,0,5,312,148
26,10,31,17,21,12,19,24,32,25,0,2,1,6,222,117
6,13,40,43,26,36,19,24,32,25,1,3,0,7,321,164
2,47,34,31,28,13,19,24,33,24,2,4,0,8,402,155
45,11,12,26,39,47,20,24,33,23,0,5,1,9,033,180
22,31,41,26,23,25,21,24,33,22,0,6,2,10,303,168
39,47,18,2,25,9,21,24,33,22,1,0,3,11,132,140
2,18,31,6,26,28,21,24,33,22,0,1,4,12,222,111
10,27,12,48,29,13,21,25,32,22,1,0,5,13,231,139
22,7,45,31,43,15,21,25,32,22,2,1,0,14,420,163
18,6,16,11,48,8,21,26,31,22,3,0,1,15,132,107
6,15,49,29,33,27,21,26,31,22,4,0,2,16,041,159
40,28,16,39,14,2,21,25,32,22,5,1,0,17,312,139
17,16,1,36,30,15,21,25,32,22,6,0,1,18,231,115
49,9,47,13,29,23,21,24,32,23,7,1,2,0,113,170
49,15,1,2,43,8,22,23,32,23,0,2,3,1,212,118
18,28,31,7,48,2,21,23,33,23,1,3,0,2,321,134
40,42,10,9,28,19,21,23,33,23,2,4,0,3,420,148
5,40,11,1,41,26,21,23,33,23,3,5,1,0,204,124
5,44,16,9,15,2,21,22,33,24,4,6,2,0,123,91
22,44,37,24,7,27,21,21,34,24,5,7,0,1,321,161
5,47,30,23,40,13,21,20,34,25,6,8,1,0,213,158
11,46,22,12,34,6,21,20,35,24,7,9,0,1,321,131
38,9,18,41,47,35,21,20,34,25,8,10,1,0,024,188
11,26,13,37,32,33,21,20,33,26,9,11,2,0,213,152
40,48,2,11,5,32,21,19,33,27,10,12,3,0,114,138
29,37,13,26,18,20,21,19,32,28,11,13,4,0,213,143
44,6,21,5,3,28,21,20,32,27,12,0,5,1,132,107
42,38,13,21,34,44,22,20,32,26,0,1,6,2,222,192
42,45,10,12,44,13,22,21,32,25,1,0,7,3,231,166
28,42,22,46,20,1,22,21,32,25,2,1,0,4,411,159
23,25,8,21,6,46,23,21,31,25,0,2,1,5,222,129
36,19,45,24,3,9,23,22,31,24,1,0,2,6,150,136
39,12,2,30,40,14,23,23,30,24,2,0,3,7,132,137
6,37,43,9,18,5,23,23,30,24,3,0,4,8,231,118
46,8,42,28,15,6,23,23,30,24,4,0,5,9,231,145
23,21,10,39,40,30,23,24,30,23,5,0,6,10,231,163
6,45,9,36,38,18,23,25,30,22,6,0,7,11,051,152
4,20,25,26,47,41,23,25,29,23,7,1,8,0,204,163
3,17,25,21,2,18,23,25,29,23,8,0,9,1,132,86
1,16,8,31,45,5,23,25,30,22,9,1,0,2,312,106
38,11,41,16,5,8,22,25,30,23,10,2,1,0,105,119
32,22,42,4,31,29,22,25,30,23,11,3,0,1,312,160
33,16,28,24,29,41,22,25,30,23,0,4,1,2,222,171
40,22,25,31,20,32,21,25,31,23,1,5,0,3,402,170
7,17,8,5,33,20,21,25,30,24,2,6,1,0,114,90
46,7,2,38,33,26,20,25,30,25,3,7,2,0,213,152
41,22,23,48,39,34,20,25,30,25,0,8,3,1,222,207
20,32,11,14,37,17,19,25,30,26,1,9,4,0,105,131
44,9,27,5,28,8,19,25,29,27,2,10,5,0,123,121
7,41,34,3,47,18,20,24,29,27,0,11,6,1,222,150
17,44,10,6,21,38,19,24,29,28,1,12,7,0,123,136
33,48,13,41,29,36,18,25,29,28,2,0,8,1,132,200
43,44,16,10,39,31,17,25,30,28,3,1,0,2,411,183
31,18,48,29,46,14,18,25,29,28,0,2,1,3,222,186
10,48,4,21,17,7,18,24,30,28,1,3,0,4,321,107
42,36,2,7,28,3,17,25,30,28,2,0,1,5,231,118
26,1,29,6,3,2,17,25,29,29,3,1,2,0,123,67
13,14,41,17,15,42,17,25,29,29,4,2,3,0,123,142
16,45,23,43,20,18,18,25,28,29,0,3,4,1,222,165
15,14,44,30,10,13,18,25,28,29,0,4,5,2,222,126
22,26,10,39,1,46,18,25,29,28,1,5,0,3,411,144
17,26,45,13,37,47,18,25,28,29,2,6,1,0,213,185
33,40,6,18,8,2,18,25,28,29,3,0,2,1,132,107
9,14,40,30,29,25,19,24,28,29,0,1,3,2,222,147
40,35,38,34,8,6,19,23,28,30,1,2,4,0,213,161
13,32,30,10,35,17,19,23,28,30,2,3,5,0,213,137
33,5,12,19,46,27,19,24,28,29,3,0,6,1,231,142
11,14,39,7,23,1,19,24,28,29,4,1,7,0,213,95
31,8,24,48,17,43,20,24,27,29,0,2,8,1,222,171
29,42,38,15,6,24,20,24,27,29,1,0,9,2,042,154
29,16,39,38,1,13,20,24,27,29,2,1,0,3,312,136
23,46,9,47,33,30,20,25,27,28,3,0,1,4,132,188
25,37,44,38,29,2,20,24,27,29,4,1,2,0,204,175
43,16,11,38,39,29,20,24,26,30,5,2,3,0,213,176
33,30,8,47,22,11,20,24,25,31,6,3,4,0,123,151
45,37,39,46,20,33,20,25,25,30,7,0,5,1,231,220
2,49,33,25,35,7,22,25,23,30,0,2,7,3,212,151
21,8,6,22,18,35,22,25,23,30,1,0,8,4,132,110
1,5,48,2,30,35,22,25,22,31,2,1,9,0,123,121
6,29,19,36,17,13,23,25,21,31,0,2,10,1,222,120
17,10,12,40,22,44,23,25,22,30,1,3,0,2,312,145
9,5,11,32,22,38,22,25,22,31,2,4,1,0,114,117
19,29,18,13,41,6,22,25,22,31,0,5,2,1,222,126
14,36,15,13,47,21,22,26,22,30,1,0,3,2,132,146
7,12,45,44,37,26,22,26,22,30,0,1,4,3,222,171
42,30,44,14,29,21,23,26,22,29,0,2,5,4,033,180
47,34,8,9,13,16,23,25,23,29,1,3,0,5,312,127
36,48,10,49,26,30,23,26,23,28,2,0,1,6,131,199
1,47,38,2,12,8,23,25,23,29,3,1,2,0,114,108
29,32,36,22,12,37,23,25,23,29,0,2,3,1,222,168
12,5,23,6,32,21,24,25,23,28,0,3,4,2,033,99
19,40,24,41,38,28,24,25,23,28,1,4,0,3,312,190
49,18,15,26,23,9,24,26,22,28,2,0,1,4,032,140
19,27,13,20,45,14,25,26,22,27,0,1,2,5,222,138
22,12,48,11,10,35,26,26,21,27,0,2,3,6,222,138
7,32,14,20,9,5,25,26,21,28,1,3,4,0,114,87
35,21,45,10,29,37,26,26,20,28,0,4,5,1,222,177
16,25,39,4,11,1,26,25,21,28,1,5,0,2,411,96
5,43,35,11,40,42,26,25,20,29,2,6,1,0,213,176
6,43,36,15,49,18,25,26,20,29,3,0,2,1,140,167
7,31,21,22,1,27,25,26,20,29,4,1,0,2,420,109
22,26,34,45,31,29,25,26,20,29,5,2,0,3,312,187
28,12,5,16,38,10,24,26,21,29,6,3,0,4,312,109
35,22,37,33,25,34,23,26,22,29,7,4,0,5,411,186
13,16,41,14,49,27,24,25,22,29,0,5,1,6,212,160
37,45,1,28,26,49,23,25,23,29,1,6,0,7,311,186
35,14,25,1,26,30,23,24,23,30,2,7,1,0,213,131
23,22,12,29,44,17,23,24,22,31,3,8,2,0,114,147
40,24,7,49,43,16,23,23,23,31,4,9,0,1,410,179
2,48,12,27,21,43,23,23,23,31,5,0,1,2,141,153
9,38,19,41,27,18,23,24,22,31,6,0,2,3,132,152
39,40,18,36,8,4,23,24,22,31,7,0,3,4,231,145
33,14,47,38,43,26,23,24,22,31,8,1,4,0,114,201
15,3,5,44,20,31,22,24,22,32,9,2,5,0,123,118
38,35,39,42,25,45,22,25,21,32,10,0,6,1,132,224
39,40,4,11,12,49,23,25,20,32,0,1,7,2,221,155
36,38,6,26,16,25,24,25,20,31,0,2,8,3,222,147
10,19,48,21,34,49,24,25,21,30,1,3,0,4,320,181
37,48,32,27,45,9,24,26,20,30,2,0,1,5,141,198
22,16,14,30,37,4,24,26,21,29,3,1,0,6,411,123
34,36,9,49,23,37,25,26,20,29,0,2,1,7,221,188
20,24,22,15,16,1,25,26,21,28,1,3,0,8,321,98
24,44,30,2,39,32,26,26,21,27,0,4,1,9,033,171
