b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
17,45,34,16,40,5,23,30,24,23,2,1,0,3,312,157
25,48,44,17,8,34,23,30,23,24,3,2,1,0,213,176
19,9,3,40,15,30,23,30,23,24,4,0,2,1,240,116
13,45,15,36,34,5,23,30,23,24,5,0,3,2,231,148
28,39,23,9,44,6,23,30,23,24,6,0,4,3,132,149
1,21,25,12,38,29,24,30,23,23,0,1,5,4,222,126
9,8,44,24,10,41,24,29,23,24,1,2,6,0,123,136
10,18,26,30,29,48,23,30,23,24,2,0,7,1,132,161
16,30,14,20,25,4,23,30,24,23,3,1,0,2,312,109
12,10,2,15,8,48,23,30,24,23,4,0,1,3,132,95
18,7,16,37,26,12,23,29,25,23,5,1,0,4,321,116
8,3,26,19,10,22,22,29,26,23,6,2,0,5,312,88
44,31,4,13,14,15,22,28,27,23,7,3,0,6,312,121
29,12,37,21,10,44,23,27,27,23,0,4,1,7,222,153
35,28,48,5,44,8,23,27,27,23,1,5,2,0,114,168
41,5,12,11,26,2,23,27,26,24,2,6,3,0,015,97
36,8,14,32,12,40,23,27,25,25,3,7,4,0,123,142
44,3,13,7,47,38,23,27,24,26,4,8,5,0,213,152
4,44,48,7,6,8,24,27,24,25,0,9,6,1,222,117
14,43,38,24,28,8,24,27,23,26,1,10,7,0,213,155
45,34,39,37,19,48,24,27,23,26,0,11,8,1,330,222
1,43,24,11,8,41,23,27,23,27,1,12,9,0,213,128
47,16,28,17,26,37,24,27,23,26,0,13,10,1,303,171
35,26,36,27,29,20,24,26,23,27,1,14,11,0,024,173
30,36,27,43,47,10,24,26,23,27,2,0,12,1,231,193
4,47,22,2,36,37,24,26,24,26,3,1,0,2,312,148
3,35,9,33,14,22,23,27,24,26,4,0,1,3,132,116
17,8,36,48,7,49,24,27,24,25,0,1,2,4,122,165
35,34,45,42,8,44,24,27,23,26,1,2,3,0,123,208
1,29,2,35,13,24,24,27,23,26,2,3,4,0,213,104
32,37,26,22,12,27,25,26,23,26,0,4,5,1,222,156
29,24,4,36,8,32,25,25,23,27,1,5,6,0,123,133
9,47,36,8,31,17,25,24,23,28,2,6,7,0,123,148
30,27,23,15,47,3,25,25,22,28,3,0,8,1,042,145
12,9,10,19,3,24,24,26,22,28,4,0,9,2,240,77
17,45,14,30,4,20,24,26,21,29,5,1,10,0,123,130
33,40,44,3,24,6,24,27,20,29,6,0,11,1,141,150
33,39,26,32,47,4,23,27,20,30,7,1,12,0,123,181
9,48,13,28,3,31,23,27,20,30,0,2,13,1,330,132
4,29,45,47,46,2,23,27,19,31,1,3,14,0,213,173
4,23,7,41,9,35,23,27,19,31,2,4,15,0,213,119
39,41,26,29,42,3,24,27,19,30,0,5,16,1,033,180
11,28,23,22,37,48,24,27,20,29,1,6,0,2,312,169
2,1,12,24,16,3,24,28,20,28,2,0,1,3,231,58
16,30,33,19,37,35,24,28,21,27,3,1,0,4,321,170
47,31,26,22,35,30,23,28,21,28,4,2,1,0,213,191
1,29,48,9,32,11,23,28,21,28,5,3,2,0,123,130
3,20,15,2,21,43,23,29,20,28,6,0,3,1,132,104
2,36,17,45,43,13,23,29,20,28,0,1,4,2,222,156
38,2,26,21,8,39,22,29,20,29,1,2,5,0,024,134
45,17,8,22,40,31,22,29,20,29,2,3,0,1,312,163
16,38,45,18,49,43,23,29,19,29,0,4,1,2,221,209
39,14,31,48,17,33,23,30,18,29,1,0,2,3,132,182
6,42,12,46,41,39,23,31,17,29,2,0,3,4,141,186
46,41,12,22,10,47,23,30,18,29,3,1,0,5,312,178
31,16,40,14,41,37,23,29,19,29,4,2,0,6,402,179
33,19,38,13,9,10,22,29,20,29,5,3,0,7,321,122
45,33,20,5,48,32,23,28,20,29,0,4,1,8,033,183
47,8,27,45,28,2,23,27,20,30,1,5,2,0,123,157
44,18,45,6,24,26,23,27,20,30,1,5,2,0,042,163
21,47,27,37,42,17,23,27,20,30,3,0,4,2,132,191
26,14,47,15,23,45,23,27,20,30,4,1,5,0,024,170
27,28,34,16,2,18,23,27,21,29,5,2,0,1,321,125
45,30,42,25,16,18,23,27,21,29,6,0,1,2,240,176
33,48,43,11,42,21,23,27,21,29,7,0,2,3,141,198
9,35,19,42,29,46,24,26,21,29,0,1,3,4,222,180
