b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
26,11,46,45,40,31,22,25,26,27,2,11,0,3,312,199
28,13,39,19,26,7,22,25,26,27,3,12,0,4,411,132
30,42,23,37,46,40,22,25,27,26,4,13,0,5,321,218
8,2,21,18,35,44,22,25,26,27,5,14,1,0,024,128
9,5,45,39,29,31,22,26,25,27,6,0,2,1,132,158
3,36,27,17,40,2,22,27,25,26,7,0,3,2,132,125
39,42,31,3,37,43,23,26,25,26,0,1,4,3,330,195
6,42,12,15,4,49,22,27,25,26,1,0,5,4,140,128
2,3,34,41,24,1,23,27,25,25,0,1,6,5,222,105
3,45,39,47,21,20,23,28,25,24,1,0,7,6,042,175
36,10,2,22,49,43,23,28,25,24,2,1,0,7,311,162
11,10,44,25,40,18,23,28,26,23,3,2,0,8,312,148
4,46,41,5,39,20,23,28,25,24,4,3,1,0,213,155
36,40,37,28,19,5,22,28,26,24,5,4,0,1,411,165
43,31,15,45,46,16,22,28,27,23,6,5,0,2,420,196
45,41,28,44,7,19,21,28,28,23,7,6,0,3,312,184
19,29,41,27,3,42,21,28,28,23,8,0,1,4,132,161
32,44,7,27,37,17,21,28,28,23,9,1,2,0,213,164
10,32,7,40,48,28,21,28,29,22,10,2,0,1,411,165
7,48,13,1,12,14,21,28,30,21,11,3,0,2,321,95
14,23,2,43,16,1,22,28,29,21,0,4,1,3,303,99
47,26,4,3,24,20,22,27,29,22,1,5,2,0,123,124
39,7,33,21,27,9,22,28,28,22,2,0,3,1,150,136
49,14,1,38,31,11,22,27,28,23,3,1,4,0,203,144
47,38,21,6,7,16,23,27,28,22,0,2,5,1,222,135
49,19,6,21,42,34,23,27,28,22,1,0,6,2,230,171
17,38,20,10,30,47,23,27,27,23,2,1,7,0,114,162
13,39,46,9,25,1,23,27,28,22,3,2,0,1,420,133
3,47,33,15,44,39,23,28,28,21,4,0,1,2,042,181
34,39,43,35,45,49,24,27,28,21,0,1,2,3,221,245
7,12,18,31,10,22,24,27,28,21,1,2,0,4,420,100
4,48,41,35,31,46,23,27,29,21,2,3,0,5,312,205
44,15,7,23,2,18,23,27,29,21,3,4,1,0,123,109
31,21,13,45,25,29,23,26,30,21,4,5,0,1,321,164
45,40,32,13,30,8,23,26,30,21,0,6,1,2,222,168
34,15,21,47,11,7,24,25,30,21,0,7,2,3,222,135
40,36,41,25,35,42,24,25,30,21,0,8,3,4,222,219
41,36,43,46,19,12,24,24,31,21,1,9,0,5,321,197
23,7,31,5,17,48,24,24,30,22,2,10,1,0,213,131
32,42,44,37,24,3,24,25,29,22,3,0,2,1,132,182
31,7,38,37,13,27,24,25,30,21,4,1,0,2,411,153
12,8,38,21,14,32,24,25,29,22,5,2,1,0,024,125
45,19,40,31,25,47,24,24,30,22,6,3,0,1,411,207
11,23,44,32,39,45,23,24,30,23,7,4,1,0,024,194
31,36,45,32,23,29,22,24,30,24,8,5,2,0,123,196
3,2,36,48,10,26,22,25,29,24,9,0,3,1,132,125
22,5,32,24,10,36,23,25,29,23,0,1,4,2,222,129
35,32,4,26,29,41,23,24,29,24,1,2,5,0,105,167
7,16,19,24,31,35,23,24,30,23,2,3,0,1,411,132
18,41,24,49,23,26,22,24,30,24,3,4,1,0,023,181
47,41,28,15,27,44,22,23,30,25,4,5,2,0,123,202
41,15,3,21,44,43,22,24,29,25,5,0,3,1,132,167
42,48,22,47,45,8,22,25,29,24,6,0,4,2,132,212
17,4,43,9,10,14,22,24,30,24,7,1,0,3,312,97
1,27,11,35,34,42,23,23,30,24,0,2,1,4,222,150
12,21,3,8,9,10,23,23,30,24,1,0,2,5,141,63
25,37,19,48,46,1,22,23,31,24,2,1,0,6,510,176
14,28,23,46,12,16,22,22,32,24,3,2,0,7,312,139
4,13,34,25,36,27,21,22,33,24,4,3,0,8,420,139
24,27,18,31,22,36,21,22,33,24,5,0,1,9,240,158
25,37,15,16,10,20,21,22,34,23,6,1,0,10,411,123
4,19,41,45,33,27,20,23,34,23,7,0,1,11,231,169
8,22,40,15,46,13,20,23,34,23,8,1,0,12,411,144
3,7,1,48,49,13,20,23,35,22,9,2,0,13,320,121
12,7,4,36,39,46,21,23,34,22,0,3,1,14,330,144
33,4,3,30,49,2,21,24,34,21,1,0,2,15,131,121
6,4,16,49,47,44,21,24,34,21,0,1,3,16,212,166
13,15,8,28,30,41,22,24,34,20,0,2,4,17,222,135
36,28,16,9,27,49,22,24,34,20,1,0,5,18,230,165
25,13,18,9,3,41,22,25,34,19,2,0,6,19,231,109
49,8,41,47,46,48,22,24,34,20,3,1,7,0,113,239
40,45,20,7,13,17,22,23,35,20,4,2,0,1,312,142
34,8,25,30,38,31,22,23,36,19,5,3,0,2,312,166
19,28,35,48,14,20,22,22,36,20,6,4,1,0,213,164
26,16,21,39,30,2,22,23,35,20,7,0,2,1,132,134
41,34,9,38,11,27,22,23,35,20,8,1,3,0,123,160
15,2,31,23,47,22,22,22,35,21,9,2,4,0,213,140
26,8,28,3,2,12,21,22,35,22,10,3,5,0,123,79
29,20,2,39,42,46,21,22,34,23,11,4,6,0,123,178
47,5,36,18,26,14,21,22,33,24,12,5,7,0,024,146
34,48,44,33,30,12,20,23,33,24,13,0,8,1,141,201
33,35,8,10,16,13,20,23,33,24,14,1,0,2,312,115
39,35,8,18,5,9,21,22,33,24,0,2,1,3,033,114
36,37,15,25,40,46,21,22,34,23,1,3,0,4,420,199
39,28,20,9,36,44,21,23,33,23,2,0,1,5,132,176
37,43,20,17,36,49,22,22,33,23,0,1,2,6,212,202
13,41,12,42,1,36,21,23,33,23,1,0,3,7,231,145
27,14,24,45,44,29,22,23,32,23,0,1,4,8,033,183
21,19,24,23,14,8,21,23,32,24,1,2,5,0,123,109
43,32,39,27,14,38,21,22,32,25,2,3,6,0,123,193
11,43,22,6,17,45,21,22,32,25,0,4,7,1,222,144
46,31,8,47,21,5,20,22,32,26,1,5,8,0,213,158
33,9,31,22,5,17,21,22,31,26,0,6,9,1,222,117
36,6,3,29,49,41,21,23,31,25,1,0,10,2,032,164
7,39,40,16,20,12,20,23,32,25,2,1,0,3,321,134
25,34,12,39,31,33,21,23,31,25,0,2,1,4,330,174
41,32,23,27,29,44,20,23,31,26,1,3,2,0,015,196
36,25,13,39,20,17,21,23,31,25,0,4,3,1,222,150
15,42,13,18,40,9,20,24,31,25,1,0,4,2,240,137
4,6,14,16,38,43,20,24,31,25,2,1,0,3,312,121
13,16,33,25,38,35,20,24,31,25,3,2,0,4,312,160
22,15,28,41,3,12,20,25,30,25,4,0,1,5,231,121
35,15,45,8,3,49,20,26,29,25,5,0,2,6,032,155
20,30,39,43,29,40,21,26,29,24,0,1,3,7,222,201
