b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
35,2,48,11,43,14,29,25,23,23,3,1,2,0,114,153
24,46,9,1,31,12,30,25,22,23,0,2,3,1,330,123
46,43,31,5,23,44,30,25,22,23,0,3,4,2,303,192
4,32,7,30,36,3,30,26,21,23,1,0,5,3,231,112
25,34,40,3,1,39,29,26,22,23,2,1,0,4,420,142
33,1,42,30,28,32,29,26,22,23,3,0,1,5,231,166
35,43,25,39,46,49,29,25,23,23,4,1,0,6,311,237
16,9,26,3,46,29,29,25,23,23,0,2,1,7,222,129
27,5,48,3,40,25,29,26,23,22,1,0,2,8,231,148
22,21,41,38,7,10,28,26,24,22,2,1,0,9,312,139
7,5,30,3,47,38,27,26,24,23,3,2,1,0,123,130
21,49,48,38,17,36,27,27,24,22,4,0,2,1,032,209
28,44,22,18,43,32,27,27,24,22,5,1,0,2,312,187
7,5,44,16,31,19,27,26,25,22,6,2,0,3,402,122
23,35,24,40,12,38,26,26,25,23,7,3,1,0,123,172
38,19,34,22,14,37,25,26,26,23,8,4,0,1,402,164
18,42,2,36,29,31,25,26,26,23,9,0,1,2,132,158
29,23,26,36,43,38,25,25,26,24,10,1,2,0,114,195
19,13,10,46,25,28,25,25,26,24,11,2,0,1,600,141
22,19,24,15,18,46,26,25,25,24,0,3,1,2,330,144
15,49,11,37,3,7,27,25,24,24,0,4,2,3,221,122
33,9,30,22,8,19,26,26,24,24,1,0,3,4,231,121
30,34,20,43,5,45,27,26,24,23,0,1,4,5,222,177
1,18,24,49,25,42,27,27,24,22,1,0,5,6,230,159
44,42,12,34,4,24,26,28,24,22,2,0,6,7,231,160
20,18,27,10,13,31,25,28,25,22,3,1,0,8,321,119
17,44,1,27,9,33,24,29,25,22,4,0,1,9,132,131
24,4,35,36,13,14,24,29,25,22,0,1,2,10,222,126
18,33,13,31,37,12,25,29,25,21,0,2,3,11,330,144
24,47,16,28,29,27,26,29,25,20,0,3,4,12,222,171
15,33,42,6,1,32,25,30,25,20,1,0,5,13,141,129
34,8,21,22,14,1,25,30,26,19,2,1,0,14,312,100
27,40,46,28,24,26,25,30,26,19,3,2,0,15,321,191
45,48,28,7,25,23,25,30,27,18,4,3,0,16,321,176
17,13,33,42,32,16,25,30,27,18,0,4,1,17,222,153
31,49,41,43,27,10,24,30,28,18,1,5,0,18,311,201
1,37,24,38,26,8,24,30,27,19,2,6,1,0,213,134
14,28,39,11,2,17,24,30,26,20,3,7,2,0,114,111
30,19,31,44,7,37,24,29,27,20,4,8,0,1,411,168
42,16,30,26,35,44,23,29,27,21,5,9,1,0,123,193
12,28,31,15,2,30,22,30,27,21,6,0,2,1,231,118
3,7,6,43,24,45,22,31,26,21,7,0,3,2,240,128
36,2,29,18,22,14,22,31,26,21,8,1,4,0,123,121
43,49,12,48,32,14,23,31,25,21,0,2,5,1,122,198
40,45,46,36,5,48,23,32,25,20,1,0,6,2,231,220
26,43,16,25,28,29,23,32,25,20,2,1,0,3,402,167
44,10,34,5,20,43,24,31,25,20,0,2,1,4,303,156
19,26,49,6,45,25,25,30,25,20,0,3,2,5,221,170
23,30,14,27,12,7,25,31,24,20,1,0,3,6,132,113
34,31,8,21,44,18,26,30,24,20,0,1,4,7,222,156
47,35,2,36,4,26,25,30,24,21,1,2,5,0,114,150
33,1,32,9,11,41,25,30,23,22,2,3,6,0,123,127
1,17,36,29,41,5,25,30,22,23,3,4,7,0,114,129
37,8,33,27,1,12,25,31,21,23,4,0,8,1,231,118
18,25,6,48,14,42,24,32,21,23,5,0,9,2,141,153
18,27,45,31,34,8,24,32,21,23,6,0,10,3,231,163
30,37,5,15,16,24,24,33,21,22,7,0,11,4,231,127
45,20,39,11,26,28,24,33,20,23,8,1,12,0,123,169
19,27,11,46,44,32,24,33,20,23,9,2,13,0,213,179
27,13,18,40,28,39,25,32,20,23,0,3,14,1,330,165
42,21,11,20,18,24,24,33,20,23,1,0,15,2,042,136
47,6,27,49,10,48,24,34,19,23,2,0,16,3,131,187
19,42,17,18,11,34,25,33,19,23,0,1,17,4,222,141
45,19,1,43,3,49,25,32,20,23,1,2,0,5,320,160
3,18,45,19,4,7,26,31,20,23,0,3,1,6,330,96
20,24,16,1,39,48,26,31,20,23,1,0,2,7,231,148
5,32,11,43,26,27,26,30,20,24,2,1,3,0,114,144
24,35,37,43,2,19,26,29,21,24,3,2,0,1,312,160
29,27,15,20,21,24,25,30,21,24,4,0,1,2,042,136
6,49,23,48,19,20,26,30,20,24,0,1,2,3,122,165
31,9,44,28,6,45,26,30,20,24,1,0,3,4,231,163
12,36,29,41,44,14,25,30,20,25,2,1,4,0,024,176
40,37,42,33,22,27,26,30,20,24,0,2,5,1,330,201
11,23,16,38,40,17,26,30,20,24,1,3,6,0,204,145
34,9,48,17,8,32,26,30,20,24,2,4,7,0,123,148
10,26,40,14,43,32,27,30,19,24,0,5,8,1,303,165
26,4,34,48,28,47,26,30,20,24,1,6,0,2,312,187
29,7,17,25,10,18,26,29,21,24,2,7,0,3,312,106
15,32,27,3,18,13,25,30,21,24,3,0,1,4,141,108
6,37,11,21,28,20,26,30,21,23,0,1,2,5,222,123
35,46,31,29,6,34,25,30,22,23,1,2,0,6,312,181
41,48,6,25,14,16,26,30,22,22,0,3,1,7,222,150
6,8,47,2,49,23,26,30,21,23,1,4,2,0,014,135
22,26,43,10,38,35,27,30,21,22,0,5,3,1,303,174
29,37,3,22,28,43,27,30,21,22,1,6,0,2,411,162
