b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
38,35,42,34,19,12,14,32,21,33,0,1,7,5,222,180
27,43,42,28,2,7,14,32,22,32,1,2,0,6,321,149
10,1,15,5,27,26,15,31,22,32,0,3,1,7,222,84
38,45,29,26,10,43,15,31,22,32,1,4,2,0,213,191
22,47,33,36,26,45,15,32,22,31,2,0,3,1,132,209
39,49,17,15,14,43,15,32,22,31,0,1,4,2,122,177
6,12,28,8,7,34,15,31,23,31,1,2,0,3,321,95
11,49,6,46,39,1,16,31,22,31,0,3,1,4,221,152
10,35,9,44,7,13,16,31,22,31,1,4,0,5,312,118
9,40,47,27,33,6,16,31,22,31,2,0,1,6,141,162
30,45,19,31,20,49,17,30,22,31,0,1,2,7,221,194
14,34,9,38,19,7,17,29,23,31,1,2,0,8,312,121
23,5,46,40,10,12,17,29,24,30,2,3,0,9,312,136
5,35,10,1,46,4,17,28,25,30,3,4,0,10,402,101
25,16,18,45,42,12,17,29,24,30,4,0,1,11,240,158
3,46,37,31,21,25,17,29,25,29,5,1,0,12,420,163
33,5,9,17,49,46,18,28,25,29,0,2,1,13,122,159
4,5,7,8,1,2,19,28,24,29,0,3,2,14,303,27
3,28,12,6,48,33,19,29,23,29,1,0,3,15,150,130
23,48,13,26,19,35,19,29,23,29,2,1,4,0,213,164
2,21,36,31,12,44,19,30,22,29,3,0,5,1,132,146
28,13,26,49,42,44,20,30,21,29,0,1,6,2,212,202
26,8,9,44,47,15,20,30,21,29,1,2,7,0,024,149
30,14,35,3,29,41,20,30,21,29,2,3,8,0,024,152
49,14,22,10,24,6,20,30,21,29,0,4,9,1,221,125
48,33,36,16,49,8,20,31,21,28,1,0,10,2,131,190
2,36,28,5,10,23,20,31,20,29,2,1,11,0,213,104
33,16,44,43,8,20,20,31,20,29,3,2,12,0,213,164
26,1,4,44,8,40,21,31,20,28,0,3,13,1,303,123
4,14,44,1,29,39,21,31,19,29,1,4,14,0,213,131
14,11,43,6,22,10,21,30,20,29,2,5,0,1,312,106
26,17,28,35,14,21,21,30,20,29,3,6,1,0,114,141
31,19,25,7,46,4,21,30,21,28,4,7,0,1,600,132
23,3,15,4,28,37,21,30,22,27,5,8,0,2,321,110
16,24,3,8,42,21,21,30,22,27,6,0,1,3,141,114
15,19,11,41,14,25,21,30,22,27,7,1,2,0,213,125
28,7,5,26,30,40,21,30,22,27,8,2,0,1,312,136
10,3,48,8,13,1,21,30,23,26,9,3,0,2,321,83
18,5,23,34,16,19,21,29,24,26,10,4,0,3,312,115
42,24,8,16,35,14,21,29,24,26,11,5,1,0,123,139
31,11,17,6,34,9,21,29,24,26,0,6,2,1,222,108
32,20,33,10,8,16,21,29,24,26,1,7,3,0,213,119
49,31,23,18,33,32,22,29,24,25,0,8,4,1,122,186
47,8,40,48,29,11,22,28,24,26,1,9,5,0,114,183
22,5,31,33,27,30,22,28,24,26,2,0,6,1,231,148
12,6,37,46,9,11,22,28,24,26,3,0,7,2,231,121
28,2,15,4,33,31,22,27,25,26,4,1,0,3,321,113
38,39,16,42,2,26,22,26,25,27,5,2,1,0,123,163
5,6,23,25,40,16,22,26,26,26,6,3,0,1,312,115
43,41,3,16,18,33,22,27,26,25,7,0,1,2,231,154
37,22,40,6,43,44,22,27,27,24,8,1,0,3,411,192
33,44,22,37,25,5,22,26,28,24,9,2,0,4,312,166
20,43,39,30,26,21,22,27,27,24,10,0,1,5,132,179
4,10,3,15,28,43,22,27,28,23,11,1,0,6,420,103
38,5,14,40,29,31,22,26,28,24,12,2,1,0,204,157
13,46,11,44,15,39,23,25,28,24,0,3,2,1,222,168
16,1,4,28,20,29,22,25,29,24,1,4,0,2,402,98
30,16,14,23,44,18,22,25,29,24,2,5,1,0,123,145
11,14,5,41,32,18,21,25,29,25,3,6,2,0,015,121
20,37,49,10,27,29,21,25,29,25,0,7,3,1,212,172
42,41,26,48,14,25,20,25,29,26,1,8,4,0,123,196
14,12,28,18,43,47,21,24,29,26,0,9,5,1,222,162
6,32,39,16,26,49,22,24,28,26,0,10,6,2,122,168
44,29,46,7,1,48,22,24,29,25,1,11,0,3,312,175
5,19,26,32,38,41,21,24,29,26,2,12,1,0,105,161
16,15,44,41,20,7,21,24,29,26,3,13,2,0,213,143
28,35,3,46,43,20,21,24,29,26,4,14,0,1,312,175
48,29,11,21,38,10,21,23,29,27,5,15,1,0,123,157
37,49,28,46,43,21,21,23,30,26,6,16,0,1,410,224
48,49,14,16,33,4,22,23,30,25,0,17,1,2,221,164
44,39,31,48,18,41,22,23,30,25,1,0,2,3,132,221
19,13,39,18,42,2,21,24,30,25,2,0,3,4,231,133
11,38,33,8,30,21,22,24,29,25,0,1,4,5,033,141
27,45,32,14,4,17,22,24,29,25,1,2,5,0,123,139
1,24,5,31,35,20,22,24,29,25,2,3,6,0,213,116
15,11,23,20,9,37,22,24,28,26,3,4,7,0,123,115
34,48,46,6,27,36,22,24,28,26,4,0,8,1,240,197
31,18,17,2,47,28,21,24,28,27,5,1,9,0,213,143
21,36,14,7,37,4,21,23,29,27,6,2,0,1,321,119
19,22,25,34,27,20,21,22,30,27,7,3,0,2,411,147
35,10,22,16,45,15,21,22,31,26,8,4,0,3,321,143
43,31,22,47,46,34,21,22,31,26,9,5,0,4,501,223
4,27,41,18,32,36,20,23,31,26,10,0,1,5,132,158
2,18,4,1,17,27,21,22,31,26,0,1,2,6,222,69
31,13,22,45,12,8,20,22,32,26,1,2,0,7,321,131
29,25,2,47,39,34,20,21,32,27,2,3,1,0,213,176
41,24,37,2,21,42,19,22,32,27,3,0,2,1,132,167
32,29,9,18,2,31,19,22,31,28,4,1,3,0,123,121
24,8,14,32,36,46,19,22,30,29,5,2,4,0,123,160
5,16,30,11,21,17,19,22,29,30,6,3,5,0,123,100
25,47,27,2,4,15,20,22,28,30,0,4,6,1,222,120
17,44,30,12,23,16,20,21,28,31,1,5,7,0,123,142
29,31,44,2,25,30,20,20,28,32,2,6,8,0,213,161
4,49,48,25,31,12,20,20,28,32,3,7,0,1,320,169
45,16,29,26,42,10,21,20,28,31,0,8,1,2,222,168
45,37,32,3,34,4,21,20,29,30,1,9,0,3,321,155
34,37,45,10,38,17,21,19,30,30,2,10,0,4,312,181
4,34,10,37,15,49,21,18,31,30,3,11,0,5,410,149
13,16,4,31,27,11,21,17,32,30,4,12,0,6,411,102
3,4,2,22,27,32,22,16,32,30,0,13,1,7,222,90
14,29,19,11,8,23,21,16,32,31,1,14,2,0,105,104
38,2,45,32,39,49,21,16,31,32,2,15,3,0,023,205
26,33,6,25,17,22,21,16,31,32,0,16,4,1,222,129
39,22,26,30,29,19,22,16,31,31,0,17,5,2,222,165
40,31,33,47,7,21,22,15,32,31,1,18,0,3,321,179
12,47,15,24,46,45,21,16,32,31,2,0,1,4,141,189
43,24,12,7,39,17,21,17,31,31,3,0,2,5,231,142
20,36,34,48,43,9,20,18,31,31,4,0,3,6,231,190
7,36,49,9,19,33,20,19,30,31,5,0,4,7,230,153
5,7,18,46,27,9,20,19,30,31,6,0,5,8,231,112
16,31,48,40,9,3,20,19,30,31,0,1,6,9,330,147
30,35,25,37,15,19,20,19,30,31,1,2,0,10,321,161
41,31,36,20,21,23,20,19,29,32,2,3,1,0,123,172
36,20,12,43,44,48,20,20,28,32,3,0,2,1,132,203
37,38,8,19,6,43,20,19,29,32,4,1,0,2,312,151
16,9,6,47,48,22,20,20,28,32,5,0,1,3,231,148
1,8,4,44,48,24,20,20,28,32,0,1,2,4,222,129
6,2,4,18,19,20,20,20,28,32,0,2,3,5,222,69
38,48,9,27,5,35,21,19,28,32,0,3,4,6,033,162
34,48,29,12,32,45,21,20,28,31,1,0,5,7,132,200
16,15,46,41,9,17,22,19,28,31,0,1,6,8,222,144
28,18,25,17,30,4,21,19,29,31,1,2,0,9,321,122
45,8,30,16,11,35,21,19,29,31,2,3,1,0,123,145
7,34,29,14,22,28,21,19,30,30,3,4,0,1,402,134
31,43,44,13,14,30,20,19,31,30,4,5,0,2,312,175
49,5,38,24,35,31,20,18,31,31,5,6,1,0,113,182
14,22,25,45,33,21,20,19,31,30,6,0,2,1,231,160
25,10,6,44,1,8,20,19,32,29,7,1,0,2,312,94
28,4,25,6,30,21,20,19,32,29,0,2,1,3,330,114
8,43,3,21,22,14,21,19,32,28,0,3,2,4,222,111
28,1,38,49,5,17,21,19,31,29,1,4,3,0,203,138
23,37,2,46,47,18,21,19,31,29,2,5,4,0,213,173
1,8,47,42,14,13,21,19,30,30,3,6,5,0,213,125
38,47,20,21,18,28,21,19,29,31,4,7,6,0,123,172
37,4,8,28,23,32,22,18,29,31,0,8,7,1,303,132
17,19,42,21,47,41,22,18,29,31,1,9,8,0,123,187
44,40,25,29,23,31,23,18,28,31,0,10,9,1,303,192
44,36,13,15,8,17,23,18,27,32,1,11,10,0,123,133
33,10,36,30,16,14,23,19,26,32,2,0,11,1,231,139
27,9,30,7,17,37,23,20,26,31,3,0,12,2,231,127
6,44,18,22,35,41,22,20,26,32,4,1,13,0,123,166
42,43,12,14,6,40,22,21,26,31,5,0,14,1,231,157
28,36,48,25,35,4,21,21,27,31,6,1,0,2,321,176
48,16,20,13,18,47,22,21,27,30,0,2,1,3,222,162
10,12,38,18,42,3,22,21,27,30,1,0,2,4,141,123
36,28,48,5,43,4,22,20,28,30,2,1,0,5,321,164
16,6,14,8,11,47,22,20,27,31,3,2,1,0,114,102
25,30,8,31,3,1,22,20,28,30,4,3,0,1,321,98
41,24,33,22,7,49,23,20,27,30,0,4,1,2,221,176
25,19,38,12,45,22,23,19,28,30,1,5,0,3,321,161
3,2,12,5,26,48,24,19,27,30,0,6,1,4,033,96
3,17,33,22,27,49,24,20,26,30,1,0,2,5,131,151
48,37,28,6,9,38,24,20,26,30,2,0,3,6,231,166
19,38,27,40,20,29,24,20,25,31,3,1,4,0,213,173
41,44,32,20,1,15,24,20,25,31,4,2,5,0,114,153
