b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
20,32,44,28,43,23,25,29,17,29,7,1,2,0,204,190
39,46,22,28,40,41,24,29,18,29,8,2,0,1,411,216
32,19,3,49,23,18,24,29,18,29,0,3,1,2,122,144
48,33,14,23,20,6,25,29,17,29,0,4,2,3,033,144
48,2,22,43,23,34,25,29,17,29,1,5,0,4,312,172
26,5,16,44,47,6,25,29,17,29,2,6,1,0,114,144
13,35,43,21,22,15,25,29,17,29,3,7,0,1,321,149
17,23,12,45,20,6,25,29,17,29,0,8,1,2,033,123
27,16,30,19,43,40,24,29,18,29,1,9,0,3,420,175
29,4,3,16,15,27,24,29,18,29,2,0,1,4,231,94
47,28,19,48,23,6,25,29,18,28,0,1,2,5,222,171
38,13,21,42,2,36,25,29,18,28,1,0,3,6,132,152
35,13,34,28,49,27,24,29,19,28,2,1,0,7,311,186
13,44,32,37,33,35,24,28,19,29,3,2,1,0,213,194
23,41,22,31,4,40,24,28,20,28,4,3,0,1,402,161
31,37,4,20,9,26,24,27,21,28,5,4,0,2,312,127
30,37,34,10,42,6,25,26,21,28,0,5,1,3,330,159
35,8,37,2,43,17,25,26,21,28,1,6,2,0,204,142
27,11,21,15,37,38,24,27,21,28,2,0,3,1,132,149
32,35,9,28,25,2,24,26,21,29,3,1,4,0,213,131
28,19,30,38,32,45,25,25,21,29,0,2,5,1,222,192
13,6,29,42,14,16,26,25,20,29,0,3,6,2,222,120
8,7,4,14,23,41,26,24,20,30,1,4,7,0,204,97
17,39,48,14,34,27,26,25,20,29,2,0,8,1,132,179
21,34,27,47,38,16,27,25,19,29,0,1,9,2,222,183
47,43,4,3,35,13,26,25,20,29,1,2,0,3,312,145
26,33,9,25,49,2,27,25,19,29,0,3,1,4,122,144
33,42,4,30,12,37,27,26,19,28,1,0,2,5,240,158
46,32,9,7,22,26,27,25,20,28,2,1,0,6,312,142
1,12,5,25,41,28,27,25,21,27,3,2,0,7,312,112
2,19,8,21,25,9,28,24,21,27,0,3,1,8,222,84
2,38,37,5,19,30,28,23,21,28,1,4,2,0,213,131
22,35,3,39,23,10,29,22,21,28,0,5,3,1,222,132
41,30,34,24,12,19,29,22,21,28,1,0,4,2,231,160
18,19,44,25,42,5,30,22,20,28,0,1,5,3,222,153
42,26,38,40,43,8,30,22,20,28,1,2,6,0,213,197
22,46,45,10,4,44,29,22,21,28,2,3,0,1,411,171
33,37,38,32,31,39,30,22,21,27,0,4,1,2,222,210
2,40,25,20,24,23,30,22,21,27,1,5,2,0,213,134
27,4,8,25,33,31,29,22,22,27,2,6,0,1,321,128
32,9,35,1,25,49,29,22,22,27,0,7,1,2,212,151
4,39,30,15,12,1,29,23,22,26,1,0,2,3,240,101
15,14,32,24,31,35,29,22,22,27,2,1,3,0,123,151
39,32,23,34,33,10,29,22,22,27,0,2,4,1,222,171
28,22,49,31,7,48,28,22,23,27,1,3,0,2,410,185
19,1,12,3,27,30,27,23,23,27,2,0,1,3,240,92
30,49,7,48,10,34,27,23,24,26,3,1,0,4,320,178
26,10,20,46,2,25,28,23,24,25,0,2,1,5,303,129
