b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
10,39,33,45,43,4,25,31,21,23,0,2,1,4,330,174
16,7,15,10,9,25,24,31,22,23,1,3,0,5,420,82
20,43,23,40,10,41,24,31,22,23,0,4,1,6,303,177
30,9,10,4,8,44,25,31,22,22,0,5,2,7,222,105
9,12,6,23,3,42,25,31,22,22,1,0,3,8,051,95
2,23,27,44,48,7,25,31,22,22,2,1,4,0,123,151
39,35,22,2,48,41,25,31,22,22,3,2,5,0,123,187
44,6,29,11,41,16,25,31,21,23,4,3,6,0,114,147
13,6,4,8,25,40,25,30,22,23,5,4,0,1,411,96
5,30,3,13,48,45,25,31,22,22,6,0,1,2,141,144
32,12,8,18,29,25,25,31,21,23,7,1,2,0,123,124
19,22,26,44,15,12,26,30,21,23,0,2,3,1,222,138
14,34,26,30,21,15,26,31,21,22,1,0,4,2,132,140
15,32,44,27,8,17,26,31,20,23,2,1,5,0,024,143
6,9,15,3,1,2,26,32,20,22,3,0,6,1,141,36
46,32,28,30,23,5,26,31,20,23,4,1,7,0,213,164
28,10,31,14,23,1,26,31,21,22,5,2,0,1,402,107
7,30,18,20,13,6,26,31,21,22,6,0,1,2,231,94
23,20,24,25,19,41,25,31,21,23,7,1,2,0,213,152
49,28,37,7,20,15,25,30,22,23,8,2,0,1,311,156
14,20,44,42,34,19,25,30,21,24,9,3,1,0,213,173
7,22,3,35,40,5,25,30,22,23,10,4,0,1,312,112
30,24,37,3,4,32,24,31,22,23,11,0,1,2,231,130
31,3,49,40,26,16,24,31,23,22,12,1,0,3,311,165
5,26,36,29,35,16,24,31,23,22,13,2,1,0,114,147
34,40,12,22,16,9,24,31,24,21,14,3,0,1,420,133
6,28,38,18,7,26,25,30,24,21,0,4,1,2,222,123
23,2,22,6,33,18,25,31,24,20,1,0,2,3,132,104
19,5,40,14,10,36,25,31,24,20,2,1,0,4,312,124
24,36,8,25,6,42,24,32,24,20,3,0,1,5,141,141
31,3,5,2,40,34,24,31,25,20,4,1,0,6,312,115
25,13,40,23,33,45,24,31,25,20,5,2,0,7,321,179
