b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
49,30,3,26,14,42,34,21,22,23,5,0,1,3,032,164
22,46,28,10,7,42,34,21,23,22,6,1,0,4,510,155
43,2,42,11,23,28,33,21,23,23,7,2,1,0,213,149
7,44,35,38,28,31,34,21,23,22,0,3,2,1,303,183
39,46,43,6,14,17,34,21,23,22,0,4,3,2,222,165
14,41,22,5,29,11,34,21,23,22,1,5,4,0,105,122
4,8,15,41,33,27,34,21,23,22,2,0,5,1,132,128
43,7,18,30,31,38,33,21,24,22,3,1,0,2,321,167
41,29,13,17,16,49,33,21,23,23,4,2,1,0,203,165
39,48,26,42,7,22,33,22,22,23,5,0,2,1,231,184
7,49,13,24,21,33,32,23,22,23,6,0,3,2,230,147
32,9,42,25,7,35,32,23,22,23,0,1,4,3,222,150
25,34,41,27,32,19,31,23,23,23,1,2,0,4,312,178
41,7,35,38,48,36,31,23,22,24,2,3,1,0,123,205
8,47,22,12,15,33,30,24,22,24,3,0,2,1,132,137
12,43,42,45,44,36,30,25,21,24,4,0,3,2,141,222
6,17,33,20,45,44,30,25,21,24,0,1,4,3,033,165
25,42,14,47,26,9,29,25,21,25,1,2,5,0,123,163
39,41,43,49,2,5,29,25,21,25,2,3,6,0,113,179
41,16,28,35,33,31,28,25,22,25,3,4,0,1,312,184
9,14,42,33,11,40,27,26,22,25,4,0,1,2,132,149
2,41,5,34,4,47,26,26,22,26,5,1,2,0,204,133
35,37,25,48,12,32,26,26,22,26,0,2,3,1,222,189
14,12,29,27,30,6,26,27,21,26,1,0,4,2,042,118
29,1,44,37,23,2,26,27,21,26,2,1,5,0,204,136
18,12,20,32,44,9,26,27,21,26,0,2,6,1,033,135
1,43,17,27,46,10,26,27,21,26,1,3,0,2,411,144
46,49,10,27,28,36,26,27,22,25,2,4,0,3,320,196
20,34,30,33,37,21,26,28,21,25,3,0,1,4,231,175
5,30,4,45,44,41,25,28,21,26,4,1,2,0,123,169
31,20,10,38,8,46,26,27,21,26,0,2,3,1,303,153
38,28,49,44,8,3,25,27,21,27,1,3,4,0,113,170
12,37,43,1,10,18,25,26,22,27,2,4,0,1,420,121
31,13,18,42,49,4,25,26,22,27,3,5,0,2,320,157
20,18,22,44,30,36,24,27,22,27,4,0,1,3,132,170
22,2,28,42,49,12,24,27,22,27,0,1,2,4,221,155
20,33,45,2,19,41,24,27,21,28,1,2,3,0,123,160
37,35,9,14,10,6,25,27,20,28,0,3,4,1,222,111
15,31,46,2,23,45,26,26,20,28,0,4,5,2,222,162
22,21,49,40,6,45,26,27,20,27,1,0,6,3,230,183
18,38,49,44,21,17,26,27,20,27,2,1,7,0,023,187
8,20,17,41,19,29,26,26,20,28,3,2,8,0,105,134
8,32,48,4,17,11,26,26,20,28,4,3,9,0,114,120
45,38,35,43,20,24,26,25,20,29,5,4,10,0,123,205
38,15,16,10,6,23,26,25,20,29,0,5,11,1,222,108
43,39,4,47,3,7,26,25,21,28,1,6,0,2,321,143
41,31,13,30,28,3,26,25,21,28,2,7,0,3,321,146
18,17,23,29,30,41,26,24,21,29,3,8,1,0,024,158
25,33,40,3,48,39,26,25,21,28,4,0,2,1,240,188
7,42,34,40,19,21,25,25,22,28,5,1,0,2,420,163
29,49,11,31,33,42,26,24,22,28,0,2,1,3,122,195
37,6,31,33,16,22,26,23,23,28,1,3,0,4,420,145
20,26,7,43,31,4,26,23,24,27,2,4,0,5,402,131
37,6,32,27,44,12,25,24,24,27,3,0,1,6,132,158
20,15,38,17,4,12,25,23,24,28,4,1,2,0,123,106
25,16,20,29,38,47,25,23,23,29,5,2,3,0,204,175
4,33,8,37,48,40,24,23,24,29,6,3,0,1,321,170
37,7,35,46,10,27,23,23,25,29,7,4,0,2,411,162
44,18,17,24,32,10,23,22,25,30,8,5,1,0,123,145
33,8,1,37,32,21,24,22,25,29,0,6,2,1,222,132
3,22,49,9,38,5,25,21,25,29,0,7,3,2,122,126
15,32,37,35,13,45,25,21,25,29,0,8,4,3,222,177
38,11,13,46,44,40,26,20,25,29,0,9,5,4,303,192
41,19,28,49,3,8,27,20,25,28,0,10,6,5,212,148
3,41,20,36,2,16,26,20,25,29,1,11,7,0,123,118
7,18,14,23,13,40,26,19,26,29,2,12,0,1,312,115
26,11,12,34,16,41,26,18,26,30,3,13,1,0,213,140
7,12,40,13,47,49,26,18,26,30,4,14,0,1,311,168
11,42,25,19,5,41,25,18,26,31,5,15,1,0,213,143
7,31,28,33,29,3,25,17,27,31,6,16,0,1,321,131
25,1,12,48,43,22,24,17,28,31,7,17,0,2,420,151
30,8,20,9,2,48,25,17,27,31,0,18,1,3,033,117
17,23,40,37,38,9,25,17,27,31,1,19,2,0,213,164
26,28,12,35,45,30,25,18,27,30,2,0,3,1,132,176
21,41,5,45,40,14,25,18,26,31,3,1,4,0,123,166
23,9,3,31,30,14,25,19,26,30,4,0,5,1,132,110
26,4,49,40,16,45,25,19,27,29,5,1,0,2,311,180
25,12,21,29,31,40,25,18,28,29,6,2,0,3,321,158
47,21,44,7,13,49,26,18,27,29,0,3,1,4,212,181
23,43,34,48,6,35,27,18,27,28,0,4,2,5,222,189
43,47,14,3,7,44,26,18,27,29,1,5,3,0,213,158
4,3,44,18,6,32,25,19,27,29,2,0,4,1,132,107
18,21,13,49,40,1,25,19,27,29,3,1,0,2,320,142
26,20,13,16,7,39,25,19,27,29,4,2,0,3,312,121
17,23,26,43,8,30,25,18,27,30,5,3,1,0,114,147
43,33,21,41,9,7,25,19,26,30,6,0,2,1,231,154
15,31,32,29,26,46,24,19,26,31,7,1,3,0,213,179
17,33,14,15,25,19,25,18,26,31,0,2,4,1,222,123
48,39,7,14,22,3,25,19,26,30,1,0,5,2,231,133
2,34,1,17,29,48,25,19,25,31,2,1,6,0,213,131
21,45,4,37,7,27,25,19,25,31,0,2,7,1,330,141
