b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
21,20,1,11,31,32,31,13,21,35,1,32,5,0,213,116
6,10,30,14,12,22,31,13,21,35,2,0,6,1,231,94
47,39,46,45,18,2,30,14,21,35,3,0,7,2,132,197
14,44,21,35,23,18,30,13,21,36,4,1,8,0,024,155
8,44,22,41,33,10,29,13,21,37,5,2,9,0,213,158
16,1,29,21,34,47,29,13,22,36,6,3,0,1,312,148
6,32,18,47,21,17,29,13,22,36,0,4,1,2,033,141
9,2,3,12,39,29,29,14,22,35,1,0,2,3,042,94
44,15,27,17,6,41,30,14,22,34,0,1,3,4,033,150
17,49,7,45,26,5,30,14,22,34,1,2,4,0,113,149
27,9,21,13,40,17,30,15,22,33,2,0,5,1,231,127
31,8,10,41,4,23,31,15,21,33,0,1,6,2,303,117
3,34,24,31,40,12,32,14,21,33,0,2,7,3,330,144
23,8,9,41,15,34,31,14,21,34,1,3,8,0,123,130
25,3,15,31,6,39,30,15,21,34,2,0,9,1,240,119
1,24,12,47,20,4,30,15,21,34,0,1,10,2,222,108
49,5,34,43,14,8,30,14,21,35,1,2,11,0,203,153
21,16,3,41,22,36,29,15,21,35,2,0,12,1,231,139
38,48,7,5,47,31,28,15,21,36,3,1,13,0,213,176
17,12,2,42,43,40,29,15,21,35,0,2,14,1,222,156
49,8,16,45,38,47,28,15,21,36,1,3,15,0,113,203
22,7,30,6,31,11,28,15,21,36,2,4,0,1,321,107
21,6,5,20,46,36,28,16,21,35,3,0,1,2,132,134
16,27,49,45,13,3,28,17,20,35,4,0,2,3,230,153
49,39,33,12,3,20,28,18,20,34,5,0,3,4,041,156
25,22,43,31,33,36,28,18,20,34,6,1,0,5,420,190
6,18,12,25,37,36,27,19,20,34,7,0,1,6,240,134
23,12,29,34,21,44,27,19,20,34,8,1,2,0,123,163
36,22,35,8,14,37,27,19,20,34,9,2,3,0,213,152
46,32,39,17,45,29,27,19,19,35,10,3,4,0,123,208
41,17,43,20,6,29,27,19,18,36,11,4,5,0,114,156
12,31,10,14,23,18,28,18,18,36,0,5,6,1,222,108
25,8,47,36,40,41,28,18,18,36,1,6,7,0,213,197
15,32,48,8,26,22,28,18,18,36,2,7,8,0,123,151
31,27,32,24,47,23,28,17,18,37,3,8,9,0,123,184
27,26,24,40,44,49,29,17,17,37,0,9,10,1,122,210
7,40,12,49,22,9,28,17,18,37,1,10,0,2,320,139
10,43,49,28,7,26,28,17,18,37,2,11,0,3,401,163
8,13,22,34,30,16,28,17,19,36,3,12,0,4,411,123
19,32,18,29,3,6,28,17,19,36,4,0,1,5,132,107
47,21,15,41,11,27,29,17,18,36,0,1,2,6,033,162
34,40,12,11,5,30,30,17,17,36,0,2,3,7,222,132
44,43,49,10,16,15,30,17,17,36,1,3,0,8,311,177
12,21,31,20,10,49,30,17,17,36,0,4,1,9,221,143
18,28,44,27,16,25,30,17,17,36,1,5,0,10,321,158
11,14,42,40,38,1,29,17,17,37,2,6,1,0,213,146
1,36,45,38,27,40,29,17,17,37,3,0,2,1,231,187
38,45,30,48,39,31,29,18,17,36,4,0,3,2,141,231
41,40,6,19,43,4,29,18,18,35,5,1,0,3,411,153
28,49,1,7,37,4,28,18,19,35,6,2,0,4,500,126
47,37,24,21,5,8,28,17,19,36,7,3,1,0,123,142
4,45,14,18,37,5,29,17,18,36,0,4,2,1,222,123
42,13,30,17,33,35,29,18,18,35,1,0,3,2,132,170
40,26,22,38,2,25,30,18,17,35,0,1,4,3,303,153
36,26,22,38,8,21,30,17,17,36,1,2,5,0,123,151
45,15,46,23,25,34,30,16,18,36,2,3,0,1,321,188
16,25,37,49,32,42,30,16,19,35,3,4,0,2,311,201
21,47,30,45,43,33,30,17,19,34,4,0,1,3,141,219
6,35,44,13,1,15,31,17,19,33,0,1,2,4,222,114
47,34,7,19,4,17,31,17,20,32,1,2,0,5,402,128
17,27,23,47,25,39,31,16,20,33,2,3,1,0,123,178
22,4,18,8,49,29,32,16,19,33,0,4,2,1,212,130
43,33,30,38,42,20,32,17,19,32,1,0,3,2,132,206
25,15,42,43,32,24,32,18,18,32,2,0,4,3,231,181
46,32,17,6,10,22,32,18,19,31,3,1,0,4,312,133
43,44,22,32,41,47,31,18,19,32,4,2,1,0,204,229
17,34,13,43,3,10,31,18,20,31,5,3,0,1,411,120
48,49,19,33,10,44,31,18,20,31,0,4,1,2,221,203
36,2,39,19,15,42,31,18,20,31,1,0,2,3,141,153
5,26,42,32,14,48,31,18,19,32,2,1,3,0,024,167
30,6,46,27,32,29,31,19,19,31,3,0,4,1,132,170
32,6,33,21,46,40,31,20,19,30,4,0,5,2,231,178
36,15,31,47,8,20,31,20,19,30,5,1,6,0,123,157
13,43,45,46,17,6,30,20,20,30,6,2,0,1,321,170
5,45,16,22,28,31,29,20,21,30,7,3,0,2,411,147
6,4,39,38,47,43,29,20,21,30,0,4,1,3,222,177
30,35,29,48,7,22,29,20,21,30,0,5,2,4,222,171
40,16,34,24,33,38,29,20,22,29,1,6,0,5,321,185
8,1,24,45,23,41,28,20,22,30,2,7,1,0,123,142
34,23,49,44,25,14,27,20,22,31,3,8,2,0,203,189
10,35,33,20,49,37,28,20,22,30,0,9,3,1,212,184
24,29,42,45,47,3,28,21,21,30,1,0,4,2,042,190
12,37,20,23,17,18,28,21,21,30,2,1,5,0,123,127
27,17,23,38,11,21,27,21,21,31,3,2,6,0,024,137
42,48,2,1,3,21,26,22,21,31,4,0,7,1,141,117
23,9,30,29,12,21,25,23,21,31,5,0,8,2,042,124
22,30,45,37,42,36,24,24,21,31,6,0,9,3,240,212
21,6,3,43,7,24,24,25,21,30,7,0,10,4,240,104
46,33,9,25,7,5,23,25,22,30,8,1,0,5,321,125
31,28,13,3,36,37,23,25,22,30,9,2,0,6,420,148
48,12,43,4,33,26,23,26,22,29,10,0,1,7,231,166
8,32,18,17,36,14,22,26,22,30,11,1,2,0,024,125
10,36,38,3,32,16,23,26,22,29,0,2,3,1,222,135
28,49,1,15,7,13,23,26,22,29,1,3,0,2,410,113
6,29,18,24,25,35,23,27,22,28,2,0,1,3,132,137
35,18,4,8,34,12,24,27,21,28,0,1,2,4,222,111
23,1,2,29,43,14,24,27,21,28,1,2,3,0,204,112
48,7,25,19,16,39,23,27,22,28,2,3,0,1,420,154
22,44,41,1,27,37,22,27,23,28,3,4,0,2,312,172
47,1,37,25,3,49,21,27,24,28,4,5,0,3,311,162
30,42,22,15,21,43,21,28,24,27,5,0,1,4,240,173
43,22,20,11,29,31,22,27,24,27,0,1,2,5,303,156
14,37,12,13,9,33,22,27,24,27,1,0,3,6,231,118
41,3,48,44,9,30,22,28,24,26,2,0,4,7,042,175
24,48,16,21,47,33,22,29,24,25,3,0,5,8,141,189
23,14,38,10,13,1,23,29,23,25,0,1,6,9,303,99
17,14,18,1,48,11,22,29,23,26,1,2,7,0,123,109
9,5,3,4,10,8,23,28,23,26,0,3,8,1,222,39
10,1,18,37,32,41,22,28,24,26,1,4,0,2,312,139
13,18,1,8,28,29,22,28,25,25,2,5,0,3,312,97
26,42,6,30,17,43,22,28,25,25,3,0,1,4,132,164
12,36,3,41,17,4,21,29,25,25,4,0,2,5,132,113
32,1,7,33,39,22,20,29,26,25,5,1,0,6,321,134
2,9,37,6,10,13,20,29,27,24,6,2,0,7,321,77
35,6,13,8,20,17,20,28,27,25,7,3,1,0,114,99
46,39,45,25,16,7,19,28,28,25,8,4,0,1,420,178
6,37,24,49,33,32,19,29,28,24,9,0,1,2,131,181
