b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
10,3,30,38,42,48,22,25,26,27,2,0,11,1,141,171
30,36,35,38,41,9,23,24,26,27,0,1,12,2,033,189
14,33,23,4,12,36,23,25,25,27,1,0,13,3,132,122
35,28,4,20,47,18,23,24,25,28,2,1,14,0,213,152
7,9,40,44,49,35,23,24,25,28,0,2,15,1,212,184
24,46,49,21,15,18,23,25,24,28,1,0,16,2,140,173
23,17,7,41,33,20,22,25,24,29,2,1,17,0,114,141
16,2,5,12,15,44,21,25,24,30,3,2,18,0,123,94
14,48,24,27,21,4,20,26,24,30,4,0,19,1,141,138
33,30,29,43,45,42,20,26,24,30,5,0,20,2,141,222
19,24,30,32,43,3,20,27,23,30,6,0,21,3,231,151
35,38,21,24,28,16,21,27,22,30,0,1,22,4,222,162
39,32,40,43,3,1,21,26,23,30,1,2,0,5,321,158
24,47,2,18,22,46,22,26,22,30,0,3,1,6,222,159
22,48,13,29,16,15,22,26,22,30,1,4,0,7,321,143
17,9,47,40,30,4,22,26,22,30,0,5,1,8,222,147
38,30,28,36,27,43,21,27,22,30,1,0,2,9,231,202
17,1,44,24,14,8,21,27,22,30,2,1,3,0,114,108
33,11,12,48,39,20,21,27,22,30,3,0,4,1,042,163
8,45,11,36,34,37,22,27,22,29,0,1,5,2,222,171
16,14,29,8,47,28,22,26,22,30,1,2,6,0,204,142
42,43,23,6,40,9,21,27,22,30,2,0,7,1,231,163
36,43,22,24,41,30,20,28,22,30,3,0,8,2,231,196
9,39,25,29,48,13,20,28,22,30,4,0,9,3,231,163
1,42,6,45,3,34,20,28,22,30,5,0,10,4,240,131
40,14,4,36,32,38,19,28,22,31,6,1,11,0,213,164
39,28,47,29,42,4,20,28,22,30,0,2,12,1,222,189
17,25,22,29,13,20,20,28,22,30,0,3,13,2,303,126
15,3,41,30,25,21,20,29,22,29,1,0,14,3,141,135
49,20,47,21,45,17,20,29,21,30,2,1,15,0,023,199
1,16,24,38,5,9,21,29,20,30,0,2,16,1,222,93
4,20,12,40,2,46,21,29,21,29,1,3,0,2,312,124
7,41,35,23,17,48,20,29,21,30,2,4,1,0,114,171
40,9,30,41,48,12,19,30,21,30,3,0,2,1,141,180
3,23,33,22,46,32,20,30,21,29,0,1,3,2,222,159
8,16,10,41,36,47,20,30,20,30,1,2,4,0,213,158
47,49,5,12,26,3,20,30,19,31,2,3,5,0,023,142
12,28,25,21,5,39,20,31,18,31,3,0,6,1,231,130
39,47,26,49,21,22,21,31,18,30,0,1,7,2,122,204
33,31,49,28,39,16,21,31,19,29,1,2,0,3,320,196
34,47,20,36,6,1,22,30,19,29,0,3,1,4,222,144
12,40,42,15,38,49,21,31,19,29,1,0,2,5,131,196
27,19,20,37,6,1,21,30,20,29,2,1,0,6,321,110
46,5,47,2,21,33,21,30,19,30,3,2,1,0,123,154
32,38,47,27,18,23,21,29,19,31,4,3,2,0,024,185
42,32,16,37,15,38,22,28,19,31,0,4,3,1,222,180
23,11,42,39,26,43,21,28,19,32,1,5,4,0,123,184
33,17,23,36,49,47,21,27,19,33,2,6,5,0,023,205
34,27,8,24,25,42,21,28,18,33,3,0,6,1,231,160
3,17,2,45,35,30,22,28,18,32,0,1,7,2,033,132
43,1,18,25,8,44,22,27,19,32,1,2,0,3,312,139
12,1,36,42,17,22,22,28,19,31,2,0,1,4,231,130
17,21,28,31,32,38,22,28,19,31,3,1,2,0,213,167
2,20,34,29,38,15,22,28,18,32,4,2,3,0,114,138
3,27,5,36,44,23,23,27,18,32,0,3,4,1,033,138
42,21,38,18,14,43,23,28,18,31,1,0,5,2,132,176
28,17,25,26,2,4,24,28,18,30,0,1,6,3,303,102
37,14,22,7,3,27,24,28,19,29,1,2,0,4,321,110
20,49,41,45,40,47,23,28,19,30,2,3,1,0,113,242
43,33,13,24,46,9,24,28,18,30,0,4,2,1,330,168
25,22,12,26,24,2,25,28,18,29,0,5,3,2,222,111
23,42,48,40,21,34,25,29,17,29,1,0,4,3,231,208
30,32,11,16,34,24,26,28,17,29,0,1,5,4,222,147
44,41,13,7,28,15,26,28,18,28,1,2,0,5,312,148
41,34,18,5,44,33,25,28,18,29,2,3,1,0,123,175
