b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
10,35,11,29,33,37,26,23,24,27,1,2,4,0,213,155
31,48,41,44,39,14,26,23,23,28,2,3,5,0,123,217
22,12,36,32,35,11,26,23,22,29,3,4,6,0,123,148
19,5,30,36,40,25,26,22,23,29,4,5,0,1,321,155
6,46,49,17,41,18,27,22,22,29,0,6,1,2,122,177
35,47,19,23,49,31,26,22,22,30,1,7,2,0,203,204
11,22,36,43,29,41,26,22,21,31,2,8,3,0,213,182
13,5,19,45,12,25,26,22,21,31,3,9,0,1,321,119
11,32,26,29,31,25,25,22,21,32,4,10,1,0,204,154
18,8,22,49,1,9,26,22,21,31,0,11,2,1,221,107
13,5,6,39,44,30,25,23,21,31,1,0,3,2,132,137
23,12,43,17,2,15,25,23,20,32,2,1,4,0,123,112
49,28,4,39,16,5,25,22,21,32,3,2,0,1,311,141
43,8,32,34,41,37,25,22,21,32,0,3,1,2,303,195
12,46,37,14,2,1,25,22,22,31,1,4,0,3,312,112
44,19,46,42,16,5,25,22,22,31,2,5,0,4,312,172
43,4,20,44,34,37,25,21,23,31,3,6,0,5,402,182
37,19,35,39,12,15,25,21,23,31,4,0,1,6,231,157
7,24,18,44,1,2,26,21,23,30,0,1,2,7,222,96
2,26,4,35,36,33,26,21,22,31,1,2,3,0,123,136
43,19,46,10,45,17,26,21,23,30,2,3,0,1,411,180
19,5,43,17,11,37,26,21,23,30,0,4,1,2,303,132
43,47,15,27,9,30,26,22,23,29,1,0,2,3,141,171
13,37,9,42,6,44,26,23,23,28,2,0,3,4,231,151
33,35,1,37,44,43,26,23,24,27,3,1,0,5,312,193
38,37,29,45,33,2,26,22,24,28,4,2,1,0,123,184
31,13,3,30,1,34,26,22,25,27,5,3,0,1,420,112
15,46,38,24,5,18,25,23,25,27,6,0,1,2,132,146
40,25,34,48,1,3,25,22,26,27,7,1,0,3,420,151
18,1,32,10,17,27,25,22,26,27,0,2,1,4,222,105
45,31,10,29,30,3,25,23,26,26,1,0,2,5,231,148
23,39,2,12,22,9,25,23,26,26,2,0,3,6,132,107
10,28,23,13,49,34,24,23,27,26,3,1,0,7,401,157
2,17,4,33,7,23,23,23,27,27,4,2,1,0,213,86
14,4,28,34,45,46,22,23,28,27,5,3,0,1,411,171
49,23,3,47,28,22,23,22,28,27,0,4,1,2,212,172
40,42,17,35,38,39,23,22,27,28,1,5,2,0,123,211
17,13,28,9,32,22,23,22,28,27,2,6,0,1,312,121
21,25,12,3,15,29,23,23,28,26,3,0,1,2,141,105
25,23,8,34,5,20,22,23,28,27,4,1,2,0,204,115
34,18,11,36,25,14,23,22,28,27,0,2,3,1,222,138
