b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
16,40,28,31,43,49,22,25,21,32,10,3,0,1,500,207
3,48,35,5,32,21,23,25,20,32,0,4,1,2,033,144
42,4,40,22,20,45,23,25,20,32,1,5,0,3,321,173
16,37,47,30,26,27,24,25,20,31,0,6,1,4,222,183
5,13,37,38,36,3,25,25,20,30,0,7,2,5,222,132
28,8,45,21,42,41,25,26,19,30,1,0,3,6,132,185
44,46,2,30,6,12,25,26,19,30,2,0,4,7,132,140
36,34,6,48,31,15,25,27,18,30,3,0,5,8,240,170
31,14,41,8,23,25,25,27,17,31,4,1,6,0,204,142
13,7,39,49,25,17,25,27,18,30,5,2,0,1,311,150
18,36,25,41,38,17,24,27,18,31,6,3,1,0,123,175
28,18,16,6,3,12,24,27,18,31,7,0,2,1,240,83
8,48,14,13,1,26,24,26,18,32,8,1,3,0,213,110
38,6,40,31,34,45,24,25,19,32,9,2,0,1,321,194
3,16,47,23,15,34,25,25,19,31,0,3,1,2,222,138
15,44,42,24,37,14,25,26,19,30,1,0,2,3,132,176
34,38,43,39,23,3,26,26,19,29,0,1,3,4,222,180
49,33,39,46,38,12,26,27,19,28,1,0,4,5,131,217
23,48,14,6,18,30,25,28,19,28,2,0,5,6,042,139
45,27,14,43,32,3,24,29,19,28,3,0,6,7,132,164
15,13,35,12,30,9,24,30,18,28,4,0,7,8,141,114
24,48,2,6,26,15,24,31,17,28,5,0,8,9,042,121
14,4,38,19,42,25,24,31,17,28,6,1,0,10,312,142
1,23,39,27,14,31,25,30,17,28,0,2,1,11,222,135
39,38,34,6,30,13,25,31,16,28,1,0,2,12,231,160
32,26,20,13,37,39,24,31,16,29,2,1,3,0,213,167
31,44,23,18,24,20,24,30,16,30,3,2,4,0,123,160
15,2,9,36,41,32,25,30,16,29,0,3,5,1,033,135
41,5,31,19,16,20,26,29,16,29,0,4,6,2,303,132
32,44,8,45,34,3,25,29,16,30,1,5,7,0,123,166
39,43,26,27,20,35,25,29,16,30,2,6,8,0,123,190
3,1,11,47,38,48,25,29,16,30,3,7,9,0,123,148
18,31,42,45,20,10,24,30,16,30,4,0,10,1,231,166
23,27,35,15,22,36,23,31,16,30,5,0,11,2,132,158
40,36,42,41,7,37,23,31,17,29,6,1,0,3,321,203
39,21,42,5,47,1,23,31,17,29,7,0,1,4,132,155
16,4,2,18,26,44,23,31,17,29,8,1,2,0,213,110
27,25,44,18,20,35,23,31,16,30,9,2,3,0,123,169
25,30,42,21,47,45,23,32,16,29,10,0,4,1,141,210
33,14,31,44,23,24,23,32,16,29,11,1,5,0,123,169
33,44,9,45,4,5,23,33,16,28,12,0,6,1,132,140
5,36,1,48,17,18,22,34,16,28,13,0,7,2,132,125
30,4,5,45,42,6,22,35,15,28,14,0,8,3,141,132
20,28,6,29,35,34,21,35,15,29,15,1,9,0,213,152
44,23,7,46,1,25,21,35,16,28,16,2,0,1,402,146
15,12,42,23,40,4,21,36,16,27,17,0,1,2,231,136
1,5,32,47,30,34,21,36,15,28,18,1,2,0,213,149
44,20,39,29,33,46,20,36,15,29,19,2,3,0,123,211
23,41,11,5,31,15,20,36,15,29,20,3,4,0,114,126
13,16,33,39,6,46,20,36,15,29,0,4,5,1,330,153
4,19,37,34,40,24,20,36,16,28,1,5,0,2,510,158
46,30,15,39,16,40,20,36,16,28,0,6,1,3,330,186
33,40,39,19,2,37,20,35,17,28,1,7,0,4,321,170
1,23,33,24,43,32,20,35,17,28,0,8,1,5,222,156
1,38,5,15,46,11,19,35,17,29,1,9,2,0,213,116
1,43,36,32,4,48,19,35,18,28,2,10,0,1,321,164
28,36,10,32,29,30,20,35,18,27,0,11,1,2,222,165
1,31,9,43,7,25,20,35,18,27,1,12,0,3,510,116
8,48,36,4,37,42,20,36,18,26,2,0,1,4,231,175
25,35,49,47,31,22,20,35,19,26,3,1,0,5,302,209
26,11,29,30,9,32,20,34,19,27,4,2,1,0,024,137
38,22,14,10,21,35,20,33,19,28,5,3,2,0,213,140
4,14,38,39,37,17,19,33,19,29,6,4,3,0,213,149
39,10,37,12,8,22,19,33,19,29,7,5,0,1,321,128
4,48,3,32,47,6,19,33,19,29,8,0,1,2,132,140
31,18,6,3,32,9,19,34,19,28,9,0,2,3,141,99
7,14,39,32,15,2,19,33,19,29,10,1,3,0,123,109
2,48,3,36,18,11,19,33,19,29,11,0,4,1,042,118
2,48,19,13,7,29,18,33,20,29,12,1,0,2,312,118
46,6,26,10,44,49,19,32,20,29,0,2,1,3,212,181
27,10,48,16,35,49,20,31,20,29,0,3,2,4,221,185
29,13,7,45,16,6,19,31,21,29,1,4,0,5,321,116
35,17,26,20,19,39,19,31,21,29,2,5,1,0,114,156
11,31,7,22,18,36,19,30,22,29,3,6,0,1,321,125
15,40,28,44,36,29,20,30,22,28,0,7,1,2,222,192
47,16,13,21,36,45,20,31,21,28,1,0,2,3,231,178
44,32,43,4,18,21,21,30,21,28,0,1,3,4,222,162
3,16,28,37,38,31,21,30,22,27,1,2,0,5,411,153
33,41,12,44,16,20,20,30,22,28,2,3,1,0,123,166
31,8,37,4,16,11,20,29,23,28,3,4,0,1,402,107
1,14,15,48,37,43,20,29,24,27,4,5,0,2,321,158
4,12,27,49,6,47,19,30,24,27,5,0,1,3,131,145
25,27,4,47,43,6,19,29,25,27,6,1,0,4,321,152
21,14,27,40,33,44,19,30,24,27,7,0,1,5,132,179
9,20,24,31,35,7,20,30,23,27,0,1,2,6,222,126
29,36,11,26,15,49,20,30,23,27,1,2,3,0,023,166
19,4,29,48,46,32,20,29,24,27,2,3,0,1,312,178
29,38,33,36,8,47,20,29,24,27,3,4,1,0,024,191
37,1,20,46,2,47,20,29,24,27,0,5,2,1,303,153
8,31,7,16,47,39,19,29,25,27,1,6,0,2,312,148
46,26,15,48,33,13,18,30,25,27,2,0,1,3,231,181
29,10,12,13,23,19,18,30,25,27,3,1,0,4,312,106
26,6,36,44,31,17,18,29,25,28,4,2,1,0,123,160
24,31,27,34,48,32,18,30,25,27,5,0,2,1,231,196
11,14,4,26,49,29,18,30,24,28,6,1,3,0,104,133
10,16,47,33,21,15,18,30,24,28,7,0,4,1,231,142
5,1,46,3,48,31,18,30,25,27,8,1,0,2,321,134
16,41,1,48,43,38,18,29,26,27,9,2,0,3,312,187
17,21,19,16,34,5,18,29,26,27,10,3,0,4,312,112
31,43,24,26,44,21,19,29,26,26,0,4,1,5,222,189
27,10,23,14,36,5,19,29,25,27,1,5,2,0,123,115
37,29,23,26,6,49,18,29,25,28,2,6,3,0,113,170
24,29,9,1,26,48,18,30,24,28,3,0,4,1,132,137
31,20,22,11,44,23,17,30,24,29,4,1,5,0,204,151
1,12,39,16,41,38,17,30,24,29,0,2,6,1,222,147
48,16,20,35,5,8,17,29,24,30,1,3,7,0,114,132
33,29,9,39,26,5,18,28,24,30,0,4,8,1,033,141
20,8,36,25,41,43,18,27,24,31,1,5,9,0,213,173
35,28,22,41,30,38,18,27,24,31,2,6,10,0,213,194
35,3,18,48,21,15,18,28,23,31,3,0,11,1,051,140
2,45,16,17,7,3,19,28,23,30,0,1,12,2,222,90
37,38,46,18,12,11,20,27,23,30,0,2,13,3,222,162
2,18,32,37,6,1,21,27,23,29,0,3,14,4,222,96
44,34,36,21,16,45,21,28,22,29,1,0,15,5,231,196
35,36,44,2,29,33,20,28,22,30,2,1,16,0,024,179
46,36,5,11,30,43,21,27,22,30,0,2,17,1,222,171
16,42,2,49,36,27,20,28,22,30,1,0,18,2,131,172
