b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
22,17,5,14,2,1,18,24,28,30,3,18,2,0,204,61
46,8,2,33,21,49,18,24,28,30,0,19,3,1,122,159
24,32,3,10,8,47,18,24,27,31,1,20,4,0,123,124
17,16,26,36,27,43,19,24,27,30,0,21,5,1,222,165
13,33,20,27,22,45,19,25,27,29,1,0,6,2,231,160
6,15,35,21,22,12,19,26,26,29,2,0,7,3,141,111
34,5,21,37,43,11,19,26,27,28,3,1,0,4,312,151
7,49,16,19,2,11,19,25,28,28,4,2,0,5,302,104
17,23,9,28,22,32,19,25,28,28,5,3,1,0,213,131
26,8,14,34,47,43,19,25,27,29,6,4,2,0,204,172
3,31,38,47,11,14,19,24,27,30,7,5,3,0,114,144
1,5,32,14,41,23,19,24,27,30,8,6,4,0,105,116
11,45,9,5,38,1,19,23,27,31,9,7,5,0,123,109
46,40,17,13,25,31,18,23,28,31,10,8,0,1,501,172
35,42,20,41,28,31,18,23,27,32,11,9,1,0,213,197
49,36,10,31,45,3,18,24,27,31,12,0,2,1,230,174
38,43,16,22,3,42,18,23,28,31,13,1,0,2,321,164
46,38,35,3,7,47,18,23,27,32,14,2,1,0,213,176
34,1,8,10,24,11,18,23,28,31,15,3,0,1,312,88
38,48,29,3,6,2,18,23,28,31,0,4,1,2,033,126
15,23,42,24,33,34,17,24,28,31,1,0,2,3,141,171
27,37,24,46,48,21,17,24,28,31,2,0,3,4,240,203
42,18,2,37,27,1,16,25,28,31,3,0,4,5,231,127
32,37,38,18,43,24,17,25,27,31,0,1,5,6,222,192
20,18,47,46,5,15,17,25,26,32,1,2,6,0,123,151
49,29,47,25,32,44,17,25,26,32,2,3,7,0,104,226
3,30,10,43,17,31,17,25,27,31,3,4,0,1,321,134
29,26,31,38,17,8,16,25,27,32,4,5,1,0,105,149
45,34,36,32,41,27,15,26,27,32,5,0,2,1,132,215
16,2,3,32,13,23,15,25,27,33,6,1,3,0,213,89
10,23,43,46,18,42,15,25,27,33,7,2,0,1,321,182
22,17,38,21,28,46,15,25,27,33,8,3,0,2,312,172
49,13,17,35,10,9,16,25,26,33,0,4,1,3,212,133
11,16,44,15,20,17,16,25,25,34,1,5,2,0,114,123
13,3,39,43,6,31,17,25,25,33,0,6,3,1,330,135
25,39,7,17,44,26,17,25,24,34,1,7,4,0,213,158
22,15,9,48,12,37,16,26,24,34,2,0,5,1,240,143
2,7,23,19,3,17,16,26,24,34,3,1,6,0,213,71
42,24,33,16,11,43,16,26,24,34,4,0,7,1,231,169
27,16,35,25,20,41,16,25,24,35,5,1,8,0,213,164
33,15,34,42,44,49,15,26,24,35,6,0,9,1,131,217
10,40,15,37,39,38,15,26,25,34,7,1,0,2,321,179
38,43,18,36,21,6,15,26,25,34,8,0,1,3,141,162
7,12,5,9,35,19,16,26,24,34,0,1,2,4,222,87
33,2,24,8,28,13,16,26,24,34,0,2,3,5,222,108
39,35,19,5,26,17,16,26,23,35,1,3,4,0,114,141
25,37,34,1,41,15,15,26,24,35,2,4,0,1,411,153
5,9,45,24,35,7,15,26,24,35,3,0,1,2,132,125
15,49,43,11,30,13,16,26,23,35,0,1,2,3,221,161
8,6,46,43,44,7,16,26,23,35,1,2,0,4,312,154
4,32,8,49,42,19,17,25,23,35,0,3,1,5,212,154
27,38,2,28,22,45,18,24,23,35,0,4,2,6,222,162
30,43,21,16,37,44,18,24,24,34,1,5,0,7,321,191
41,23,49,30,6,13,19,24,23,34,0,6,1,8,122,162
11,48,10,47,21,33,19,25,23,33,1,0,2,9,132,170
13,26,28,5,9,46,19,24,24,33,2,1,0,10,312,127
6,25,41,21,9,48,19,25,23,33,3,0,1,11,141,150
44,16,4,17,1,33,19,25,23,33,4,1,0,12,312,115
42,31,38,24,44,8,18,25,23,34,5,2,1,0,123,187
47,37,2,17,36,40,18,25,23,34,6,3,2,0,213,179
38,25,40,7,9,11,18,25,24,33,7,4,0,1,312,130
3,45,49,9,32,15,18,26,23,33,8,0,1,2,041,153
21,41,48,22,19,46,18,26,24,32,9,1,0,3,321,197
32,48,44,15,9,40,17,27,24,32,10,0,1,4,132,188
27,11,28,29,34,49,18,26,24,32,0,1,2,5,212,178
21,45,24,15,30,16,18,27,23,32,1,0,3,6,150,151
22,40,18,32,48,31,18,27,24,31,2,1,0,7,321,191
14,30,16,27,11,1,19,26,24,31,0,2,1,8,222,99
2,42,41,15,11,29,19,25,24,32,1,3,2,0,024,140
2,25,27,47,45,12,19,25,24,32,2,0,3,1,132,158
9,47,29,10,42,45,19,25,24,32,3,0,4,2,132,182
