b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
40,5,16,38,46,11,30,20,31,19,0,3,4,1,303,156
42,17,39,27,24,31,30,21,30,19,1,0,5,2,141,180
4,31,25,12,8,2,30,20,31,19,2,1,0,3,312,82
37,2,45,36,40,3,29,21,31,19,3,0,1,4,231,163
29,32,9,30,11,1,29,21,30,20,4,1,2,0,123,112
23,24,34,40,20,46,29,21,30,20,5,2,0,1,312,187
9,37,22,28,14,46,29,21,30,20,6,3,0,2,411,156
26,36,24,31,5,13,29,21,30,20,0,4,1,3,222,135
23,28,33,11,10,9,30,21,29,20,0,5,2,4,222,114
44,30,10,9,33,34,29,22,29,20,1,0,3,5,231,160
4,20,16,10,18,38,29,22,30,19,2,1,0,6,312,106
48,41,22,44,2,38,28,22,30,20,3,2,1,0,114,195
40,12,28,17,32,48,29,22,29,20,0,3,2,1,222,177
30,1,21,42,17,48,29,23,29,19,1,0,3,2,141,159
30,3,35,42,44,47,30,23,29,18,0,1,4,3,033,201
29,48,39,36,23,14,31,23,29,17,0,2,5,4,033,189
48,15,35,3,24,31,31,24,28,17,1,0,6,5,141,156
38,33,3,47,17,25,31,24,28,17,2,1,7,0,123,163
27,35,40,4,9,39,30,25,28,17,3,0,8,1,231,154
45,17,26,35,30,37,30,25,27,18,4,1,9,0,123,190
6,37,20,18,21,25,29,26,27,18,5,0,10,1,231,127
5,9,41,1,11,24,29,26,27,18,6,1,11,0,123,91
4,2,42,33,36,34,29,27,27,17,7,0,12,1,231,151
9,1,46,38,44,5,29,27,26,18,8,1,13,0,213,143
48,13,49,9,43,22,29,27,27,17,9,2,0,1,320,184
26,32,49,15,29,4,28,27,27,18,10,3,1,0,113,155
7,32,29,11,1,41,27,27,27,19,11,4,2,0,204,121
49,1,42,30,32,2,28,27,27,18,0,5,3,1,122,156
45,21,19,11,40,41,29,26,27,18,0,6,4,2,222,177
20,2,1,5,33,27,29,26,26,19,1,7,5,0,123,88
7,24,14,45,21,46,29,26,26,19,2,0,6,1,231,157
11,20,47,44,25,9,29,25,26,20,3,1,7,0,114,156
11,39,43,6,30,15,29,26,25,20,4,0,8,1,141,144
27,11,33,49,4,39,28,27,25,20,5,0,9,2,131,163
43,29,8,34,7,3,28,27,25,20,6,1,0,3,312,124
47,28,14,6,26,33,28,26,25,21,7,2,1,0,123,154
4,37,36,35,6,39,28,27,24,21,8,0,2,1,231,157
24,9,5,16,38,46,29,26,24,21,0,1,3,2,222,138
22,29,6,23,37,15,29,26,24,21,0,2,4,3,222,132
44,3,13,8,22,23,29,26,23,22,1,3,5,0,213,113
24,28,17,23,39,3,29,26,23,22,2,0,6,1,132,134
49,42,32,31,34,6,30,26,22,22,0,1,7,2,221,194
31,9,41,34,17,2,30,26,22,22,1,2,8,0,213,134
10,9,36,48,46,25,30,26,22,22,0,3,9,1,330,174
46,22,13,8,9,6,30,26,22,22,1,4,0,2,321,104
31,7,22,16,17,40,30,26,23,21,2,5,0,3,501,133
2,9,44,48,47,34,30,26,22,22,3,6,1,0,123,184
22,46,49,48,2,43,29,26,23,22,4,7,0,1,311,210
29,36,1,33,6,20,28,27,23,22,5,0,1,2,132,125
45,30,9,43,28,6,28,28,22,22,6,0,2,3,240,161
5,31,12,15,43,14,28,28,22,22,0,1,3,4,222,120
34,31,28,10,47,15,28,27,23,22,1,2,0,5,411,165
49,6,5,22,16,20,28,27,23,22,0,3,1,6,212,118
45,22,37,12,43,20,28,26,24,22,1,4,0,7,321,179
6,35,10,47,22,44,28,26,23,23,2,5,1,0,213,164
27,30,2,3,5,18,28,27,22,23,3,0,2,1,042,85
13,37,41,31,15,36,27,27,23,23,4,1,0,2,321,173
45,9,34,25,46,18,28,27,23,22,0,2,1,3,330,177
44,13,17,19,42,34,28,26,24,22,1,3,0,4,312,169
15,3,35,1,9,46,28,27,23,22,2,0,1,5,231,109
35,30,14,13,31,45,29,27,22,22,0,1,2,6,222,168
33,25,9,12,30,13,29,27,22,22,1,0,3,7,240,122
49,29,23,39,27,47,28,27,22,23,2,1,4,0,023,214
34,22,33,21,17,15,27,28,22,23,3,0,5,1,231,142
26,21,42,28,39,37,27,29,21,23,4,0,6,2,231,193
43,10,19,38,12,45,27,29,22,22,5,1,0,3,321,167
43,5,14,42,32,35,26,29,22,23,6,2,1,0,114,171
17,45,48,43,20,3,26,29,22,23,7,0,2,1,132,176
27,30,1,17,3,24,26,29,22,23,8,0,3,2,141,102
5,42,29,35,38,16,26,29,21,24,9,1,4,0,114,165
14,48,4,32,44,2,25,29,21,25,10,2,5,0,114,144
23,47,48,11,20,41,25,29,21,25,11,3,6,0,015,190
15,48,27,33,13,1,24,30,21,25,12,0,7,1,240,137
9,47,35,26,15,42,25,29,21,25,0,1,8,2,033,174
38,27,34,5,45,29,25,28,21,26,1,2,9,0,123,178
5,18,17,21,48,35,25,28,21,26,0,3,10,1,033,144
17,49,34,21,47,15,26,27,21,26,0,4,11,2,122,183
47,16,44,6,2,20,26,26,21,27,1,5,12,0,114,135
32,48,34,10,3,6,26,27,20,27,2,0,13,1,231,133
22,41,25,26,30,47,25,27,20,28,3,1,14,0,213,191
44,27,31,6,11,17,24,27,20,29,4,2,15,0,123,136
9,7,21,25,42,46,25,26,20,29,0,3,16,1,330,150
24,46,20,17,6,22,26,26,19,29,0,4,17,2,222,135
39,47,9,35,16,38,25,26,19,30,1,5,18,0,123,184
30,45,21,42,28,11,24,27,19,30,2,0,19,1,141,177
19,27,37,10,35,48,23,27,20,30,3,1,0,2,321,176
47,40,43,28,20,14,24,27,20,29,0,2,1,3,303,192
11,29,37,46,44,40,25,27,20,28,0,3,2,4,303,207
14,22,16,42,38,36,25,27,20,28,0,4,3,5,222,168
40,48,26,14,30,17,25,27,19,29,1,5,4,0,123,175
20,40,31,6,14,11,25,27,18,30,2,6,5,0,213,122
19,40,27,25,34,22,25,27,19,29,3,7,0,1,510,167
36,48,29,19,40,38,26,26,19,29,0,8,1,2,222,210
16,31,38,24,9,40,26,26,19,29,1,9,0,3,321,158
15,2,34,39,12,8,26,27,18,29,2,0,1,4,132,110
23,1,36,29,31,28,25,27,19,29,3,1,0,5,312,148
31,13,15,35,17,23,25,27,18,30,4,2,1,0,213,134
44,28,11,24,20,38,26,26,18,30,1,3,4,0,114,165
4,38,43,12,46,14,26,26,18,30,2,4,0,1,312,157
34,5,2,11,26,32,25,26,18,31,3,5,1,0,105,110
34,12,20,36,25,14,25,26,18,31,0,6,2,1,222,141
36,17,28,29,45,32,25,25,18,32,1,7,3,0,123,187
15,33,3,11,21,46,25,26,17,32,2,0,4,1,141,129
23,13,26,6,31,11,25,26,17,32,3,1,5,0,213,110
18,23,8,25,40,45,25,26,17,32,0,2,6,1,222,159
16,41,14,27,23,15,25,25,17,33,1,3,7,0,123,136
35,47,20,45,39,7,24,25,17,34,2,4,8,0,123,193
29,41,35,20,28,44,23,25,17,35,3,5,9,0,105,197
42,44,2,48,23,10,23,24,17,36,4,6,10,0,123,169
36,35,27,28,4,20,24,24,17,35,0,7,11,1,222,150
46,47,7,42,19,41,24,23,18,35,1,8,0,2,312,202
25,24,27,9,26,22,24,24,18,34,2,0,1,3,231,133
8,33,34,7,3,14,25,23,18,34,0,1,2,4,222,99
5,24,20,41,7,38,25,23,18,34,1,2,3,0,114,135
15,44,21,12,6,42,25,23,18,34,2,0,4,1,051,140
13,14,43,22,36,32,25,23,19,33,3,1,0,2,312,160
48,45,35,11,20,15,26,23,18,33,0,2,1,3,033,174
8,26,27,31,36,1,27,23,18,32,0,3,2,4,222,129
28,33,34,15,2,19,27,23,19,31,1,4,0,5,321,131
23,32,40,1,13,8,27,23,19,31,0,5,1,6,303,117
3,15,49,17,35,13,27,23,19,31,0,6,2,7,122,132
5,23,34,11,18,4,27,23,19,31,1,7,3,0,213,95
3,29,46,17,18,15,27,23,19,31,2,0,4,1,132,128
33,17,4,41,44,16,27,23,19,31,3,1,5,0,213,155
5,36,11,48,49,44,27,22,19,32,4,2,6,0,023,193
42,43,22,27,36,15,27,22,19,32,5,0,7,1,240,185
40,15,2,43,46,48,27,22,19,32,6,1,0,2,321,194
21,25,22,28,41,19,27,22,20,31,7,2,0,3,411,156
26,32,48,16,44,33,27,21,20,32,8,3,1,0,123,199
8,15,47,30,17,41,26,21,20,33,9,4,2,0,024,158
26,29,5,46,9,21,25,21,20,34,10,5,3,0,123,136
39,8,27,9,15,23,25,22,20,33,11,0,4,1,042,121
16,44,29,14,4,42,25,21,20,34,12,1,5,0,213,149
37,40,25,49,2,13,24,21,21,34,13,2,0,1,401,166
22,28,6,23,3,24,24,22,21,33,14,0,1,2,231,106
21,11,45,2,15,6,23,23,21,33,15,0,2,3,042,100
19,34,17,43,18,29,23,23,21,33,16,1,0,4,312,160
35,43,15,2,24,14,23,23,20,34,17,2,1,0,123,133
13,41,18,24,40,28,23,23,21,33,18,3,0,1,321,164
43,24,13,2,22,14,23,23,21,33,19,4,0,2,312,118
21,29,19,23,24,5,23,22,21,34,20,5,1,0,123,121
20,10,36,39,28,33,23,22,21,34,21,0,2,1,231,166
39,19,24,23,43,41,23,22,21,34,0,1,3,2,222,189
36,2,31,39,46,40,23,22,21,34,1,2,0,3,321,194
7,39,10,15,43,42,23,22,21,34,0,3,1,4,330,156
23,32,28,7,39,46,23,22,21,34,1,4,0,5,312,175
42,24,45,15,26,11,23,23,21,33,2,0,1,6,042,163
27,12,42,7,37,20,23,23,21,33,3,0,2,7,231,145
3,22,16,26,35,14,23,23,20,34,4,1,3,0,213,116
30,41,31,4,45,18,22,24,20,34,5,0,4,1,231,169
44,14,49,32,6,7,22,24,19,35,6,1,5,0,113,152
10,42,45,4,17,46,22,23,20,35,7,2,0,1,321,164
48,14,15,34,47,17,21,23,20,36,8,3,1,0,123,175
4,33,45,10,7,48,22,22,20,36,0,4,2,1,330,147
15,17,4,30,48,7,22,23,20,35,1,0,3,2,231,121
4,46,23,19,12,20,22,22,21,35,2,1,0,3,312,124
19,25,33,4,2,22,22,21,22,35,3,2,0,4,411,105
37,10,29,43,11,15,22,21,22,35,4,3,0,5,312,145
17,42,43,38,48,11,22,21,22,35,5,4,1,0,123,199
29,16,9,1,36,46,22,20,23,35,6,5,0,1,321,137
6,4,40,36,8,14,23,19,23,35,0,6,1,2,222,108
31,18,43,32,14,3,24,19,23,34,0,7,2,3,222,141
25,21,19,40,43,31,24,19,24,33,1,8,0,4,510,179
36,45,11,15,48,41,24,20,24,32,2,0,1,5,042,196
15,36,39,40,37,22,25,19,24,32,0,1,2,6,330,189
30,48,14,49,2,43,25,19,24,32,0,2,3,7,122,186
37,1,6,23,44,29,25,19,24,32,1,3,4,0,213,140
29,36,32,37,30,31,25,19,24,32,0,4,5,1,222,195
9,16,7,41,11,32,24,19,24,33,1,5,6,0,213,116
43,15,12,41,19,23,25,19,24,32,0,6,7,1,222,153
11,19,46,31,23,36,25,18,25,32,1,7,0,2,312,166
4,30,21,45,17,11,25,19,25,31,2,0,1,3,132,128
28,3,36,7,15,29,25,20,25,30,3,0,2,4,231,118
6,41,2,22,17,26,24,20,25,31,4,1,3,0,114,114
23,5,38,45,18,9,24,20,25,31,0,2,4,1,033,138
2,22,13,42,17,36,25,20,25,30,0,3,5,2,222,132
27,9,24,36,33,11,25,20,25,30,1,0,6,3,051,140
38,18,7,35,25,10,25,20,25,30,2,1,0,4,312,133
7,45,22,38,43,33,24,20,26,30,3,2,0,5,321,188
27,25,3,11,7,31,23,20,27,30,4,3,0,6,321,104
9,17,21,48,28,46,22,21,27,30,5,0,1,7,231,169
11,30,44,39,21,45,22,22,27,29,6,0,2,8,042,190
36,5,40,39,32,9,22,23,27,28,7,0,3,9,132,161
7,49,36,31,8,34,22,23,27,28,8,1,0,10,311,165
7,8,27,40,20,46,21,23,28,28,9,2,0,11,312,148
33,31,14,23,47,17,21,23,27,29,10,3,1,0,114,165
49,21,6,25,3,11,21,23,27,29,11,0,2,1,131,115
6,14,4,44,35,43,21,23,26,30,12,1,3,0,213,146
38,33,23,19,7,3,22,23,26,29,0,2,4,1,222,123
3,24,39,26,14,12,22,24,26,28,1,0,5,2,042,118
29,24,13,48,1,11,23,24,25,28,0,1,6,3,222,126
17,41,26,44,35,23,22,24,25,29,1,2,7,0,006,186
22,48,16,31,1,17,22,23,26,29,2,3,0,1,411,135
33,13,17,12,21,49,22,24,25,29,3,0,1,2,131,145
39,47,48,8,43,29,22,23,25,30,4,1,2,0,123,214
7,20,15,8,24,4,23,23,25,29,0,2,3,1,222,78
46,13,32,5,37,19,22,23,26,29,1,3,0,2,402,152
10,46,45,24,42,4,23,23,26,28,0,4,1,3,330,171
