b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
45,39,48,25,47,21,27,29,19,25,2,0,9,1,141,225
42,31,16,25,49,21,27,28,20,25,3,1,0,2,320,184
22,44,2,27,33,34,28,27,20,25,0,2,1,3,222,162
40,47,20,45,15,5,28,27,19,26,1,3,2,0,123,172
37,39,2,17,16,3,29,27,19,25,0,4,3,1,222,114
45,36,42,43,30,15,29,27,19,25,1,0,4,2,150,211
22,8,3,24,37,30,29,27,19,25,2,0,5,3,231,124
6,19,47,36,14,18,29,28,18,25,3,0,6,4,132,140
39,1,3,27,7,11,28,29,18,25,4,0,7,5,231,88
47,34,25,18,42,43,27,29,19,25,5,1,0,6,321,209
28,48,45,2,41,16,27,29,19,25,0,2,1,7,222,180
20,40,28,4,13,47,27,28,20,25,1,3,0,8,402,152
2,8,9,40,41,33,27,28,20,25,2,4,1,0,123,133
17,33,45,42,7,18,27,29,20,24,3,0,2,1,141,162
11,6,18,15,33,2,27,30,19,24,4,0,3,2,042,85
41,1,37,45,42,25,26,30,20,24,5,1,0,3,321,191
39,36,45,22,18,6,25,31,20,24,6,0,1,4,150,166
6,13,25,14,27,35,25,31,20,24,0,1,2,5,222,120
30,38,27,18,39,7,25,31,20,24,1,0,3,6,141,159
23,21,47,13,12,4,26,30,20,24,0,1,4,7,222,120
43,41,21,5,8,44,26,29,20,25,1,2,5,0,114,162
42,22,37,33,2,34,25,29,21,25,2,3,0,1,321,170
11,32,6,31,13,47,25,29,21,25,3,4,1,0,213,140
10,12,31,34,45,48,26,28,21,25,0,5,2,1,330,180
7,45,33,30,43,2,26,29,21,24,1,0,3,2,231,160
36,22,23,9,35,17,26,29,21,24,2,1,4,0,123,142
18,23,12,10,4,17,27,29,21,23,0,2,5,1,222,84
39,28,29,34,40,45,27,29,21,23,1,3,0,2,321,215
11,40,17,43,14,13,28,29,20,23,0,4,1,3,303,138
21,37,26,17,24,12,28,30,20,22,1,0,2,4,132,137
4,49,18,28,27,42,28,30,20,22,2,0,3,5,230,168
2,9,12,14,47,35,28,30,19,23,3,1,4,0,024,119
31,33,22,10,17,26,28,30,19,23,4,2,0,1,312,139
1,23,27,34,26,40,28,30,19,23,5,3,0,2,312,151
5,25,2,11,30,15,27,30,19,24,6,4,1,0,123,88
19,24,43,44,32,46,27,30,19,24,7,5,0,1,312,208
17,32,48,10,4,47,27,30,18,25,8,6,1,0,213,158
2,18,35,16,32,21,27,30,17,26,9,7,2,0,123,124
34,2,11,27,25,40,27,29,18,26,10,8,0,1,312,139
49,13,47,5,37,45,28,28,18,26,0,9,1,2,212,196
1,7,43,26,4,32,27,28,19,26,1,10,0,3,402,113
8,44,36,28,41,3,27,27,19,27,2,11,1,0,123,160
20,27,26,44,49,5,26,27,19,28,3,12,2,0,014,171
48,8,3,13,37,31,26,27,20,27,4,13,0,1,321,140
49,40,19,48,11,43,26,27,20,27,5,14,0,2,311,210
39,29,14,35,33,20,26,27,20,27,6,15,1,0,024,170
31,1,26,23,39,6,27,26,20,27,0,16,2,1,222,126
30,15,49,2,37,29,28,26,20,26,0,17,3,2,122,162
22,39,38,43,10,17,28,25,21,26,1,18,0,3,312,169
44,8,35,2,40,37,28,25,20,27,2,19,1,0,204,166
26,46,38,44,43,45,28,25,20,27,3,20,2,0,213,242
6,40,21,31,32,13,27,25,21,27,4,21,0,1,321,143
30,21,25,24,37,22,28,25,20,27,0,22,1,2,330,159
15,44,14,26,16,9,28,25,20,27,1,23,2,0,123,124
13,48,4,35,33,29,28,25,20,27,0,24,3,1,222,162
25,15,21,41,19,38,29,25,19,27,0,25,4,2,222,159
22,36,40,8,5,25,29,24,20,27,1,26,0,3,312,136
37,16,31,13,3,6,29,24,20,27,2,27,0,4,420,106
24,5,13,22,17,19,29,24,21,26,3,28,0,5,312,100
34,31,19,40,41,26,28,24,22,26,4,29,0,6,402,191
38,11,4,49,13,44,28,24,22,26,5,30,1,0,203,159
5,49,19,30,23,44,27,24,22,27,6,31,2,0,113,170
9,25,39,11,42,17,27,24,22,27,7,0,3,1,132,143
29,37,24,38,12,39,27,25,21,27,8,0,4,2,132,179
31,15,25,36,39,37,28,25,21,26,0,1,5,3,330,183
27,34,17,15,9,25,28,26,21,25,1,0,6,4,231,127
16,36,32,24,7,47,29,26,21,24,0,1,7,5,222,162
5,48,27,32,10,39,29,27,21,23,1,0,8,6,132,161
38,42,35,29,30,16,29,27,21,23,2,1,9,0,123,190
20,24,9,31,29,23,29,26,21,24,3,2,10,0,123,136
35,23,22,27,42,3,28,27,21,24,4,0,11,1,132,152
47,12,35,42,49,16,29,26,21,24,0,1,12,2,122,201
10,26,1,41,2,21,28,26,21,25,1,2,13,0,213,101
30,24,33,4,29,10,28,26,21,25,2,0,14,1,231,130
38,17,14,34,2,35,27,26,21,26,3,1,15,0,105,140
14,8,13,16,21,45,27,26,21,26,0,2,16,1,222,117
37,24,43,26,3,40,27,26,22,25,1,3,0,2,321,173
36,19,47,45,39,3,26,27,22,25,2,0,1,3,141,189
22,49,17,21,25,44,26,27,22,25,0,1,2,4,212,178
16,24,32,20,5,7,26,27,22,25,1,2,3,0,213,104
48,16,44,6,45,43,25,28,22,25,2,0,4,1,231,202
16,31,35,26,19,11,25,28,22,25,0,1,5,2,303,138
43,11,30,14,31,28,24,28,23,25,1,2,0,3,312,157
37,3,11,25,34,18,24,28,23,25,2,3,0,4,321,128
34,44,26,29,38,31,24,27,23,26,3,4,1,0,204,202
20,24,16,42,17,4,24,27,23,26,0,5,2,1,222,123
38,48,30,1,36,23,24,27,23,26,1,0,3,2,132,176
31,47,34,14,35,10,24,27,23,26,0,1,4,3,303,171
4,39,10,9,2,1,24,26,24,26,1,2,0,4,321,65
9,32,40,43,37,30,24,26,25,25,2,3,0,5,321,191
40,49,12,10,35,44,25,25,25,25,0,4,1,6,212,190
20,15,24,11,43,40,26,25,24,25,0,5,2,7,222,153
18,34,14,48,46,27,26,25,24,25,1,0,3,8,231,187
39,22,36,42,21,3,26,25,24,25,2,0,4,9,150,163
8,39,2,21,43,48,26,25,24,25,3,0,5,10,132,161
28,35,14,9,2,1,26,24,24,26,4,1,6,0,213,89
39,6,47,8,29,49,26,24,24,26,5,2,7,0,023,178
5,16,9,22,29,12,26,24,24,26,0,3,8,1,222,93
32,14,20,35,33,6,25,24,24,27,1,4,9,0,024,140
26,27,23,38,35,16,25,24,24,27,2,5,10,0,114,165
40,38,27,15,31,25,25,23,25,27,3,6,0,1,321,176
34,43,40,38,28,45,25,23,25,27,4,7,0,2,411,228
39,16,27,1,13,32,24,23,26,27,5,8,0,3,321,128
34,33,41,3,17,24,24,24,26,26,6,0,1,4,132,152
33,27,3,40,43,34,24,24,26,26,0,1,2,5,330,180
48,20,6,38,28,10,25,23,26,26,0,2,3,6,222,150
6,17,39,7,5,3,25,23,26,26,1,0,4,7,132,77
44,33,21,15,12,28,25,23,26,26,2,0,5,8,141,153
23,30,39,18,19,31,25,23,26,26,3,0,6,9,231,160
5,46,31,30,9,43,25,23,26,26,4,1,0,10,321,164
41,16,12,46,37,31,24,23,27,26,5,2,0,11,411,183
32,11,27,20,24,21,25,23,26,26,0,3,1,12,033,135
