b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
35,7,39,47,14,49,27,20,30,23,3,10,2,0,113,191
26,14,9,48,20,24,28,20,30,22,0,11,3,1,033,141
42,34,24,27,25,35,27,21,30,22,1,0,4,2,231,187
45,22,5,32,15,18,27,22,29,22,2,0,5,3,132,137
49,25,3,1,20,47,28,22,28,22,0,1,6,4,212,145
28,17,43,20,6,24,29,22,27,22,0,2,7,5,222,138
41,31,14,4,34,28,28,22,28,22,1,3,0,6,402,152
26,20,44,6,19,1,28,22,27,23,2,4,1,0,213,116
40,14,34,45,27,44,29,22,27,22,0,5,2,1,222,204
44,28,37,18,16,39,29,22,27,22,1,6,0,2,321,182
4,45,11,33,23,35,29,22,27,22,2,7,1,0,123,151
46,29,30,47,34,18,30,21,27,22,0,8,2,1,222,204
36,21,13,12,39,4,30,22,27,21,1,0,3,2,240,125
29,11,43,41,6,48,30,22,27,21,2,1,4,0,123,178
6,37,30,41,47,46,31,22,26,21,0,2,5,1,222,207
1,3,21,23,20,29,31,22,26,21,1,3,6,0,123,97
27,13,40,37,19,45,31,21,27,21,2,4,0,1,420,181
37,31,41,15,4,33,31,21,28,20,3,5,0,2,321,161
3,21,7,22,9,28,32,20,28,20,0,6,1,3,330,90
27,3,5,4,23,25,33,20,27,20,0,7,2,4,222,87
31,48,36,34,20,47,34,19,27,20,0,8,3,5,222,216
41,5,9,8,46,7,34,19,26,21,1,9,4,0,213,116
11,14,34,22,32,4,35,18,26,21,0,10,5,1,303,117
17,38,5,12,1,49,35,17,26,22,1,11,6,0,113,122
3,32,12,23,34,21,34,18,26,22,2,0,7,1,132,125
42,32,40,30,2,14,34,18,26,22,3,1,8,0,123,160
49,32,16,9,15,42,34,19,25,22,4,0,9,1,131,163
26,41,36,2,6,32,33,19,25,23,5,1,10,0,024,143
24,36,45,12,37,47,32,20,25,23,6,0,11,1,141,201
8,49,25,18,13,30,33,20,24,23,0,1,12,2,221,143
12,1,43,47,27,35,34,20,23,23,0,2,13,3,222,165
16,48,33,40,10,27,35,20,22,23,0,3,14,4,330,174
1,35,23,2,9,4,35,19,22,24,1,4,15,0,213,74
21,15,31,26,44,34,36,19,21,24,0,5,16,1,222,171
28,15,11,30,42,48,35,20,21,24,1,0,17,2,141,174
42,19,8,2,23,3,35,20,20,25,2,1,18,0,123,97
19,2,31,24,25,36,35,19,21,25,3,2,0,1,321,137
39,36,46,16,37,9,36,18,21,25,0,3,1,2,330,183
36,29,13,19,14,7,36,18,22,24,1,4,0,3,312,118
13,1,47,37,6,25,36,17,23,24,2,5,0,4,411,129
4,37,32,12,35,44,36,17,22,25,3,6,1,0,213,164
40,11,17,39,25,12,37,16,22,25,0,7,2,1,222,144
40,18,29,12,36,2,37,17,21,25,1,0,3,2,132,137
42,8,49,46,26,43,38,17,21,24,0,1,4,3,212,214
6,47,7,28,2,44,37,17,21,25,1,2,5,0,213,134
4,21,2,8,24,49,37,17,21,25,0,3,6,1,122,108
29,33,25,28,45,5,38,16,21,25,0,4,7,2,222,165
33,29,1,48,2,23,37,16,21,26,1,5,8,0,123,136
26,13,1,49,39,11,37,16,21,26,0,6,9,1,212,139
16,21,35,10,5,27,37,16,21,26,0,7,10,2,222,114
37,6,4,24,17,36,36,17,21,26,1,0,11,3,231,124
1,39,13,35,45,27,35,18,21,26,2,0,12,4,231,160
18,22,15,7,8,20,35,18,21,26,0,1,13,5,222,90
45,1,43,34,40,22,35,17,22,26,1,2,0,6,510,185
23,3,7,47,26,14,35,17,22,26,2,3,1,0,114,120
47,43,24,14,42,30,34,18,22,26,3,0,2,1,132,200
29,48,47,4,30,33,34,19,22,25,4,0,3,2,132,191
45,11,10,32,41,6,33,19,22,26,5,1,4,0,123,145
26,41,39,12,32,19,33,19,22,26,6,2,5,0,123,169
29,24,40,46,28,12,32,19,23,26,7,3,0,1,321,179
