b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
47,17,48,21,42,6,26,36,25,13,4,0,1,8,042,181
49,23,14,27,31,29,25,36,25,14,5,1,2,0,113,173
11,2,44,23,45,48,24,36,25,15,6,2,3,0,024,173
48,11,41,49,34,25,25,36,24,15,0,3,4,1,212,208
15,36,19,38,32,5,25,35,24,16,1,4,5,0,123,145
38,14,21,27,8,37,24,35,24,17,2,5,6,0,123,145
5,45,34,28,17,14,23,35,24,18,3,6,7,0,213,143
22,13,12,42,2,14,23,35,24,18,0,7,8,1,222,105
29,8,11,43,3,20,23,34,24,19,1,8,9,0,114,114
36,31,15,37,2,13,23,33,25,19,2,9,0,1,321,134
30,34,24,48,20,17,22,34,25,19,3,0,1,2,132,173
42,28,25,9,27,49,22,34,25,19,4,0,2,3,230,180
2,28,25,22,14,3,22,33,26,19,5,1,0,4,312,94
15,8,13,29,7,31,22,33,26,19,6,2,0,5,312,103
36,44,10,39,3,24,22,33,26,19,7,0,1,6,141,156
19,14,21,1,28,7,21,33,27,19,8,1,0,7,411,90
8,28,47,1,4,32,21,33,27,19,0,2,1,8,303,120
35,5,13,11,9,2,21,33,27,19,1,3,2,0,114,75
30,28,46,15,16,36,21,33,27,19,0,4,3,1,330,171
28,34,37,19,27,15,21,32,28,19,1,5,0,2,420,160
39,2,13,37,10,40,21,32,28,19,2,6,0,3,411,141
5,4,28,43,15,16,21,31,29,19,3,7,0,4,411,111
28,22,10,34,47,3,21,31,29,19,4,8,0,5,411,144
16,49,22,41,1,37,21,30,30,19,5,9,0,6,401,166
48,26,6,33,1,41,21,31,29,19,6,0,1,7,132,155
23,10,11,21,1,26,20,31,29,20,7,1,2,0,213,92
47,8,24,48,9,38,21,30,29,20,0,2,3,1,033,174
3,37,5,32,19,48,21,30,29,20,0,3,4,2,222,144
27,46,43,2,24,4,20,30,30,20,1,4,0,3,321,146
42,24,48,16,44,47,20,31,29,20,2,0,1,4,132,221
40,18,15,21,19,22,20,31,29,20,0,1,2,5,330,135
13,17,28,8,43,40,20,30,30,20,1,2,0,6,402,149
25,49,48,19,30,47,21,29,30,20,0,3,1,7,221,218
17,8,37,29,47,24,21,29,30,20,1,4,2,0,114,162
28,35,10,46,1,39,21,29,30,20,2,5,0,1,411,159
32,1,22,8,24,33,22,28,30,20,0,6,1,2,222,120
47,34,32,10,28,48,21,28,31,20,1,7,0,3,312,199
12,31,7,48,5,26,22,27,31,20,0,8,1,4,222,129
4,36,49,32,30,47,23,27,30,20,0,9,2,5,122,198
36,41,38,9,27,37,23,28,30,19,1,0,3,6,132,188
43,32,13,4,46,3,23,28,30,19,2,1,0,7,411,141
43,44,11,31,37,39,24,27,30,19,1,3,0,9,312,205
18,20,7,25,17,10,24,26,31,19,2,4,0,10,312,97
4,13,39,20,31,48,24,26,32,18,3,5,0,11,321,155
41,36,15,27,28,5,24,26,32,18,4,0,1,12,132,152
44,22,3,16,10,34,23,26,33,18,5,1,0,13,411,129
14,20,33,21,41,39,23,26,33,18,0,2,1,14,033,168
40,44,36,17,15,41,23,26,32,19,1,3,2,0,123,193
3,32,1,14,10,36,24,25,32,19,0,4,3,1,222,96
9,20,19,36,40,31,24,25,33,18,1,5,0,2,321,155
11,19,34,7,47,44,25,24,33,18,0,6,1,3,303,162
22,31,13,5,39,44,25,24,33,18,1,7,0,4,312,154
38,37,41,48,43,17,24,24,33,19,2,8,1,0,213,224
24,8,39,31,41,37,24,24,33,19,0,9,2,1,222,180
24,9,35,14,39,20,25,23,33,19,0,10,3,2,033,141
17,30,27,39,37,2,25,23,33,19,1,0,4,3,132,152
34,4,7,42,2,46,25,23,33,19,2,1,0,4,411,135
32,17,48,20,9,37,25,23,33,19,3,2,1,0,123,163
30,13,40,16,42,33,26,23,32,19,0,3,2,1,330,174
31,10,46,12,3,1,26,22,33,19,1,4,0,2,420,103
17,24,45,8,31,35,26,21,33,20,2,5,1,0,123,160
14,48,25,42,10,45,26,22,32,20,3,0,2,1,231,184
15,19,34,28,22,45,26,22,32,20,4,1,0,2,420,163
14,21,31,40,1,2,25,22,33,20,5,2,0,3,312,109
49,2,16,33,34,42,26,21,33,20,0,3,1,4,221,176
10,44,36,20,45,28,27,20,33,20,0,4,2,5,222,183
44,32,24,23,46,2,27,20,32,21,1,5,3,0,114,171
7,9,6,1,42,29,27,20,32,21,2,0,4,1,231,94
40,13,42,12,28,34,26,20,33,21,3,1,0,2,420,169
38,4,42,19,34,2,26,20,33,21,4,2,0,3,312,139
46,41,14,34,16,23,26,20,33,21,0,3,1,4,303,174
17,16,46,10,18,14,25,20,34,21,1,4,0,5,312,121
5,15,13,30,10,4,25,19,35,21,2,5,0,6,321,77
26,8,34,42,36,35,25,18,35,22,3,6,1,0,123,181
42,41,44,43,23,33,25,18,35,22,4,7,2,0,123,226
29,11,21,20,7,47,25,18,34,23,5,8,3,0,114,135
45,23,15,43,36,44,25,18,34,23,6,0,4,1,132,206
40,11,15,25,47,3,25,18,34,23,0,1,5,2,222,141
13,10,45,3,47,31,25,17,35,23,1,2,0,3,321,149
41,13,28,26,33,7,25,17,36,22,2,3,0,4,312,148
38,16,7,19,25,49,24,17,37,22,3,4,0,5,401,154
14,28,41,2,17,5,24,17,37,22,4,5,1,0,105,107
17,11,44,25,21,7,24,17,36,23,5,6,2,0,213,125
22,8,13,36,43,42,24,17,37,22,6,7,0,1,321,164
48,42,36,26,45,44,24,17,37,22,7,0,1,2,042,241
2,16,27,36,23,1,25,16,37,22,0,1,2,3,222,105
47,28,11,35,18,37,25,16,36,23,1,2,3,0,213,176
35,30,8,20,45,33,26,15,36,23,0,3,4,1,033,171
32,8,5,45,3,6,27,15,36,22,0,4,5,2,033,99
24,21,20,28,29,46,28,15,36,21,0,5,6,3,222,168
17,15,26,30,28,36,28,16,35,21,1,0,7,4,132,152
46,9,13,7,28,6,28,16,36,20,2,1,0,5,420,109
10,4,18,34,13,2,28,15,37,20,3,2,0,6,411,81
15,44,21,32,25,37,28,15,37,20,0,3,1,7,222,174
2,39,49,12,30,7,28,16,36,20,1,0,2,8,131,139
24,25,45,17,13,41,28,16,36,20,0,1,3,9,222,165
18,12,43,23,38,1,29,15,36,20,0,2,4,10,222,135
28,17,19,39,26,29,29,15,35,21,1,3,5,0,213,158
17,42,27,48,47,21,29,16,34,21,2,0,6,1,042,202
7,17,3,24,29,26,29,15,34,22,3,1,7,0,123,106
28,36,34,8,49,14,30,15,34,21,0,2,8,1,212,169
45,46,5,47,28,15,31,15,34,20,0,3,9,2,222,186
37,27,3,30,44,25,30,16,34,20,1,0,10,3,231,166
46,28,27,35,44,33,31,16,34,19,0,1,11,4,222,213
43,19,8,28,2,17,32,16,34,18,0,2,12,5,303,117
7,28,22,31,45,2,32,16,35,17,1,3,0,6,411,135
12,4,40,3,13,49,31,16,36,17,2,4,0,7,320,121
39,27,44,25,18,45,31,17,36,16,3,0,1,8,141,198
37,2,19,42,6,16,31,17,36,16,4,1,0,9,321,122
47,7,43,44,48,22,31,16,37,16,5,2,0,10,312,211
3,4,17,9,45,40,31,16,37,16,6,0,1,11,231,118
25,31,32,16,12,23,31,16,37,16,7,1,0,12,312,139
16,11,46,4,45,17,31,16,37,16,8,2,0,13,312,139
48,35,9,38,17,41,31,15,37,17,9,3,1,0,024,188
47,32,10,39,24,46,32,15,36,17,0,4,2,1,222,198
34,35,10,49,33,40,31,15,37,17,1,5,0,2,311,201
40,11,2,1,32,18,31,15,37,17,2,6,1,0,213,104
7,11,3,22,45,23,31,15,37,17,0,7,2,1,222,111
45,47,6,9,7,10,31,16,36,17,1,0,3,2,231,124
17,38,43,20,37,34,32,16,35,17,0,1,4,3,303,189
36,35,41,8,45,23,32,16,34,18,1,2,5,0,024,188
49,30,21,2,43,22,33,16,33,18,0,3,6,1,221,167
17,20,37,22,2,32,33,16,32,19,1,4,7,0,204,130
38,2,47,37,14,12,33,15,32,20,2,5,8,0,114,150
39,28,9,37,13,12,34,15,32,19,0,6,9,1,330,138
8,40,41,10,38,21,33,15,32,20,1,7,10,0,213,158
44,22,47,27,49,9,33,15,32,20,0,8,11,1,122,198
47,10,6,49,3,29,34,15,31,20,0,9,12,2,122,144
46,8,47,48,38,1,34,14,31,21,1,10,13,0,213,188
42,4,46,34,23,22,33,14,32,21,2,11,0,1,411,171
1,43,38,45,40,7,33,14,32,21,3,12,0,2,411,174
34,16,37,47,31,45,32,14,33,21,4,13,0,3,411,210
8,2,9,13,1,17,32,14,33,21,5,14,1,0,213,50
36,28,38,25,5,9,33,14,32,21,0,15,2,1,222,141
28,19,36,43,8,24,32,14,33,21,1,16,0,2,321,158
36,27,14,35,5,25,32,14,32,22,2,17,1,0,123,142
19,48,31,5,35,41,31,14,32,23,3,18,2,0,213,179
33,12,48,26,8,34,30,15,32,23,4,0,3,1,132,161
36,16,8,41,40,35,30,14,32,24,5,1,4,0,213,176
2,29,47,6,38,14,30,14,31,25,6,2,5,0,015,136
13,19,1,31,40,5,29,14,32,25,7,3,0,1,501,109
44,20,9,15,27,10,29,15,31,25,8,0,1,2,132,125
1,46,2,37,16,42,29,15,31,25,9,1,0,3,411,144
20,14,46,2,5,37,29,15,30,26,10,2,1,0,204,124
30,17,28,19,9,2,30,14,30,26,0,3,2,1,222,105
3,35,19,34,38,41,30,14,29,27,1,4,3,0,213,170
43,39,23,21,11,31,30,14,29,27,0,5,4,1,222,168
44,22,45,9,31,46,30,14,30,26,1,6,0,2,321,197
21,28,10,26,37,12,29,14,31,26,2,7,0,3,321,134
42,22,41,14,6,2,29,14,30,27,3,8,1,0,123,127
38,9,18,49,47,39,28,15,30,27,4,0,2,1,032,200
25,48,30,33,1,10,29,15,29,27,0,1,3,2,330,147
