b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
28,24,37,7,30,3,22,37,22,19,0,5,2,10,330,129
9,37,33,18,30,3,22,38,21,19,1,0,3,11,150,130
6,35,47,9,32,40,21,38,21,20,2,1,4,0,123,169
49,16,3,21,8,6,20,39,21,20,3,0,5,1,131,103
33,19,48,46,21,24,19,40,21,20,4,0,6,2,240,191
6,35,34,30,32,18,18,41,21,20,5,0,7,3,132,155
15,47,39,48,2,11,19,40,21,20,0,1,8,4,033,162
20,2,14,47,29,38,19,40,21,20,1,2,9,0,006,150
6,12,17,32,38,46,19,39,21,21,2,3,10,0,123,151
42,39,45,14,19,4,18,40,21,21,3,0,11,1,231,163
21,8,26,1,25,4,18,40,22,20,4,1,0,2,312,85
47,8,29,43,6,17,18,40,22,20,5,2,1,0,114,150
22,2,1,11,38,4,19,40,21,20,0,3,2,1,303,78
42,39,3,11,26,2,19,40,21,20,0,4,3,2,033,123
19,32,24,26,12,18,19,40,21,20,1,0,4,3,132,131
17,39,15,6,30,32,19,41,20,20,2,0,5,4,042,139
29,21,2,3,19,34,20,41,19,20,0,1,6,5,222,108
10,47,36,31,27,19,20,41,20,19,1,2,0,6,321,170
30,47,41,34,29,11,20,40,20,20,2,3,1,0,114,192
46,11,9,44,34,26,19,40,20,21,3,4,2,0,213,170
12,16,45,11,48,39,19,41,19,21,4,0,3,1,141,171
2,7,18,36,39,38,19,41,19,21,5,0,4,2,132,140
19,6,36,5,9,31,19,42,18,21,6,0,5,3,231,106
28,2,48,26,14,40,19,41,18,22,7,1,6,0,213,158
32,14,17,43,30,42,18,41,18,23,8,2,7,0,123,178
20,33,8,13,26,5,18,41,17,24,9,3,8,0,114,105
37,12,34,28,42,27,19,40,17,24,0,4,9,1,330,180
44,12,2,49,18,20,19,40,17,24,1,5,10,0,023,145
32,10,16,45,38,23,18,40,17,25,2,6,11,0,213,164
46,44,3,7,13,27,18,39,18,25,3,7,0,1,321,140
2,28,8,21,41,29,18,38,18,26,4,8,1,0,114,129
44,22,13,26,35,17,17,38,18,27,5,9,2,0,204,157
37,33,3,48,25,4,18,37,18,27,0,10,3,1,330,150
38,5,31,27,13,48,18,37,18,27,0,11,4,2,222,162
27,39,41,21,35,34,18,38,17,27,1,0,5,3,132,197
18,17,49,1,11,37,19,38,17,26,0,1,6,4,212,133
6,43,9,38,24,28,19,39,17,25,1,0,7,5,231,148
3,38,30,8,36,10,19,40,16,25,2,0,8,6,132,125
35,30,24,26,48,43,19,41,16,24,3,0,9,7,132,206
42,26,4,43,38,39,20,41,15,24,0,1,10,8,222,192
49,33,32,12,21,41,20,41,15,24,1,0,11,9,032,188
15,29,14,26,24,48,20,41,15,24,0,1,12,10,033,156
2,45,38,9,4,35,20,41,15,24,1,2,13,0,123,133
3,33,41,5,37,17,20,40,15,25,2,3,14,0,123,136
42,39,36,28,9,10,20,41,15,24,3,0,15,1,240,164
41,39,32,1,33,9,19,42,15,24,4,0,16,2,132,155
45,25,11,8,49,9,20,42,14,24,0,1,17,3,122,147
48,30,10,45,37,16,21,41,14,24,0,2,18,4,330,186
43,3,16,26,29,30,21,41,14,24,0,3,19,5,222,147
24,4,45,6,26,27,21,41,14,24,1,0,20,6,141,132
40,1,2,21,11,34,21,41,14,24,2,1,0,7,312,109
34,9,44,6,37,27,21,42,14,23,3,0,1,8,231,157
14,3,34,7,23,42,22,41,14,23,0,1,2,9,222,123
13,5,46,6,10,29,22,40,15,23,1,2,0,10,312,109
20,14,45,5,16,23,22,39,15,24,2,3,1,0,114,123
42,27,35,16,37,26,23,38,15,24,0,4,2,1,222,183
22,18,1,17,10,13,23,37,16,24,1,5,0,2,411,81
44,11,21,35,22,20,23,36,16,25,2,6,1,0,114,153
18,37,7,22,41,32,22,36,17,25,3,7,0,1,312,157
9,47,21,2,15,14,23,35,17,25,0,8,1,2,033,108
8,40,24,19,1,49,23,35,18,24,1,9,0,3,311,141
9,35,20,7,17,5,22,35,18,25,2,10,1,0,114,93
39,33,28,38,13,12,22,35,18,25,3,0,2,1,231,163
32,25,2,24,48,30,22,35,18,25,4,0,3,2,132,161
35,39,48,37,33,22,22,36,17,25,5,0,4,3,231,214
24,2,38,23,44,19,22,35,17,26,6,1,5,0,114,150
7,14,44,23,48,40,22,34,17,27,7,2,6,0,213,176
33,10,32,15,27,25,22,34,17,27,8,0,7,1,231,142
42,1,14,40,7,3,22,33,18,27,9,1,0,2,321,107
14,25,29,37,44,30,22,33,18,27,10,2,1,0,213,179
15,13,45,47,36,41,22,33,18,27,11,0,2,1,132,197
34,24,19,39,37,20,22,32,19,27,12,1,0,2,321,173
25,37,22,32,31,36,22,32,20,26,13,2,0,3,411,183
2,1,18,32,14,22,22,32,19,27,14,3,1,0,213,89
28,27,4,21,16,9,22,32,19,27,0,4,2,1,330,105
