b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
12,18,20,28,27,5,23,24,27,26,1,0,4,6,132,110
15,33,2,21,14,13,22,24,26,28,5,0,1,2,132,98
37,40,42,16,27,5,21,24,27,28,6,1,0,3,321,167
27,32,35,42,30,12,21,24,27,28,7,0,1,4,042,178
20,23,19,15,47,25,21,24,26,29,8,1,2,0,213,149
20,12,48,16,30,4,21,25,25,29,9,0,3,1,231,130
26,12,43,31,19,1,21,25,26,28,10,1,0,2,411,132
34,45,43,47,36,44,22,24,26,28,0,2,1,3,222,249
25,3,8,24,40,37,21,24,27,28,1,3,0,4,321,137
24,42,22,4,43,34,21,24,27,28,2,4,0,5,420,169
31,18,40,24,9,37,22,24,27,27,0,5,1,6,330,159
8,12,39,42,29,4,22,25,27,26,1,0,2,7,132,134
17,18,16,5,41,46,21,25,27,27,2,1,3,0,213,143
26,47,42,7,28,23,20,25,27,28,3,2,4,0,213,173
22,4,8,15,30,41,21,25,27,27,0,3,5,1,222,120
27,14,32,31,17,39,20,25,27,28,1,4,6,0,123,160
39,17,16,12,22,14,21,25,27,27,0,5,7,1,222,120
42,31,4,44,16,32,21,25,27,27,1,6,0,2,312,169
41,45,14,1,5,36,21,24,27,28,2,7,1,0,123,142
17,15,3,32,2,37,21,24,27,28,3,8,2,0,123,106
18,16,6,7,46,44,21,24,27,28,4,9,0,1,321,137
23,41,6,48,25,24,21,25,27,27,5,0,1,2,132,167
10,18,40,22,23,34,21,25,28,26,6,1,0,3,411,147
7,40,32,45,42,9,21,26,28,25,7,0,1,4,231,175
16,31,41,15,12,9,21,27,28,24,8,0,2,5,231,124
21,48,43,28,42,32,21,27,28,24,9,0,3,6,231,214
14,39,10,42,26,41,21,27,27,25,10,1,4,0,123,172
4,16,10,27,1,19,21,27,27,25,11,2,0,1,510,77
43,46,6,13,7,9,21,26,28,25,12,3,0,2,420,124
42,8,5,9,18,12,21,27,27,25,13,0,1,3,042,94
40,12,39,24,26,34,20,28,27,25,14,0,2,4,231,175
29,9,6,12,34,31,20,28,27,25,15,0,3,5,231,121
10,35,3,20,40,43,20,27,28,25,16,1,0,6,312,151
25,39,9,4,34,24,20,27,28,25,0,2,1,7,330,135
18,16,13,5,19,41,20,27,29,24,1,3,0,8,312,112
2,26,19,35,8,42,19,27,29,25,2,4,1,0,114,132
48,19,12,42,35,44,19,28,29,24,3,0,2,1,132,200
12,31,13,18,43,42,20,28,28,24,0,1,3,2,330,159
45,48,23,1,20,25,21,28,27,24,0,2,4,3,222,162
46,31,1,2,6,9,21,28,27,24,1,3,0,4,321,95
36,47,11,20,9,43,21,28,26,25,2,4,1,0,123,166
18,20,47,7,11,26,21,28,26,25,3,5,2,0,114,129
2,33,44,31,28,42,22,28,26,24,0,6,3,1,222,180
35,39,16,14,25,34,22,28,27,23,1,7,0,2,312,163
15,2,3,43,30,28,22,29,26,23,2,0,1,3,231,121
3,22,13,44,29,15,23,29,26,22,0,1,2,4,222,126
30,35,23,16,48,29,23,28,26,23,1,2,3,0,123,181
18,38,6,19,11,17,23,28,25,24,2,3,4,0,123,109
30,37,42,43,11,4,23,27,26,24,3,4,0,1,321,167
1,8,5,37,12,35,23,27,26,24,4,5,1,0,213,98
5,44,11,35,26,16,23,27,25,25,5,6,2,0,105,137
33,47,15,13,42,49,23,28,24,25,6,0,3,1,131,199
36,31,21,19,33,26,23,29,24,24,7,0,4,2,231,166
24,45,26,4,43,5,24,29,24,23,0,1,5,3,222,147
13,1,8,20,30,47,23,29,24,24,1,2,6,0,213,119
14,15,1,31,23,27,24,28,24,24,0,3,7,1,222,111
8,41,30,19,9,49,24,28,24,24,0,4,8,2,122,156
9,23,27,26,39,35,25,28,23,24,0,5,9,3,033,159
18,32,44,35,5,43,25,27,23,25,1,6,10,0,114,177
41,33,31,25,6,42,24,28,23,25,2,0,11,1,231,178
32,35,5,1,4,6,24,28,22,26,3,1,12,0,213,83
36,30,25,24,33,15,24,29,21,26,4,0,13,1,150,163
26,12,45,48,36,46,23,30,21,26,5,0,14,2,141,213
49,14,11,18,21,46,24,29,21,26,0,1,15,3,122,159
3,28,32,40,1,47,24,28,22,26,1,2,0,4,312,151
28,10,8,39,43,6,24,28,23,25,2,3,0,5,321,134
46,9,7,48,16,31,24,27,24,25,3,4,0,6,420,157
41,46,23,6,24,37,25,26,24,25,0,5,1,7,222,177
26,18,41,14,17,29,24,26,24,26,1,6,2,0,015,145
30,26,16,23,35,18,24,26,24,26,2,7,3,0,123,148
