b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
24,22,27,19,42,47,22,20,30,28,6,0,1,21,231,181
44,34,8,32,7,6,22,20,29,29,7,1,2,0,213,131
9,21,16,2,7,44,23,20,29,28,0,2,3,1,222,99
44,26,47,39,6,17,23,20,29,28,1,3,4,0,024,179
26,49,10,19,43,17,22,20,30,28,2,4,0,1,302,164
12,45,6,33,30,31,22,21,30,27,3,0,1,2,150,157
32,40,4,36,31,27,22,21,30,27,4,1,0,3,321,170
21,27,35,32,40,1,23,20,30,27,0,2,1,4,222,156
22,17,42,37,13,41,23,20,30,27,1,3,0,5,312,172
48,3,23,11,41,39,23,20,30,27,0,4,1,6,033,165
48,6,46,2,26,20,23,20,29,28,1,5,2,0,123,148
3,25,24,46,33,19,24,20,29,27,0,6,3,1,330,150
42,16,13,36,38,20,25,20,29,26,0,7,4,2,222,165
10,37,1,2,39,33,25,20,29,26,1,8,0,3,321,122
12,43,16,36,38,8,26,20,29,25,0,9,1,4,222,153
19,16,2,21,37,28,26,19,30,25,1,10,0,5,411,123
5,16,2,13,49,43,26,19,31,24,2,11,0,6,302,128
13,38,39,37,41,17,26,19,31,24,3,12,1,0,213,185
2,13,14,46,8,10,26,19,31,24,0,13,2,1,303,93
3,34,46,37,19,22,26,18,32,24,1,14,0,2,510,161
37,5,19,41,35,22,27,18,31,24,0,15,1,3,303,159
3,39,28,41,11,2,26,19,31,24,2,1,3,0,123,124
4,28,1,41,6,15,25,19,32,24,3,2,0,1,321,95
47,36,20,49,42,37,26,19,31,24,0,3,1,2,122,231
43,13,40,26,28,15,25,19,32,24,1,4,0,3,411,165
10,11,3,5,47,41,25,18,32,25,2,5,1,0,114,117
30,42,5,4,11,48,25,18,32,25,3,0,2,1,132,140
1,46,40,41,19,39,25,17,33,25,4,1,0,2,411,186
48,47,9,6,25,34,25,18,32,25,5,0,1,3,231,169
46,41,27,49,12,1,26,17,32,25,0,1,2,4,221,176
42,34,46,41,6,11,27,16,32,25,0,2,3,5,222,180
32,17,31,19,7,10,27,16,33,24,1,3,0,6,402,116
11,17,34,26,46,21,27,16,32,25,2,4,1,0,213,155
32,23,39,14,21,28,27,16,32,25,3,5,2,0,123,157
45,33,27,43,36,23,26,17,32,25,4,0,3,1,141,207
23,36,13,27,9,46,26,17,32,25,5,0,4,2,231,154
27,42,8,49,46,44,27,17,31,25,0,1,5,3,122,216
8,32,4,9,48,28,28,17,31,24,0,2,6,4,222,129
3,43,5,42,49,30,27,18,31,24,1,0,7,5,131,172
14,31,46,49,25,30,27,18,32,23,2,1,0,6,311,195
13,20,17,18,45,30,27,19,32,22,3,0,1,7,132,143
22,34,14,25,43,19,26,19,33,22,4,1,0,8,501,157
4,34,48,13,19,27,26,19,33,22,5,2,0,9,420,145
34,18,3,36,17,35,26,20,32,22,6,0,1,10,132,143
13,28,14,49,21,29,27,19,32,22,0,1,2,11,212,154
29,45,6,27,46,42,26,20,32,22,1,0,3,12,141,195
40,24,16,36,12,28,27,20,32,21,0,1,4,13,330,156
32,46,1,35,23,33,27,20,31,22,1,2,5,0,213,170
