b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
33,28,19,29,47,3,25,22,30,23,0,1,2,3,222,159
10,6,17,14,36,2,25,22,29,24,1,2,3,0,123,85
48,43,4,38,20,19,25,22,29,24,2,3,0,1,312,172
26,45,25,16,11,28,25,22,29,24,3,4,0,2,312,151
33,6,20,23,32,49,25,21,29,25,4,5,1,0,023,163
41,4,24,29,13,16,25,21,30,24,5,6,0,1,312,127
18,32,12,38,31,42,25,22,29,24,6,0,1,2,132,173
2,26,36,32,3,49,24,22,29,25,7,1,2,0,023,148
21,1,24,37,36,43,25,22,29,24,0,2,3,1,330,162
6,10,48,39,13,22,26,22,28,24,0,3,4,2,330,138
34,48,9,16,29,40,25,22,29,24,1,4,0,3,321,176
45,4,3,16,29,38,25,22,29,24,0,5,1,4,222,135
16,39,43,7,6,12,26,21,29,24,0,6,2,5,330,123
20,40,23,8,46,2,26,21,28,25,1,7,3,0,204,139
24,31,48,39,2,27,26,22,27,25,2,0,4,1,141,171
25,7,19,3,38,37,25,22,28,25,3,1,0,2,411,129
27,11,29,42,41,35,25,22,28,25,4,2,1,0,024,185
16,42,7,18,39,43,25,22,28,25,0,3,2,1,330,165
1,42,2,4,11,37,25,22,29,24,1,4,0,2,312,97
29,34,40,33,11,13,25,22,29,24,2,5,0,3,312,160
41,4,48,38,39,1,26,22,28,24,0,6,1,4,222,171
47,41,43,21,17,38,26,22,27,25,1,7,2,0,114,207
16,11,21,34,28,14,26,22,28,24,2,8,0,1,312,124
37,25,44,32,48,39,27,22,27,24,0,9,1,2,222,225
44,19,24,34,22,21,27,21,28,24,1,10,0,3,321,164
9,30,2,43,27,38,27,21,28,24,2,0,1,4,132,149
17,43,7,26,8,48,27,21,27,25,3,1,2,0,213,149
35,32,10,31,47,39,27,20,27,26,4,2,3,0,213,194
16,1,42,30,21,44,27,20,27,26,5,0,4,1,231,154
28,16,40,17,26,35,28,20,26,26,0,1,5,2,303,162
20,1,9,35,40,30,28,20,26,26,0,2,6,3,222,135
16,25,1,6,43,41,27,20,27,26,1,3,0,4,411,132
5,32,45,29,16,12,27,20,26,27,2,4,1,0,123,139
27,16,24,2,9,20,27,21,26,26,3,0,2,1,132,98
7,27,13,15,47,14,28,20,26,26,0,1,3,2,222,123
44,28,20,6,31,3,29,20,26,25,0,2,4,3,222,132
18,2,48,7,29,12,29,20,26,25,1,0,5,4,132,116
8,41,11,29,21,45,28,20,26,26,2,1,6,0,024,155
47,6,11,29,4,26,28,20,26,26,3,2,7,0,114,123
47,26,45,34,10,39,29,20,26,25,0,3,8,1,222,201
25,22,14,17,43,9,29,20,26,25,1,4,0,2,312,130
44,42,20,18,21,30,29,21,25,25,2,0,1,3,042,175
41,47,28,45,48,21,29,22,25,24,3,0,2,4,132,230
7,28,41,44,40,38,29,22,25,24,0,1,3,5,303,198
16,21,11,49,43,36,30,21,25,24,0,2,4,6,221,176
33,13,25,12,15,49,30,22,25,23,1,0,5,7,230,147
17,45,19,10,4,32,30,22,25,23,2,1,0,8,312,127
40,28,31,10,12,19,30,21,26,23,3,2,0,9,510,140
27,30,9,28,40,33,29,22,26,23,4,0,1,10,240,167
20,26,27,5,23,15,29,22,26,23,5,1,2,0,024,116
36,40,47,49,14,48,29,22,26,23,0,2,3,1,122,234
18,8,25,10,3,12,28,23,26,23,1,0,4,2,231,76
34,7,49,6,20,18,28,23,26,23,0,1,5,3,221,134
16,45,34,31,26,14,28,23,27,22,1,2,0,4,312,166
22,34,14,11,43,25,27,23,28,22,2,3,0,5,402,149
5,46,36,24,3,44,26,24,28,22,3,0,1,6,132,158
15,20,35,37,6,21,25,25,28,22,4,0,2,7,132,134
33,24,47,2,44,12,25,25,28,22,0,1,3,8,033,162
24,9,10,40,2,11,25,25,28,22,0,2,4,9,222,96
45,9,6,11,48,14,25,26,28,21,1,0,5,10,042,133
9,40,7,49,25,8,25,26,28,21,2,1,0,11,311,138
20,10,26,40,13,21,25,26,29,20,3,2,0,12,312,130
31,43,12,13,20,11,25,26,29,20,4,3,0,13,312,130
39,12,47,30,27,19,24,27,29,20,5,0,1,14,141,174
33,9,14,4,3,49,24,27,29,20,6,0,2,15,131,112
47,35,48,19,23,13,24,27,28,21,7,1,3,0,213,185
30,24,4,47,45,29,23,28,28,21,8,0,4,1,132,179
1,22,42,43,23,47,23,28,28,21,9,1,0,2,312,178
49,6,11,29,39,34,24,27,28,21,0,2,1,3,122,168
11,13,44,38,9,15,24,26,28,22,1,3,2,0,123,130
20,44,48,14,15,19,24,26,27,23,2,4,3,0,123,160
12,8,23,45,33,28,24,27,27,22,3,0,4,1,132,149
19,27,43,37,25,5,24,26,28,22,4,1,0,2,411,156
25,26,17,20,14,37,24,25,28,23,5,2,1,0,204,139
45,1,2,42,29,19,24,25,28,23,0,3,2,1,222,138
28,35,1,20,44,12,24,25,28,23,1,4,3,0,213,140
46,28,48,19,11,47,24,25,29,22,2,5,0,1,312,199
18,6,15,45,30,39,24,25,29,22,3,0,1,2,060,153
1,16,13,33,8,47,24,25,29,22,4,1,0,3,312,118
13,19,21,20,29,47,24,24,29,23,5,2,1,0,213,149
16,2,28,44,39,17,24,24,29,23,6,3,2,0,213,146
21,11,9,16,44,41,24,24,29,23,7,4,3,0,123,142
27,37,16,28,46,18,24,24,29,23,8,5,0,1,420,172
40,12,31,21,32,3,23,25,29,23,9,0,1,2,231,139
14,10,15,1,49,35,24,24,29,23,0,1,2,3,212,124
25,10,34,45,4,44,23,24,30,23,1,2,0,4,411,162
39,16,5,19,4,11,22,24,31,23,2,3,0,5,312,94
21,20,23,7,38,48,22,24,30,24,3,4,1,0,123,157
42,34,40,39,45,29,22,24,30,24,4,0,2,1,231,229
11,45,2,47,46,37,22,24,29,25,5,1,3,0,213,188
40,12,24,35,27,39,22,25,28,25,6,0,4,1,141,177
49,38,22,47,39,44,22,25,27,26,7,1,5,0,113,239
47,5,49,16,13,37,22,24,28,26,8,2,0,1,302,167
25,16,11,12,43,18,22,24,28,26,9,3,0,2,321,125
20,14,46,44,27,16,22,23,28,27,10,4,1,0,213,167
42,23,24,25,14,26,22,23,28,27,11,5,2,0,123,154
1,38,33,26,41,12,22,23,28,27,12,6,3,0,123,151
30,17,22,18,9,13,22,24,28,26,13,0,4,1,231,109
25,3,39,26,33,21,22,25,27,26,14,0,5,2,141,147
31,46,27,32,38,49,23,24,27,26,0,1,6,3,212,223
5,9,36,16,14,37,23,24,27,26,0,2,7,4,222,117
6,1,42,39,37,38,23,25,27,25,1,0,8,5,231,163
9,25,24,4,20,41,24,25,26,25,0,1,9,6,222,123
32,10,5,17,37,6,24,25,25,26,1,2,10,0,213,107
6,9,14,36,33,25,24,26,25,25,2,0,11,1,141,123
42,21,6,34,2,38,24,27,24,25,3,0,12,2,132,143
12,6,38,39,28,20,24,27,24,25,4,0,13,3,132,143
43,2,14,21,35,12,24,27,24,25,5,1,14,0,123,127
47,19,16,38,24,28,23,27,25,25,6,2,0,1,312,172
12,30,11,23,2,13,22,27,25,26,7,3,1,0,123,91
47,40,22,27,34,7,22,27,25,26,8,4,0,1,411,177
27,12,15,8,48,46,21,28,25,26,9,0,1,2,141,156
10,37,22,24,21,16,20,28,26,26,10,1,0,3,420,130
11,4,22,36,24,12,20,29,26,25,11,0,1,4,231,109
49,3,19,33,5,37,21,28,26,25,0,1,2,5,221,146
42,30,36,39,5,7,21,29,25,25,1,0,3,6,141,159
15,16,6,14,3,35,21,30,25,24,2,0,4,7,132,89
13,11,23,31,32,12,20,30,25,25,3,1,5,0,213,122
9,46,3,16,2,21,20,31,24,25,4,0,6,1,231,97
28,41,19,10,3,17,20,31,24,25,5,1,0,2,312,118
44,14,36,13,22,12,20,31,24,25,0,2,1,3,222,141
49,20,42,19,43,30,21,31,24,24,0,3,2,4,221,203
47,41,22,34,44,21,21,31,23,25,1,4,3,0,213,209
4,8,31,38,45,20,20,31,23,26,2,5,4,0,213,146
34,1,36,4,14,17,20,31,23,26,3,6,0,1,312,106
43,18,16,34,4,11,20,30,24,26,4,7,0,2,411,126
5,26,1,44,13,20,20,30,24,26,5,8,1,0,204,109
22,39,49,31,47,40,20,30,25,25,6,9,0,1,311,228
10,33,15,11,16,37,20,29,26,25,7,10,0,2,321,122
14,42,5,18,36,21,19,30,26,25,8,0,1,3,042,136
18,23,13,45,6,36,18,31,26,25,9,0,2,4,141,141
5,19,46,37,21,12,18,31,26,25,10,1,0,5,321,140
30,23,43,14,19,29,18,31,26,25,11,2,1,0,213,158
24,12,35,7,44,49,19,30,26,25,0,3,2,1,122,171
15,11,30,46,49,42,18,31,26,25,1,0,3,2,131,193
24,18,2,47,1,22,18,31,26,25,0,1,4,3,222,114
7,49,26,28,42,47,19,30,26,25,0,2,5,4,212,199
33,35,43,38,32,27,19,30,26,25,1,3,6,0,123,208
19,48,14,41,26,12,19,30,26,25,2,4,7,0,123,160
13,49,3,35,18,16,19,30,26,25,0,5,8,1,221,134
9,25,30,43,5,35,20,30,25,25,0,6,9,2,222,147
45,31,44,27,25,11,21,29,25,25,0,7,10,3,222,183
32,17,27,29,48,19,21,28,25,26,1,8,11,0,123,172
25,2,9,33,1,23,21,28,25,26,1,8,11,0,222,93
26,21,37,34,24,23,21,28,25,26,0,10,13,2,222,165
30,49,44,3,8,38,21,27,25,27,1,11,14,0,023,172
22,23,13,31,34,43,21,27,25,27,2,12,0,1,501,166
22,14,13,3,31,16,21,27,25,27,3,13,0,2,411,99
25,48,49,19,16,29,21,26,26,27,4,14,0,3,311,186
41,13,9,43,4,8,21,26,27,26,5,15,0,4,312,118
46,9,31,14,3,12,20,27,27,26,6,0,1,5,231,115
16,11,49,21,30,9,20,27,27,26,7,0,2,6,131,136
37,42,17,6,1,33,19,28,27,26,8,0,3,7,231,136
6,28,41,33,35,23,19,29,25,27,10,1,5,0,123,166
27,9,30,21,18,4,19,29,25,27,11,0,6,1,150,109
34,38,6,20,47,4,19,28,25,28,12,1,7,0,213,149
33,19,48,32,5,37,19,28,25,28,0,2,8,1,222,174
27,9,35,6,38,45,18,29,25,28,1,0,9,2,042,160
34,2,16,13,24,8,18,28,26,28,2,1,0,3,312,97
30,15,34,44,23,27,18,29,25,28,3,0,1,4,132,173
30,15,34,44,23,27,18,29,25,28,3,0,1,4,132,173
3,30,25,32,13,12,18,31,23,28,5,0,3,6,231,115
8,15,1,17,30,7,19,30,23,28,0,1,4,7,222,78
29,11,47,33,20,9,19,29,23,29,1,2,5,0,024,149
44,18,29,36,22,11,19,29,23,29,2,3,6,0,123,160
30,44,20,17,49,16,19,28,23,30,3,4,7,0,113,176
17,25,12,28,6,26,20,28,22,30,0,5,8,1,222,114
9,36,33,30,20,32,19,29,22,30,1,0,9,2,042,160
47,49,30,7,29,27,20,29,22,29,0,1,10,3,122,189
4,11,10,26,1,15,20,29,23,28,1,2,0,4,312,67
18,27,17,8,5,13,20,28,23,29,2,3,1,0,123,88
1,18,30,13,15,21,20,29,22,29,3,0,2,1,240,98
28,38,37,49,13,12,20,29,23,28,4,1,0,2,311,177
47,13,22,49,27,1,19,29,24,28,5,2,0,3,311,159
3,15,37,24,13,34,20,29,24,27,0,3,1,4,330,126
4,7,5,24,39,12,20,30,23,27,1,0,2,5,231,91
8,43,37,12,42,6,20,30,23,27,2,0,3,6,231,148
31,6,21,14,35,33,20,31,22,27,3,0,4,7,132,140
5,30,6,38,1,9,20,32,22,26,4,0,5,8,132,89
28,12,21,16,2,36,20,33,22,25,5,0,6,9,231,115
8,40,16,3,43,37,20,33,23,24,6,1,0,10,411,147
2,7,24,39,34,31,20,33,23,24,7,2,0,11,321,137
47,29,5,4,2,41,20,32,23,25,8,3,1,0,105,128
42,49,46,39,44,33,19,33,23,25,9,0,2,1,131,253
28,29,25,39,4,41,19,33,23,25,10,1,0,2,312,166
31,29,40,24,25,39,19,33,23,25,11,2,0,3,321,188
7,21,10,5,40,38,19,33,24,24,12,3,0,4,312,121
27,4,25,38,11,23,19,32,24,25,13,4,1,0,213,128
12,16,2,39,6,37,19,33,24,24,14,0,2,1,231,112
48,49,36,40,6,4,19,33,24,24,15,0,3,2,230,183
30,37,15,48,35,25,19,34,24,23,16,0,4,3,231,190
30,20,31,33,26,38,19,34,23,24,17,1,5,0,123,178
49,4,18,42,29,14,20,34,22,24,0,2,6,1,122,156
6,33,45,39,35,42,20,35,22,23,1,0,7,2,051,200
22,20,12,7,29,32,20,35,22,23,2,1,8,0,213,122
38,1,35,36,9,47,20,35,22,23,3,2,9,0,123,166
6,25,30,37,48,8,20,35,22,23,4,0,10,1,231,154
4,29,44,9,23,17,20,34,22,24,5,1,11,0,114,126
8,41,44,35,49,11,19,34,22,25,6,2,12,0,005,188
46,14,38,28,6,10,18,34,23,25,7,3,0,1,312,142
46,16,20,19,2,3,18,33,24,25,8,4,0,2,312,106
30,24,5,37,15,3,17,34,24,25,9,0,1,3,141,114
25,41,11,17,36,1,17,34,24,25,10,1,2,0,213,131
33,36,46,7,19,38,17,33,25,25,11,2,0,1,321,179
40,22,30,6,26,44,18,32,25,25,0,3,1,2,222,168
17,26,13,40,28,34,18,31,26,25,1,4,0,3,402,158
5,10,47,7,1,18,18,31,27,24,2,5,0,4,312,88
3,12,36,20,2,31,18,32,26,24,3,0,1,5,132,104
13,30,4,32,3,47,19,32,26,23,0,1,2,6,222,129
30,27,1,48,23,49,19,33,25,23,1,0,3,7,131,178
3,22,11,13,33,20,20,32,25,23,0,1,4,8,222,102
25,35,36,6,8,12,20,33,24,23,1,0,5,9,132,122
33,10,20,6,29,49,21,32,24,23,0,1,6,10,122,147
39,29,3,32,23,45,21,32,24,23,0,2,7,11,033,171
12,5,20,44,42,11,21,31,24,24,1,3,8,0,024,134
18,41,38,46,21,15,21,31,24,24,2,0,9,1,132,179
23,42,35,34,43,41,21,31,24,24,3,1,10,0,213,218
29,2,34,44,31,45,21,30,24,25,4,2,11,0,213,185
34,31,37,46,24,8,21,30,24,25,5,3,0,1,411,180
43,32,45,9,7,47,21,30,24,25,0,4,1,2,222,183
40,21,13,27,37,43,20,30,25,25,1,5,0,3,420,181
22,9,11,44,28,4,20,30,26,24,2,6,0,4,312,118
6,24,25,41,8,44,20,30,26,24,3,7,1,0,123,148
11,17,28,41,2,15,20,30,25,25,4,8,2,0,114,114
13,38,45,7,47,21,21,30,24,25,0,9,3,1,222,171
35,13,12,34,27,48,21,31,24,24,1,0,4,2,231,169
43,17,32,22,8,47,21,31,23,25,2,1,5,0,204,169
13,43,27,46,3,4,21,31,23,25,3,2,0,1,420,136
46,23,15,20,2,37,21,30,23,26,4,3,1,0,213,143
6,49,17,43,26,19,22,29,23,26,0,4,2,1,212,160
30,7,26,28,22,48,22,29,23,26,1,5,0,2,321,161
48,5,3,27,45,23,22,30,23,25,2,0,1,3,042,151
6,11,48,14,17,10,21,30,23,26,3,1,2,0,123,106
47,22,25,27,8,12,22,29,23,26,0,2,3,1,222,141
42,48,35,40,19,4,21,29,24,26,1,3,0,2,321,188
