b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
40,14,49,12,48,22,19,28,24,29,0,1,8,3,221,185
2,3,15,23,22,31,20,28,24,28,0,2,9,4,222,96
14,48,16,30,38,7,21,28,23,28,0,3,10,5,222,153
31,43,26,9,5,42,22,27,23,28,0,4,11,6,222,156
25,4,18,43,49,19,22,26,24,28,1,5,0,7,410,158
24,10,5,35,38,42,22,26,23,29,2,6,1,0,123,154
37,10,9,25,8,33,22,26,23,29,3,7,0,1,321,122
6,11,41,22,14,46,22,26,23,29,4,8,1,0,213,140
19,15,30,22,47,46,22,26,24,28,5,9,0,1,321,179
5,9,38,47,26,32,21,26,24,29,6,10,1,0,015,157
29,34,44,38,20,3,21,25,24,30,7,11,2,0,114,168
28,32,36,7,20,34,21,25,25,29,8,12,0,1,312,157
9,7,8,22,31,35,21,25,26,28,9,13,0,2,312,112
8,32,10,22,36,3,22,25,25,28,0,14,1,3,222,111
3,18,4,40,16,12,23,25,25,27,0,15,2,4,330,93
11,34,40,1,17,15,23,24,26,27,1,16,0,5,312,118
35,16,45,29,43,38,23,24,25,28,2,17,1,0,213,206
10,33,14,9,7,29,24,24,25,27,0,18,2,1,222,102
42,40,14,18,16,48,24,25,25,26,1,0,3,2,231,178
48,49,19,21,40,14,24,25,25,26,0,1,4,3,221,191
20,6,10,24,19,11,25,25,24,26,0,2,5,4,222,90
7,32,40,29,43,19,24,25,25,26,1,3,0,5,402,170
28,44,46,38,32,30,24,25,25,26,2,4,1,0,213,218
11,16,1,30,9,22,24,25,26,25,3,5,0,1,321,89
22,49,10,45,6,18,24,26,26,24,4,0,1,2,230,150
17,2,7,43,10,48,24,26,26,24,5,1,0,3,312,127
48,4,41,16,5,39,25,25,26,24,0,2,1,4,222,153
35,17,37,30,38,34,24,25,26,25,1,3,2,0,213,191
26,32,27,23,46,30,23,25,26,26,2,4,3,0,123,184
4,23,12,11,44,24,23,25,26,26,3,5,4,0,123,118
23,37,38,24,48,17,23,25,25,27,4,6,5,0,123,187
45,39,42,10,31,19,24,24,25,27,0,7,6,1,330,186
23,19,22,48,46,11,23,24,26,27,1,8,0,2,312,169
20,35,32,43,16,13,24,23,26,27,0,9,1,3,303,159
24,26,16,9,11,39,23,24,26,27,1,0,2,4,132,125
48,10,47,26,42,5,23,23,26,28,2,1,3,0,123,178
37,7,42,9,20,16,23,23,27,27,3,2,0,1,321,131
7,32,39,30,45,17,23,23,27,27,4,0,1,2,132,170
49,32,20,17,48,25,23,23,27,27,5,1,2,0,113,191
28,30,36,12,7,19,24,22,27,27,0,2,3,1,330,132
7,34,46,2,48,8,24,21,28,27,1,3,0,2,312,145
46,32,16,13,10,8,24,20,29,27,2,4,0,3,402,125
6,7,31,29,3,1,24,19,30,27,3,5,0,4,321,77
7,14,32,16,24,5,24,18,30,28,4,6,1,0,213,98
17,32,21,12,25,30,24,19,30,27,5,0,2,1,132,137
27,30,21,18,38,20,24,20,30,26,6,0,3,2,042,154
5,38,1,41,40,35,24,20,29,27,7,1,4,0,204,160
21,33,17,10,28,44,25,19,29,27,0,2,5,1,222,153
41,22,19,42,37,33,25,19,29,27,1,3,0,2,321,194
38,12,37,36,18,39,25,20,29,26,2,0,1,3,141,180
4,41,2,1,44,28,25,20,29,26,0,1,2,4,303,120
8,28,5,7,4,16,25,20,29,26,1,2,0,5,402,68
43,13,8,25,7,15,24,20,30,26,2,3,0,6,411,111
23,7,13,10,20,37,23,20,31,26,3,4,0,7,402,110
46,21,42,1,8,49,23,20,31,26,0,5,1,8,221,167
12,22,47,48,23,20,22,20,31,27,1,6,2,0,123,172
40,13,21,7,46,5,22,20,31,27,2,7,0,1,411,132
48,9,28,44,11,26,22,19,31,28,3,8,1,0,123,166
42,23,46,17,34,5,22,18,31,29,4,9,2,0,213,167
18,41,9,20,5,23,22,18,30,30,5,10,3,0,024,116
