b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
39,3,4,19,20,32,18,28,26,28,0,1,2,9,222,117
23,44,21,8,28,38,18,27,26,29,1,2,3,0,114,162
24,36,35,32,10,21,18,28,26,28,2,0,4,1,132,158
5,47,8,1,28,20,18,28,26,28,3,1,5,0,204,109
41,25,1,8,43,5,19,28,26,27,0,2,6,1,303,123
35,24,19,44,22,37,19,27,27,27,1,3,0,2,312,181
32,36,8,31,45,34,20,26,27,27,0,4,1,3,222,186
39,7,34,27,47,16,20,26,27,27,1,5,0,4,321,170
38,23,35,47,44,29,20,26,27,27,2,6,1,0,006,216
7,47,46,48,15,30,20,27,26,27,3,0,2,1,231,193
49,41,4,35,21,29,20,27,26,27,4,1,3,0,113,179
12,41,32,25,10,40,20,27,26,27,5,2,0,1,312,160
29,32,38,37,23,12,20,27,26,27,6,3,1,0,114,171
48,35,37,6,28,17,21,26,26,27,0,4,2,1,222,171
43,3,46,41,12,8,22,25,26,27,0,5,3,2,222,153
13,21,45,34,8,48,22,26,25,27,1,0,4,3,231,169
20,14,12,5,33,18,23,26,24,27,0,1,5,4,033,102
19,31,42,10,12,45,23,26,24,27,0,2,6,5,330,159
19,39,24,20,32,29,23,26,23,28,1,3,7,0,123,163
7,48,34,32,47,40,23,25,24,28,2,4,0,1,312,208
32,14,22,33,18,45,23,26,23,28,3,0,1,2,132,164
26,6,49,41,2,25,23,25,23,29,4,1,2,0,113,149
23,37,38,26,15,32,23,25,22,30,5,2,3,0,114,171
32,26,18,42,45,21,23,25,22,30,6,0,4,1,042,184
18,2,14,17,28,39,23,25,21,31,7,1,5,0,123,118
11,23,7,29,31,8,23,24,21,32,8,2,6,0,204,109
35,24,12,3,46,17,23,25,20,32,9,0,7,1,132,137
12,35,17,38,24,8,23,25,19,33,10,1,8,0,024,134
8,47,11,46,5,14,23,25,19,33,11,2,9,0,105,131
15,46,35,13,49,32,24,25,18,33,0,3,10,1,212,190
18,3,22,48,34,6,24,25,18,33,1,0,11,2,240,131
14,3,19,32,38,45,23,25,18,34,2,1,12,0,123,151
42,17,4,31,40,20,23,25,19,33,3,2,0,1,312,154
34,39,21,1,35,4,23,24,20,33,4,3,0,2,321,134
33,35,24,40,23,27,23,25,20,32,5,0,1,3,132,182
32,33,17,24,41,39,24,25,19,32,0,1,2,4,033,186
1,35,6,8,2,48,24,25,19,32,1,2,3,0,123,100
14,42,18,49,1,40,25,25,18,32,0,3,4,1,221,164
38,42,5,17,37,25,24,25,18,33,1,4,5,0,213,164
15,17,2,48,28,34,24,25,18,33,0,5,6,1,222,144
12,16,43,33,10,26,23,25,19,33,1,6,0,2,321,140
21,16,13,1,39,15,24,25,19,32,0,7,1,3,330,105
11,8,28,25,45,49,25,25,19,31,0,8,2,4,212,166
48,29,40,13,10,12,25,25,20,30,1,9,0,5,321,152
22,3,35,17,7,19,25,25,21,29,2,10,0,6,312,103
35,17,29,33,21,8,25,25,21,29,3,11,1,0,024,143
20,21,14,4,34,2,24,25,21,30,4,12,2,0,213,95
48,10,25,3,7,46,24,25,21,30,5,13,0,1,420,139
37,26,8,3,5,29,24,24,21,31,6,14,1,0,114,108
21,47,22,34,14,8,24,23,21,32,7,15,2,0,213,146
3,22,44,29,23,16,23,23,21,33,8,16,3,0,213,137
31,8,16,32,30,46,23,23,21,33,9,17,0,1,312,163
48,5,21,25,47,14,23,23,20,34,10,18,1,0,123,160
14,13,34,49,2,25,23,23,21,33,11,19,0,1,302,137
22,5,44,13,25,42,23,23,21,33,12,20,0,2,312,151
32,9,42,20,46,1,24,23,21,32,0,21,1,3,222,150
30,5,19,31,18,11,24,23,21,32,0,22,2,4,222,114
40,11,15,30,2,31,25,23,20,32,0,23,3,5,222,129
47,5,18,44,43,34,25,22,20,33,1,24,4,0,213,191
45,35,2,42,37,36,25,23,20,32,2,0,5,1,132,197
44,8,21,49,31,40,26,22,20,32,0,1,6,2,212,193
5,12,1,43,15,31,26,22,20,32,1,2,0,3,321,107
5,25,43,11,10,21,26,21,21,32,2,3,0,4,312,115
15,17,28,22,42,44,27,21,20,32,0,4,1,5,222,168
24,33,16,14,18,21,27,22,20,31,1,0,2,6,141,126
23,47,14,25,9,17,27,22,19,32,2,1,3,0,114,135
22,49,26,27,40,23,28,21,19,32,0,2,4,1,212,187
3,22,46,41,4,10,28,21,20,31,1,3,0,2,411,126
10,16,3,26,7,34,28,21,21,30,2,4,0,3,411,96
24,33,17,12,4,32,28,21,21,30,3,0,1,4,132,122
30,24,16,42,23,15,28,22,21,29,4,0,2,5,141,150
35,32,7,27,23,19,28,21,21,30,5,1,3,0,213,143
41,49,30,17,39,32,28,20,21,31,6,2,4,0,023,208
24,29,45,48,17,8,28,20,21,31,0,3,5,1,033,171
16,27,31,44,10,19,28,20,21,31,1,4,0,2,411,147
5,6,2,37,31,4,28,20,22,30,2,5,0,3,312,85
6,47,10,3,37,38,28,20,22,30,0,6,1,4,222,141
45,44,25,40,24,37,28,20,23,29,1,7,0,5,321,215
42,34,3,17,23,31,28,20,23,29,0,8,1,6,222,150
