b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
45,42,23,39,4,33,19,23,26,32,5,0,6,2,141,186
30,18,31,9,21,10,19,23,26,32,6,0,7,3,240,119
33,17,4,38,14,34,18,23,26,33,7,1,8,0,213,140
47,41,34,10,42,14,18,23,26,33,8,2,9,0,213,188
32,29,38,3,40,13,18,23,26,33,9,3,10,0,213,155
26,48,9,3,49,13,18,24,25,33,10,0,11,1,131,148
24,49,7,40,10,36,18,24,26,32,11,1,0,2,320,166
40,45,17,10,3,6,18,25,26,31,12,0,1,3,231,121
10,20,38,29,25,19,19,25,26,30,0,1,2,4,303,141
19,9,13,38,22,30,18,25,27,30,1,2,0,5,321,131
42,21,29,30,35,13,18,25,27,30,2,0,1,6,132,170
49,19,6,10,35,11,18,25,27,30,0,1,2,7,212,130
1,34,35,30,24,44,19,25,27,29,0,2,3,8,222,168
38,32,43,39,42,9,19,26,26,29,1,0,4,9,132,203
16,6,36,24,25,12,19,26,26,29,2,0,5,10,240,119
11,8,42,6,37,40,20,25,26,29,0,1,6,11,222,144
5,40,24,32,8,22,20,25,25,30,1,2,7,0,213,131
6,4,38,10,23,47,20,25,24,31,2,3,8,0,213,128
4,14,24,34,3,46,20,25,24,31,3,4,0,1,321,125
35,34,7,28,37,3,19,25,25,31,4,5,0,2,411,144
9,3,14,30,20,42,19,25,25,31,5,0,1,3,042,118
1,16,10,27,20,12,19,25,26,30,6,1,0,4,321,86
46,29,17,31,21,44,19,25,25,31,7,2,1,0,213,188
1,42,18,43,47,11,20,25,25,30,0,3,2,1,222,162
7,23,3,34,43,12,20,25,25,30,1,4,0,2,321,122
16,45,49,17,9,19,20,25,25,30,0,5,1,3,221,155
34,2,42,49,46,7,20,25,25,30,1,6,0,4,311,180
37,35,15,28,40,9,20,25,25,30,2,7,0,5,321,164
1,37,49,30,32,35,20,25,25,30,0,8,1,6,212,184
45,27,10,48,31,22,21,25,25,29,0,9,2,7,330,183
1,27,33,25,23,26,22,25,24,29,0,10,3,8,222,135
42,24,26,8,27,7,22,25,24,29,1,0,4,9,132,134
42,22,11,37,31,28,22,25,25,28,2,1,0,10,411,171
46,34,12,35,25,39,22,25,25,28,3,2,0,11,321,191
20,47,1,11,3,48,22,25,25,28,4,3,1,0,123,130
43,39,17,15,8,16,23,24,25,28,0,4,2,1,222,138
18,9,31,34,19,15,23,24,25,28,0,5,3,2,330,126
45,43,46,39,28,37,23,23,26,28,1,6,0,3,420,238
30,23,38,15,16,10,24,23,25,28,0,7,1,4,222,132
40,19,7,17,45,15,24,23,26,27,1,8,0,5,321,143
31,17,11,5,30,19,24,22,26,28,2,9,1,0,213,113
18,22,5,12,48,25,23,23,26,28,3,0,2,1,231,130
44,48,20,30,6,33,23,24,25,28,4,0,3,2,042,181
12,4,34,30,17,36,23,25,24,28,5,0,4,3,231,133
5,32,39,35,45,25,23,24,24,29,6,1,5,0,123,181
41,27,4,23,38,3,22,24,24,30,7,2,6,0,123,136
15,37,33,46,21,45,22,24,24,30,8,0,7,1,240,197
42,49,26,7,9,21,22,25,24,29,9,0,8,2,131,154
44,13,48,41,11,6,22,25,23,30,10,1,9,0,123,163
17,26,19,21,41,29,22,24,23,31,11,2,10,0,114,153
14,5,25,8,43,21,22,24,23,31,12,3,11,0,213,116
17,33,31,25,23,11,22,23,23,32,13,4,12,0,213,140
32,15,21,4,43,19,22,23,23,32,14,5,0,1,321,134
10,21,42,41,14,19,23,23,22,32,0,6,1,2,222,147
28,5,34,15,9,24,23,24,22,31,1,0,2,3,231,115
29,35,12,9,10,16,24,24,22,30,0,1,3,4,222,111
45,18,3,10,11,27,24,25,21,30,1,0,4,5,141,114
3,27,31,44,22,30,23,26,21,30,2,0,5,6,231,157
19,23,8,25,42,41,22,26,21,31,3,1,6,0,213,158
13,5,14,42,34,36,23,26,21,30,0,2,7,1,222,144
