b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
19,17,27,13,25,36,26,24,26,24,2,4,0,1,321,137
11,31,29,44,28,2,26,24,26,24,3,5,1,0,204,145
45,25,46,5,21,11,27,24,26,23,0,6,2,1,222,153
40,33,11,49,42,1,28,24,26,22,0,7,3,2,221,176
46,48,40,39,12,28,29,24,25,22,0,8,4,3,330,213
10,4,21,16,8,26,29,23,26,22,1,9,0,4,312,85
36,45,6,15,27,22,28,24,26,22,2,0,1,5,150,151
33,43,13,45,31,38,27,24,27,22,3,1,0,6,321,203
45,28,6,22,4,17,27,24,27,22,4,2,0,7,321,122
35,18,15,32,43,19,28,23,27,22,0,3,1,8,222,162
16,37,27,44,19,38,28,23,28,21,1,4,0,9,312,181
23,16,21,2,13,43,27,23,29,21,2,5,0,10,312,118
19,24,39,35,26,15,27,24,29,20,3,0,1,11,132,158
23,16,40,15,46,38,27,24,29,20,4,1,0,12,312,178
36,41,20,38,14,8,26,24,29,21,5,2,1,0,015,157
16,46,5,45,37,24,25,24,30,21,6,3,0,1,321,173
33,1,26,14,3,25,26,23,30,21,0,4,1,2,222,102
26,31,17,3,14,33,26,23,30,21,1,5,2,0,123,124
5,28,11,44,17,32,25,23,30,22,2,6,3,0,105,137
6,43,28,12,7,44,25,23,31,21,3,7,0,1,321,140
37,28,33,17,24,26,26,22,31,21,0,8,1,2,222,165
47,18,22,12,8,29,26,22,30,22,1,9,2,0,123,136
26,35,27,38,48,14,25,22,30,23,2,10,3,0,024,188
24,40,34,19,38,8,24,22,31,23,3,11,0,1,312,163
39,19,13,45,44,30,24,23,30,23,4,0,1,2,231,190
47,3,23,26,21,49,24,22,30,24,5,1,2,0,023,169
33,23,21,27,9,13,23,23,30,24,6,0,3,1,141,126
21,23,40,30,25,48,23,23,30,24,7,0,4,2,231,187
3,11,6,45,38,23,24,23,29,24,0,1,5,3,033,126
27,12,40,46,5,38,25,23,28,24,0,2,6,4,222,168
45,42,41,21,37,4,24,24,28,24,1,0,7,5,231,190
42,15,19,37,23,11,25,24,28,23,0,1,8,6,222,147
9,38,48,7,2,5,25,24,27,24,1,2,9,0,123,109
26,24,40,27,7,35,26,23,27,24,0,3,10,1,222,159
21,47,8,39,26,49,26,23,27,24,1,4,11,0,023,190
44,6,16,31,45,10,25,23,28,24,2,5,0,1,321,152
9,33,19,31,15,37,26,22,28,24,0,6,1,2,330,144
37,29,6,24,3,8,26,23,27,24,1,0,2,3,132,107
37,15,7,28,38,47,25,23,28,24,2,1,0,4,312,172
21,42,10,23,45,31,25,24,27,24,3,0,1,5,231,172
27,10,26,47,49,1,26,24,26,24,0,1,2,6,212,160
29,8,28,38,16,45,26,24,26,24,1,2,3,0,213,164
13,34,44,37,20,4,25,24,27,24,2,3,0,1,402,152
39,8,11,25,40,27,26,23,27,24,0,4,1,2,222,150
47,42,13,33,10,34,26,23,28,23,1,5,0,3,321,179
29,18,7,24,22,3,26,24,27,23,2,0,1,4,231,103
19,40,2,25,41,35,27,24,27,22,0,1,2,5,303,162
16,31,35,13,39,26,27,24,27,22,1,2,0,6,312,160
27,44,23,28,36,34,28,23,27,22,0,3,1,7,222,192
18,48,35,28,47,29,27,23,27,23,1,4,2,0,123,205
25,38,23,22,5,34,27,23,27,23,0,5,3,1,303,147
27,14,29,42,2,12,28,23,26,23,0,6,4,2,033,126
20,29,3,12,48,2,28,23,26,23,0,7,5,3,033,114
4,44,20,28,26,24,28,23,25,24,1,8,6,0,213,146
38,20,39,33,31,8,28,23,24,25,2,9,7,0,123,169
35,47,36,20,15,16,28,22,24,26,3,10,8,0,123,169
34,18,7,42,25,8,27,22,25,26,4,11,0,1,321,134
15,44,37,49,46,31,27,21,26,26,5,12,0,2,311,222
47,40,18,39,19,36,27,22,25,26,6,0,1,3,231,199
32,24,8,40,43,30,27,22,25,26,0,1,2,4,222,177
38,17,30,2,23,10,26,22,25,27,1,2,3,0,114,120
10,36,28,49,6,1,26,22,25,27,2,3,0,1,320,130
9,49,39,34,41,13,27,21,25,27,0,4,1,2,221,185
17,36,42,20,32,44,27,21,24,28,1,5,2,0,024,191
10,40,43,1,12,25,27,20,25,28,2,6,0,1,510,131
47,49,43,31,44,24,28,20,24,28,0,7,1,2,212,238
24,41,4,27,15,13,28,21,24,27,1,0,2,3,231,124
33,10,7,12,32,8,29,20,24,27,0,1,3,4,222,102
9,4,2,44,40,19,28,20,25,27,1,2,0,5,312,118
29,2,34,45,30,22,29,20,24,27,0,3,1,6,222,162
