b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
2,10,34,11,19,47,24,26,26,24,0,8,1,2,303,123
21,40,31,13,4,6,24,25,27,24,1,9,0,3,420,115
24,21,2,47,23,45,25,24,27,24,0,10,1,4,033,162
20,30,32,25,35,14,25,23,27,25,1,11,2,0,114,156
10,36,47,15,37,9,25,24,26,25,2,0,3,1,231,154
12,40,36,26,31,18,25,25,25,25,3,0,4,2,231,163
36,39,5,42,40,47,25,25,25,25,4,0,5,3,132,209
6,12,38,46,20,13,26,24,25,25,0,1,6,4,222,135
26,39,27,31,46,48,25,25,25,25,1,0,7,5,231,217
39,49,34,1,30,35,26,25,25,24,0,1,8,6,221,188
26,6,15,41,2,36,27,25,24,24,0,2,9,7,033,126
12,25,20,22,17,15,28,24,24,24,0,3,10,8,222,111
34,16,11,46,3,23,28,24,24,24,1,4,0,9,312,133
25,1,48,31,45,35,27,24,25,24,2,5,0,10,321,185
20,25,48,10,1,16,27,23,26,24,3,6,0,11,411,120
10,21,1,35,42,44,28,22,26,24,0,7,1,12,222,153
21,32,17,47,3,1,28,22,25,25,1,8,2,0,123,121
1,33,7,26,11,14,28,21,25,26,2,9,3,0,213,92
36,46,26,14,48,47,28,21,25,26,3,10,4,0,123,217
40,9,13,48,43,20,27,21,26,26,4,11,0,1,321,173
43,39,31,6,37,13,27,20,27,26,5,12,0,2,420,169
19,48,1,10,35,12,26,20,28,26,6,13,0,3,321,125
12,39,36,22,28,4,27,20,28,25,0,14,1,4,330,141
37,38,17,44,18,33,27,20,27,26,1,15,2,0,123,187
28,7,38,42,25,17,27,20,28,25,2,16,0,1,312,157
2,39,26,33,18,34,27,21,27,25,3,0,1,2,132,152
11,18,30,33,24,17,27,22,27,24,4,0,2,3,042,133
27,48,34,44,28,47,28,22,26,24,0,1,3,4,222,228
5,49,36,18,13,1,29,22,25,24,0,2,4,5,221,122
49,40,32,43,6,19,29,22,26,23,1,3,0,6,311,189
23,8,18,35,37,30,28,22,26,24,2,4,1,0,123,151
16,22,15,40,6,38,28,21,27,24,3,5,0,1,321,137
10,9,13,11,19,16,28,21,28,23,4,6,0,2,411,78
39,41,13,28,6,25,28,21,29,22,5,7,0,3,321,152
5,4,15,16,1,14,28,21,29,22,6,8,0,4,312,55
22,24,18,27,38,17,28,22,29,21,7,0,1,5,132,146
49,40,39,23,11,33,29,22,29,20,0,1,2,6,122,195
16,23,43,4,6,44,29,22,29,20,1,2,0,7,312,136
49,39,45,9,14,43,28,23,29,20,2,0,1,8,131,199
14,38,23,12,42,20,28,23,28,21,3,1,2,0,024,149
12,23,5,39,43,25,29,23,27,21,0,2,3,1,222,147
33,39,17,10,37,40,29,23,28,20,1,3,0,2,321,176
31,12,36,40,15,1,30,22,28,20,0,4,1,3,330,135
