b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
33,17,14,43,31,1,24,27,14,35,1,4,0,3,312,139
1,34,36,26,30,9,24,28,13,35,2,0,1,4,231,136
43,25,12,1,40,44,24,28,14,34,3,1,0,5,411,165
1,48,29,47,24,34,25,27,14,34,0,2,1,6,222,183
23,29,37,20,38,44,25,26,14,35,1,3,2,0,105,191
47,37,2,5,14,26,25,26,14,35,2,4,3,0,105,131
41,7,33,11,22,16,24,26,15,35,3,5,0,1,312,130
33,3,9,14,36,11,24,26,15,35,4,0,1,2,042,106
43,44,40,20,49,4,24,26,16,34,5,1,0,3,302,200
45,39,23,16,48,49,24,26,16,34,6,0,1,4,131,220
29,35,45,42,44,5,24,26,15,35,7,1,2,0,024,200
19,28,9,29,1,38,24,26,16,34,8,2,0,1,312,124
17,7,22,26,28,19,24,26,17,33,9,3,0,2,402,119
23,16,45,40,44,4,24,26,17,33,10,4,0,3,312,172
39,21,23,38,46,5,24,26,17,33,11,5,1,0,123,172
47,46,18,37,3,15,24,27,17,32,12,0,2,1,231,166
23,2,5,40,6,29,24,27,16,33,13,1,3,0,114,105
26,25,40,16,9,18,24,27,16,33,14,2,0,1,321,134
25,6,12,3,40,24,24,28,15,33,15,0,1,2,240,110
10,21,39,24,43,32,24,29,15,32,16,0,2,3,231,169
22,16,37,24,11,27,24,29,16,31,17,1,0,4,321,137
24,23,31,15,19,4,24,29,17,30,18,2,0,5,321,116
2,8,11,25,32,30,24,28,17,31,19,3,1,0,114,108
9,15,17,48,37,44,24,29,16,31,20,0,2,1,132,170
8,20,29,16,42,37,24,29,16,31,21,1,3,0,213,152
30,49,20,14,4,36,24,29,16,31,0,2,4,1,122,153
7,37,47,21,15,33,24,30,16,30,1,0,5,2,231,160
20,18,48,21,25,43,24,30,16,30,2,0,6,3,231,175
25,46,1,12,34,29,24,29,17,30,3,1,0,4,411,147
12,1,48,2,11,36,24,30,17,29,4,0,1,5,132,110
16,12,42,39,41,20,23,31,17,29,5,0,2,6,132,170
44,45,47,15,5,22,23,31,16,30,6,1,3,0,123,178
11,9,29,25,45,27,22,32,16,30,7,0,4,1,132,146
35,18,22,23,48,19,23,32,16,29,0,1,5,2,222,165
36,49,7,1,6,35,24,31,16,29,0,2,6,3,221,134
2,41,27,9,48,26,25,31,16,28,0,3,7,4,033,153
17,42,48,13,46,7,24,31,17,28,1,4,0,5,321,173
14,9,11,4,41,35,23,31,17,29,2,5,1,0,114,114
39,16,26,11,14,48,23,31,17,29,3,6,2,0,123,154
1,12,30,45,42,24,22,32,17,29,4,0,3,1,150,154
