b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
46,28,22,13,40,4,24,25,25,26,5,6,0,2,600,153
32,22,48,39,28,42,24,26,24,26,6,0,1,3,231,211
2,18,16,26,45,43,25,26,23,26,0,1,2,4,222,150
3,7,29,2,39,37,26,26,23,25,0,2,3,5,222,117
29,10,5,23,17,32,26,26,22,26,1,3,4,0,105,116
1,3,25,48,21,8,26,26,22,26,2,0,5,1,231,106
15,1,11,47,22,31,26,26,22,26,3,1,0,2,312,127
13,28,19,32,49,29,26,26,22,26,4,2,0,3,302,170
23,47,49,6,15,9,26,27,21,26,5,0,1,4,032,149
24,22,28,18,32,34,25,27,22,26,6,1,0,5,321,158
45,7,37,5,25,4,25,27,23,25,7,2,0,6,411,123
43,18,10,38,40,29,25,27,24,24,8,3,0,7,312,178
2,17,33,13,20,36,25,26,24,25,9,4,1,0,123,121
10,46,32,19,23,14,25,26,24,25,0,5,2,1,303,144
19,28,16,11,3,20,25,26,24,25,1,6,0,2,312,97
19,31,44,48,32,12,26,26,24,24,0,7,1,3,222,186
18,11,16,32,40,42,26,26,24,24,0,8,2,4,222,159
11,4,6,22,15,30,26,26,24,24,1,0,3,5,231,88
22,45,44,48,47,5,26,25,24,25,2,1,4,0,123,211
35,37,7,43,10,21,26,25,24,25,3,2,0,1,411,153
21,1,16,17,33,38,27,25,24,24,0,3,1,2,222,126
29,34,39,37,7,45,27,25,25,23,1,4,0,3,321,191
4,45,31,46,38,26,27,24,26,23,2,5,0,4,312,190
28,49,7,23,29,2,27,23,26,24,3,6,1,0,203,138
47,42,5,30,6,12,27,23,26,24,4,0,2,1,042,142
22,43,11,12,24,36,27,24,25,24,5,0,3,2,231,148
36,43,21,20,3,13,27,25,25,23,6,0,4,3,231,136
4,15,27,39,23,33,26,26,25,23,7,0,5,4,141,141
28,18,37,15,49,38,27,25,25,23,0,1,6,5,221,185
27,33,18,41,46,3,27,26,25,22,1,0,7,6,141,168
5,28,37,40,32,31,27,26,26,21,2,1,0,7,402,173
38,9,29,1,3,48,26,27,26,21,3,0,1,8,132,128
22,21,37,19,40,35,26,26,27,21,4,1,0,9,411,174
28,25,6,36,1,3,27,25,27,21,0,2,1,10,330,99
34,32,6,21,46,9,27,25,27,21,1,0,2,11,231,148
31,45,40,19,2,12,27,24,28,21,2,1,0,12,321,149
25,46,37,9,26,12,26,24,29,21,3,2,0,13,321,155
19,41,5,31,44,14,25,24,29,22,4,3,1,0,204,154
2,3,33,47,10,31,26,23,29,22,0,4,2,1,222,126
26,16,24,45,38,1,26,23,29,22,0,5,3,2,222,150
44,9,39,29,26,31,26,23,28,23,1,6,4,0,123,178
12,28,37,11,34,8,25,23,29,23,2,7,0,1,312,130
8,40,37,23,12,39,26,23,28,23,0,8,1,2,222,159
43,44,19,14,27,45,27,23,27,23,0,9,2,3,222,192
2,42,21,18,37,17,27,24,27,22,1,0,3,4,132,137
32,47,1,6,4,46,27,24,28,21,2,1,0,5,312,136
9,7,13,24,46,11,26,24,29,21,3,2,0,6,321,110
5,49,2,34,33,45,27,24,28,21,0,3,1,7,122,168
40,11,8,20,23,35,27,23,28,22,1,4,2,0,105,137
38,14,15,40,6,7,27,23,28,22,0,5,3,1,222,120
38,44,49,30,11,24,27,23,28,22,1,6,4,0,023,196
44,13,3,38,8,39,27,23,27,23,2,7,5,0,123,145
17,19,8,29,30,2,27,23,26,24,3,8,6,0,114,105
25,18,47,1,26,46,27,22,27,24,4,9,0,1,312,163
17,18,20,16,35,2,27,22,27,24,5,10,1,0,114,108
7,20,32,4,16,29,27,22,27,24,0,11,2,1,303,108
48,15,19,44,27,26,27,22,27,24,1,0,3,2,132,179
14,46,35,15,17,48,27,22,26,25,2,1,4,0,123,175
45,48,11,36,44,3,27,23,25,25,3,0,5,1,042,187
47,45,9,31,24,20,26,24,25,25,4,0,6,2,132,176
8,3,41,31,13,19,26,24,26,24,5,1,0,3,312,115
28,43,48,20,44,21,27,24,26,23,0,2,1,4,222,204
18,7,16,41,27,44,28,24,26,22,0,3,2,5,222,153
45,46,44,39,11,31,28,24,26,22,0,4,3,6,222,216
30,26,40,19,39,27,28,24,26,22,1,0,4,7,231,181
12,29,46,38,15,18,27,25,26,22,2,0,5,8,132,158
48,5,16,46,39,31,27,25,26,22,3,1,0,9,321,185
30,41,49,33,6,39,27,25,26,22,4,0,1,10,041,198
17,25,24,23,1,6,28,24,26,22,0,1,2,11,222,96
39,13,43,48,45,8,28,25,26,21,1,0,3,12,231,196
