b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
40,14,19,22,35,33,18,31,27,24,9,2,0,3,312,163
25,48,41,11,6,24,18,31,27,24,10,0,1,4,132,155
16,31,6,49,44,5,19,31,26,24,0,1,2,5,212,151
11,46,29,28,9,1,19,30,27,24,1,2,0,6,312,124
47,16,39,15,29,31,20,29,27,24,0,3,1,7,222,177
33,35,27,32,25,2,20,28,27,25,1,4,2,0,123,154
28,15,26,23,34,7,19,28,28,25,2,5,0,1,312,133
29,49,22,35,3,18,20,27,28,25,0,6,1,2,122,156
23,19,6,8,5,17,20,26,28,26,1,7,2,0,114,78
39,44,6,7,25,16,20,26,29,25,2,8,0,1,321,137
29,25,42,6,43,24,20,27,29,24,3,0,1,2,231,169
5,48,20,43,35,14,20,27,28,25,4,1,2,0,114,165
29,35,39,17,33,28,19,27,28,26,5,2,3,0,123,181
13,5,12,30,38,46,19,27,28,26,0,3,4,1,222,144
49,42,23,1,9,24,19,28,27,26,1,0,5,2,131,148
49,7,18,47,36,48,19,29,27,25,2,0,6,3,131,205
37,35,44,21,26,42,19,29,27,25,3,1,7,0,123,205
6,34,16,47,32,20,19,28,27,26,4,2,8,0,213,155
4,5,20,23,33,45,18,28,27,27,5,3,9,0,123,130
37,14,23,18,3,41,18,28,27,27,6,4,10,0,123,136
27,22,31,24,9,12,18,29,27,26,7,0,11,1,240,125
49,27,13,35,43,11,19,28,27,26,0,1,12,2,212,178
35,46,29,48,12,37,20,28,27,25,0,2,13,3,222,207
33,23,10,18,32,7,21,28,26,25,0,3,14,4,222,123
34,46,5,49,28,37,21,27,27,25,1,4,0,5,401,199
49,30,7,5,41,44,21,27,27,25,2,5,1,0,113,176
38,29,28,49,11,27,21,26,27,26,3,6,2,0,113,182
13,44,31,43,18,22,20,26,28,26,4,7,0,1,411,171
11,25,35,3,46,15,20,26,28,26,0,8,1,2,222,135
44,9,38,12,13,21,20,27,28,25,1,0,2,3,132,137
37,19,2,20,1,7,19,27,29,25,2,1,0,4,402,86
12,49,7,41,3,34,20,27,29,24,0,2,1,5,221,146
7,4,2,31,10,17,20,26,30,24,1,3,0,6,402,71
47,23,29,11,26,18,19,26,30,25,2,4,1,0,015,154
5,34,36,2,28,40,19,26,30,25,3,5,0,1,312,145
14,29,18,26,24,9,20,26,29,25,0,6,1,2,033,120
14,36,9,39,12,35,19,27,29,25,1,0,2,3,042,145
30,32,14,28,22,10,19,26,30,25,2,1,0,4,312,136
32,45,17,48,42,3,19,27,29,25,3,0,1,5,042,187
11,29,4,22,2,42,18,27,29,26,4,1,2,0,213,110
49,23,38,13,48,47,18,27,28,27,5,2,3,0,113,218
13,46,21,24,28,41,18,27,29,26,6,3,0,1,321,173
16,37,44,29,7,4,18,27,29,26,7,4,0,2,402,137
44,39,18,14,12,31,18,28,28,26,8,0,1,3,132,158
17,2,16,11,43,31,19,28,28,25,0,1,2,4,303,120
33,41,16,24,14,17,19,27,28,26,1,2,3,0,123,145
22,24,25,31,21,14,19,27,28,26,2,3,0,1,321,137
17,23,40,45,11,49,19,27,27,27,3,4,1,0,113,185
26,45,10,22,1,7,19,26,28,27,4,5,0,1,411,111
28,2,9,6,3,35,19,27,28,26,5,0,1,2,132,83
46,24,36,21,39,6,18,28,28,26,6,0,2,3,150,172
31,17,32,36,43,47,18,28,28,26,7,1,3,0,213,206
16,49,5,39,37,40,18,28,29,25,8,2,0,1,311,186
23,13,38,48,4,26,18,28,28,26,9,3,1,0,213,152
10,48,25,41,15,5,19,27,28,26,0,4,2,1,222,144
13,45,32,25,39,2,20,26,28,26,0,5,3,2,222,156
49,8,39,30,29,5,20,26,27,27,1,6,4,0,023,160
37,38,3,43,41,49,20,26,27,27,0,7,5,1,212,211
7,9,35,8,47,13,19,26,27,28,1,8,6,0,213,119
10,20,26,34,27,29,19,26,26,29,2,9,7,0,213,146
