b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
20,9,18,1,26,22,27,29,20,24,0,2,9,5,222,96
16,3,46,32,17,39,27,29,20,24,0,3,10,6,222,153
26,17,33,35,11,4,27,28,20,25,1,4,11,0,114,126
19,17,49,37,30,25,26,28,21,25,2,5,0,1,311,177
38,48,4,41,39,46,27,27,21,25,0,6,1,2,222,216
19,43,39,35,33,31,26,27,22,25,1,7,0,3,321,200
47,32,18,19,24,35,26,27,21,26,2,8,1,0,123,175
34,33,46,32,48,4,25,27,22,26,3,9,0,1,321,197
47,18,22,32,12,13,26,27,22,25,0,10,1,2,222,144
45,44,17,5,10,4,26,26,22,26,1,11,2,0,213,125
12,49,15,30,17,7,26,27,22,25,2,0,3,1,131,130
14,27,15,40,36,47,26,28,21,25,3,0,4,2,132,179
43,20,28,24,4,47,26,28,22,24,4,1,0,3,312,166
22,16,15,42,33,26,25,29,22,24,5,0,1,4,231,154
33,29,34,6,10,26,25,29,22,24,0,1,2,5,222,138
20,31,7,9,13,15,25,28,23,24,1,2,0,6,321,95
32,29,42,19,10,27,25,28,23,24,0,3,1,7,222,159
21,44,15,42,23,37,25,29,23,23,1,0,2,8,132,182
22,4,2,32,38,16,26,29,23,22,0,1,3,9,303,114
40,3,28,13,18,35,26,28,24,22,1,2,0,10,321,137
48,26,33,47,3,49,25,29,24,22,2,0,1,11,032,206
4,38,19,13,16,12,25,28,25,22,3,1,0,12,411,102
21,41,32,27,18,26,26,28,25,21,0,2,1,13,033,165
10,6,22,42,23,36,26,29,24,21,1,0,2,14,231,139
13,34,16,11,12,27,26,29,24,21,2,1,0,15,321,113
24,40,48,15,3,18,26,29,24,21,3,0,1,16,150,148
36,19,2,6,26,34,27,29,24,20,0,1,2,17,222,123
3,6,26,36,27,22,26,30,24,20,1,0,3,18,141,120
4,13,11,2,25,20,27,29,24,20,0,1,4,19,303,75
31,19,36,4,46,43,27,29,25,19,1,2,0,20,510,179
39,19,28,4,1,27,26,29,26,19,2,3,0,21,420,118
14,24,5,4,7,10,25,29,27,19,4,5,0,23,312,64
