b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
13,39,42,45,9,25,25,20,27,28,2,0,3,4,240,173
21,25,4,33,49,24,25,21,27,27,3,0,4,5,230,156
15,34,38,48,14,10,26,21,26,27,0,1,5,6,222,159
19,25,28,41,44,15,26,21,27,26,1,2,0,7,312,172
45,23,25,7,3,36,26,21,27,26,2,0,1,8,231,139
46,28,3,48,19,47,25,21,28,26,3,1,0,9,321,191
11,49,32,28,5,27,25,21,27,27,4,2,1,0,113,152
46,22,27,31,20,9,24,21,28,27,5,3,0,1,321,155
44,29,14,23,25,39,23,21,28,28,6,4,1,0,114,174
35,6,16,4,46,48,23,20,29,28,7,5,0,1,321,155
16,34,35,19,9,20,23,20,30,27,8,6,0,2,312,133
21,7,23,43,26,25,23,20,30,27,9,7,0,3,312,145
32,44,36,28,9,46,24,20,30,26,0,8,1,4,222,195
13,44,7,23,32,45,24,20,30,26,1,9,2,0,213,164
3,20,11,35,32,17,24,20,29,27,2,10,3,0,015,118
15,43,18,20,16,26,25,20,29,26,0,11,4,1,222,138
28,5,12,15,3,23,25,21,29,25,1,0,5,2,132,86
44,16,46,14,3,30,25,21,29,25,0,1,6,3,222,153
2,9,47,37,29,36,25,21,29,25,1,2,7,0,123,160
47,1,19,40,18,12,25,20,30,25,2,3,0,1,321,137
43,7,21,26,40,15,25,20,31,24,3,4,0,2,321,152
31,5,11,21,48,14,25,20,30,25,4,5,1,0,123,130
32,24,1,18,4,13,25,20,31,24,5,6,0,1,321,92
9,22,21,49,29,46,26,20,30,24,0,7,1,2,221,176
46,42,34,10,26,12,26,19,31,24,1,8,0,3,321,170
39,22,46,14,44,30,26,19,31,24,0,9,1,4,222,195
16,31,14,29,38,33,26,19,31,24,1,10,2,0,213,161
36,43,28,11,6,17,27,19,31,23,0,11,3,1,222,141
45,1,32,20,31,13,26,19,32,23,1,12,0,2,312,142
11,16,15,21,37,17,27,19,31,23,0,13,1,3,222,117
32,42,1,12,45,30,27,20,31,22,1,0,2,4,141,162
26,40,21,39,34,27,27,21,30,22,2,0,3,5,231,187
2,22,47,46,29,4,28,20,30,22,0,1,4,6,303,150
2,36,35,29,18,46,28,20,29,23,1,2,5,0,123,166
33,39,32,30,21,29,27,21,29,23,2,0,6,1,042,184
12,28,16,19,32,48,26,21,30,23,3,1,0,2,321,155
