b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
49,14,25,6,19,28,28,21,25,26,1,8,0,12,311,141
44,21,12,24,19,4,28,21,25,26,2,0,1,13,231,124
32,49,22,14,24,15,28,21,25,26,0,1,2,14,122,156
8,7,20,37,28,40,28,21,26,25,1,2,0,15,402,140
13,24,27,7,29,33,28,21,26,25,2,0,1,16,231,133
17,18,20,4,38,8,28,20,26,26,3,1,2,0,114,105
25,37,2,6,29,44,28,20,26,26,4,2,3,0,213,143
3,48,42,45,14,41,28,21,25,26,5,0,4,1,042,193
11,42,6,39,26,24,28,22,24,26,6,0,5,2,042,148
42,19,4,36,9,49,28,23,23,26,7,0,6,3,230,159
33,45,24,2,18,32,28,24,23,25,8,0,7,4,042,154
36,38,32,45,35,28,28,24,22,26,9,1,8,0,123,214
17,41,34,10,32,6,27,24,22,27,10,2,9,0,213,140
47,41,11,48,2,5,26,24,22,28,11,3,10,0,015,154
33,34,14,7,35,44,26,24,22,28,12,4,11,0,213,167
14,48,37,24,22,16,26,24,22,28,13,5,0,1,321,161
19,20,42,32,41,27,26,24,21,29,14,6,1,0,123,181
4,25,1,35,5,18,26,24,22,28,15,7,0,1,312,88
1,42,21,7,18,23,26,24,22,28,16,0,1,2,231,112
14,19,43,1,23,17,26,24,22,28,0,1,2,3,303,117
10,12,19,6,24,16,27,23,22,28,0,2,3,4,330,87
24,43,14,1,30,49,28,22,22,28,0,3,4,5,221,161
14,37,28,49,46,25,27,22,23,28,1,4,0,6,401,199
8,2,13,6,20,47,26,22,23,29,2,5,1,0,114,96
42,45,40,8,38,29,26,21,23,30,3,6,2,0,123,202
5,49,12,10,8,29,25,21,23,31,4,7,3,0,113,113
41,4,9,47,29,42,24,21,23,32,5,8,4,0,123,172
42,28,19,26,37,47,24,21,24,31,6,9,0,1,312,199
5,11,37,44,28,6,24,21,23,32,7,10,1,0,213,131
20,42,27,28,47,48,24,21,23,32,8,0,2,1,132,212
16,24,21,3,34,38,24,22,22,32,9,0,3,2,231,136
28,39,31,8,13,37,24,22,22,32,10,1,0,3,411,156
15,20,18,12,29,34,24,23,22,31,11,0,1,4,132,128
40,42,16,27,33,4,24,23,22,31,0,1,2,5,330,162
37,21,10,46,6,29,24,23,23,30,1,2,0,6,321,149
46,47,12,2,1,26,23,23,23,31,2,3,1,0,213,134
6,46,21,15,14,48,22,24,23,31,3,0,2,1,141,150
7,36,6,16,47,30,22,25,23,30,4,0,3,2,231,142
44,40,34,9,12,41,23,25,23,29,0,1,4,3,222,180
16,9,29,34,35,49,24,25,23,28,0,2,5,4,212,172
48,12,1,2,28,46,23,25,24,28,1,3,0,5,321,137
22,16,14,29,44,12,22,25,24,29,2,4,1,0,213,137
19,44,38,40,48,22,21,25,25,29,3,5,0,1,312,211
6,5,8,29,28,48,20,25,25,30,4,6,1,0,123,124
36,16,23,21,20,28,21,25,24,30,0,7,2,1,222,144
21,37,15,38,44,20,21,25,23,31,1,8,3,0,123,175
44,37,49,21,26,39,21,25,23,31,0,9,4,1,122,216
48,10,41,42,27,14,21,25,23,31,1,0,5,2,132,182
49,12,23,19,28,11,22,25,23,30,0,1,6,3,212,142
37,1,35,27,33,5,23,24,23,30,0,2,7,4,222,138
27,11,30,16,19,5,24,23,23,30,0,3,8,5,222,108
24,23,47,31,19,42,25,23,22,30,0,4,9,6,222,186
3,46,27,38,30,14,25,24,22,29,1,0,10,7,132,158
38,41,16,39,36,19,26,24,22,28,0,1,11,8,222,189
18,28,42,10,9,39,26,25,22,27,1,0,12,9,240,146
48,49,32,10,40,11,27,25,21,27,0,1,13,10,212,190
31,5,27,6,29,20,26,25,21,28,1,2,14,0,123,118
33,48,32,43,10,29,27,25,20,28,0,3,15,1,222,195
36,41,29,23,34,12,27,25,20,28,1,4,16,0,123,175
43,4,36,2,33,46,27,24,21,28,2,5,0,1,321,164
43,16,45,20,25,44,27,24,21,28,3,6,0,2,312,193
27,32,37,14,42,31,28,24,21,27,0,7,1,3,222,183
39,14,36,42,1,13,28,24,21,27,1,0,2,4,231,145
4,44,29,8,49,48,28,24,21,27,2,1,3,0,113,182
29,10,7,25,15,12,28,24,21,27,3,2,0,1,321,98
44,4,41,29,14,2,28,24,20,28,4,3,1,0,105,134
5,8,34,11,40,36,28,23,20,29,5,4,2,0,213,134
35,19,20,12,29,21,28,23,20,29,6,5,3,0,123,136
44,39,13,9,49,15,27,24,20,29,7,0,4,1,131,169
49,28,40,48,5,29,28,24,20,28,0,1,5,2,212,199
8,37,21,40,22,10,27,24,21,28,1,2,0,3,411,138
2,40,25,5,34,10,27,24,22,27,2,3,0,4,402,116
23,47,44,33,29,36,26,24,22,28,3,4,1,0,024,212
15,26,13,37,6,38,27,24,22,27,0,5,2,1,222,135
18,1,27,25,39,41,27,24,22,27,1,0,3,2,231,151
44,49,26,8,41,7,26,24,22,28,2,1,4,0,104,175
25,39,48,2,21,44,26,25,21,28,3,0,5,1,132,179
6,9,38,8,40,21,26,26,21,27,4,0,6,2,132,122
34,32,38,37,42,24,27,25,21,27,0,1,7,3,222,207
44,2,49,19,34,41,27,24,21,28,1,2,8,0,203,189
23,26,2,35,21,42,27,24,20,29,1,3,9,0,024,149
24,9,44,41,17,15,27,24,20,29,0,4,10,1,033,150
7,47,30,20,9,16,28,23,20,29,0,5,11,2,222,129
12,29,9,21,41,38,29,23,19,29,0,6,12,3,033,150
36,22,48,47,11,46,30,22,19,29,0,7,13,4,222,210
19,16,46,22,21,33,30,22,20,28,1,8,0,5,420,157
44,28,39,33,18,13,30,23,19,28,2,0,1,6,231,175
8,45,32,15,43,16,31,23,19,27,0,1,2,7,222,159
9,4,24,21,48,31,31,24,19,26,1,0,3,8,240,137
31,23,47,33,36,39,31,25,18,26,2,0,4,9,132,209
31,5,11,8,12,27,31,24,18,27,3,1,5,0,123,94
39,49,46,47,8,10,32,24,17,27,0,2,6,1,212,199
7,12,42,21,19,23,32,24,17,27,1,0,7,2,231,124
38,41,11,17,14,10,31,24,17,28,2,1,8,0,105,131
13,37,11,25,47,17,31,24,17,28,0,2,9,1,303,150
37,26,1,11,40,28,31,24,17,28,1,3,0,2,402,143
43,16,11,28,26,5,31,24,17,28,0,4,1,3,303,129
14,20,31,40,39,9,31,24,17,28,0,5,2,4,222,153
12,49,47,7,48,45,30,25,17,28,1,0,3,5,131,208
26,49,35,5,28,14,29,25,17,29,2,1,4,0,104,157
18,27,22,42,8,15,29,26,16,29,3,0,5,1,141,132
6,45,34,49,41,10,30,25,16,29,0,1,6,2,221,185
41,9,32,24,25,40,30,25,16,29,0,2,7,3,222,171
30,7,2,3,46,41,31,25,15,29,0,3,8,4,222,129
13,17,38,33,25,8,31,24,15,30,1,4,9,0,213,134
28,43,5,22,39,20,31,24,16,29,2,5,0,1,312,157
27,16,48,49,39,25,31,25,16,28,3,0,1,2,230,204
15,43,44,8,7,1,31,24,17,28,4,1,0,3,312,118
4,26,6,9,20,39,31,24,17,28,5,0,1,4,132,104
11,16,48,41,35,39,31,23,17,29,6,1,2,0,123,190
29,37,15,31,49,18,32,22,17,29,0,2,3,1,221,179
29,3,13,5,30,41,32,22,17,29,1,3,4,0,123,121
37,44,46,27,9,1,32,22,18,28,2,4,0,1,321,164
43,48,28,3,10,35,32,22,19,27,3,5,0,2,321,167
24,15,14,20,5,1,32,22,19,27,4,6,1,0,123,79
37,42,12,41,31,4,32,22,19,27,5,7,0,1,321,167
4,43,20,6,13,46,32,22,20,26,6,8,0,2,411,132
49,28,48,46,45,21,32,23,19,26,7,0,1,3,230,237
13,6,16,37,15,31,32,22,20,26,8,1,0,4,420,118
13,5,10,41,29,1,32,22,20,26,0,2,1,5,303,99
45,23,35,48,40,32,31,22,20,27,1,3,2,0,123,223
16,10,45,17,42,37,30,22,21,27,2,4,0,1,321,167
22,47,18,27,19,25,30,22,21,27,3,5,0,2,321,158
2,49,22,14,23,8,30,22,21,27,4,6,1,0,104,118
29,43,36,46,28,6,30,22,22,26,5,7,0,1,321,188
22,4,30,36,38,42,30,23,22,25,6,0,1,2,231,172
27,48,37,32,4,36,30,24,22,24,7,0,2,3,231,184
27,8,25,14,47,48,30,24,21,25,8,1,3,0,123,169
18,14,16,30,38,27,30,25,21,24,9,0,4,1,132,143
46,12,35,40,22,14,30,24,22,24,10,1,0,2,312,169
38,34,28,15,40,21,30,23,23,24,11,2,0,3,321,176
13,10,18,26,42,5,31,23,22,24,0,3,1,4,222,114
15,20,36,16,21,5,31,23,22,24,1,0,2,5,132,113
44,11,47,8,48,36,30,23,22,25,2,1,3,0,024,194
12,24,37,39,4,49,30,24,21,25,3,0,4,1,230,165
5,35,22,27,20,19,30,24,21,25,4,1,5,0,213,128
