b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
16,47,32,41,39,35,18,32,26,24,7,1,4,0,114,210
45,17,22,18,10,24,18,32,26,24,8,0,5,1,231,136
2,31,48,28,30,11,18,32,26,24,0,1,6,2,222,150
17,20,45,12,43,32,18,32,25,25,1,2,7,0,123,169
24,6,38,10,14,12,18,32,25,25,2,0,8,1,132,104
45,37,28,24,7,26,18,32,25,25,3,1,0,2,321,167
23,1,27,45,43,38,19,32,25,24,0,2,1,3,222,177
37,27,32,26,34,19,19,31,26,24,1,3,0,4,312,175
14,34,1,43,27,4,19,31,26,24,2,4,0,5,411,123
34,47,5,16,4,27,19,30,27,24,3,5,0,6,312,133
41,27,29,14,42,16,19,29,27,25,4,6,1,0,123,169
41,44,35,4,28,33,19,29,27,25,5,7,2,0,213,185
24,6,11,49,41,38,19,29,27,25,6,8,3,0,023,169
16,15,9,1,8,28,19,29,27,25,7,9,0,1,321,77
18,3,15,31,24,35,18,30,27,25,8,0,1,2,141,126
13,32,10,26,28,34,18,30,28,24,9,1,0,3,402,143
4,15,20,48,16,43,18,30,28,24,10,2,0,4,321,146
47,36,26,15,49,23,18,29,28,25,11,3,1,0,023,196
2,39,9,38,23,10,18,28,28,26,12,4,2,0,123,121
35,31,22,23,3,16,18,28,28,26,13,5,0,1,312,130
36,47,38,42,8,6,19,27,28,26,0,6,1,2,033,177
7,1,11,5,19,48,19,27,28,26,1,7,0,3,312,91
34,35,32,48,1,27,20,26,28,26,0,8,1,4,222,177
29,1,49,8,11,37,20,25,28,27,1,9,2,0,203,135
38,27,14,47,22,2,20,24,28,28,2,10,3,0,114,150
9,46,19,13,38,44,20,23,29,28,3,11,0,1,312,169
47,1,31,37,30,42,20,23,29,28,4,12,0,2,321,188
18,38,6,48,15,9,20,24,28,28,5,0,1,3,051,134
9,33,46,36,41,48,19,25,28,28,6,0,2,4,141,213
32,23,26,37,49,27,19,25,28,28,7,1,3,0,113,194
33,6,8,32,1,23,19,25,27,29,8,2,4,0,123,103
4,37,32,43,19,12,19,25,27,29,9,3,0,1,411,147
10,42,19,6,14,11,20,25,27,28,0,4,1,2,222,102
32,16,33,36,42,35,20,25,27,28,1,0,2,3,132,194
29,35,21,7,42,11,20,24,27,29,2,1,3,0,123,145
12,24,21,26,30,42,20,25,26,29,3,0,4,1,051,155
22,16,21,5,45,39,20,25,26,29,4,0,5,2,231,148
24,38,39,41,31,1,21,25,26,28,0,1,6,3,222,174
12,23,3,13,18,27,20,26,26,28,1,0,7,4,141,96
43,9,45,23,47,20,20,26,25,29,2,1,8,0,123,187
39,30,19,16,7,29,20,26,25,29,3,2,0,1,321,140
7,30,5,3,11,39,20,27,25,28,4,0,1,2,132,95
7,24,17,37,26,6,20,27,25,28,0,1,2,3,222,117
23,19,25,46,28,9,19,27,26,28,1,2,0,4,411,150
38,30,36,23,27,14,20,27,26,27,0,3,1,5,033,168
