b1,b2,b3,b4,b5,b6,none_T100,green_T100,red_T100,blue_T100,none_LD,green_LD,red_LD,blue_LD,colours,total
14,20,6,15,47,25,21,29,23,27,7,4,1,0,123,127
18,3,25,34,23,22,20,29,24,27,8,5,0,1,321,125
5,32,43,17,40,46,21,29,23,27,0,6,1,2,303,183
14,42,34,12,21,44,21,30,23,26,1,0,2,3,132,167
20,33,36,43,29,34,22,29,23,26,0,1,3,4,222,195
38,31,10,34,45,47,22,28,24,26,1,2,0,5,312,205
22,40,17,12,4,13,22,28,25,25,2,3,0,6,411,108
3,48,36,2,21,24,22,29,25,24,3,0,1,7,051,134
46,38,11,22,41,14,22,29,24,25,4,1,2,0,204,172
25,33,38,11,8,26,22,28,24,26,5,2,3,0,114,141
4,41,42,34,39,23,23,27,24,26,0,3,4,1,222,183
4,15,1,35,32,48,24,27,24,25,0,4,5,2,222,135
18,26,8,42,25,40,25,27,23,25,0,5,6,3,222,159
48,22,5,35,16,47,25,26,23,26,1,6,7,0,213,173
7,40,6,44,20,34,25,26,23,26,2,7,0,1,312,151
40,31,17,33,12,35,26,26,23,25,0,8,1,2,222,168
16,19,43,48,32,4,26,26,24,24,1,9,0,3,411,162
41,37,46,4,25,35,26,26,24,24,2,10,0,4,402,188
48,15,10,21,49,43,25,27,24,24,3,0,1,5,230,186
39,3,49,38,46,17,26,27,24,23,0,1,2,6,122,192
14,10,1,38,22,19,25,27,25,23,1,2,0,7,402,104
4,44,17,41,26,3,25,27,25,23,2,3,1,0,114,135
21,37,11,15,23,8,25,27,24,24,3,4,2,0,123,115
10,15,12,20,27,43,25,28,24,23,4,0,3,1,231,127
47,21,1,15,28,20,26,28,23,23,0,1,4,2,222,132
43,33,21,2,4,37,26,27,24,23,1,2,0,3,321,140
12,18,15,6,39,17,26,28,23,23,2,0,1,4,051,107
49,1,38,29,28,21,26,28,23,23,0,1,2,5,212,166
24,31,17,28,19,15,26,28,23,23,1,2,0,6,321,134
38,21,35,15,37,49,26,28,23,23,0,3,1,7,122,195
12,23,46,6,15,27,26,29,23,22,1,0,2,8,141,129
46,35,27,17,37,49,27,28,23,22,0,1,3,9,212,211
33,39,28,49,17,46,28,28,22,22,0,2,4,10,221,212
1,49,9,10,5,22,27,28,23,22,1,3,0,11,311,96
21,38,39,33,28,32,26,29,23,22,2,0,1,12,132,191
16,44,48,17,39,25,27,29,23,21,0,1,2,13,222,189
45,16,28,34,44,5,27,28,24,21,1,2,0,14,312,172
6,27,36,23,22,11,27,29,24,20,2,0,1,15,132,125
33,2,38,42,37,39,27,30,23,20,3,0,2,16,132,191
8,10,48,41,24,12,27,30,23,20,4,0,3,17,132,143
36,8,15,35,25,3,26,31,23,20,5,0,4,18,132,122
25,11,46,40,12,24,25,31,24,20,6,1,0,19,321,158
9,3,43,28,35,30,25,31,24,20,7,0,1,20,231,148
25,31,12,32,46,37,25,30,25,20,8,1,0,21,411,183
